datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,anomMAD_CO(GT),anomMAD_NMHC(GT),anomMAD_C6H6(GT),anomMAD_NOx(GT),anomMAD_NO2(GT),anomMAD_PT08.S1(CO),anomMAD_PT08.S2(NMHC),anomMAD_PT08.S3(NOx),anomMAD_PT08.S4(NO2),anomMAD_PT08.S5(O3),resid_CO(GT),anomRES_CO(GT),resid_NMHC(GT),anomRES_NMHC(GT),resid_C6H6(GT),anomRES_C6H6(GT),resid_NOx(GT),anomRES_NOx(GT),resid_NO2(GT),anomRES_NO2(GT),resid_PT08.S1(CO),anomRES_PT08.S1(CO),resid_PT08.S2(NMHC),anomRES_PT08.S2(NMHC),resid_PT08.S3(NOx),anomRES_PT08.S3(NOx),resid_PT08.S4(NO2),anomRES_PT08.S4(NO2),resid_PT08.S5(O3),anomRES_PT08.S5(O3),anomIF,anomGT_CO(GT),anomGT_NMHC(GT),anomGT_C6H6(GT),anomGT_NOx(GT),anomGT_NO2(GT),anomPT08_PT08.S1(CO),anomPT08_PT08.S2(NMHC),anomPT08_PT08.S3(NOx),anomPT08_PT08.S4(NO2),anomPT08_PT08.S5(O3),weekday,hour,month
2004-06-19 13:00:00,1.5,1060.0,,10.3,991.0,72.0,833.0,83.0,1718.0,778.0,36.1,22.1,1.3004,13,5,6,False,False,False,False,False,False,False,False,False,False,0.10071236878983503,False,,False,0.07125871376954152,False,15.78333154067461,False,14.373531722871974,False,0.3208707043513641,False,1.666670395780784,False,6.345277914487269,False,25.33997063924653,False,8.692817392531538,False,False,False,False,False,False,False,False,False,False,False,False,5,13,6
2004-06-19 14:00:00,1.2,1052.0,,10.1,980.0,56.0,846.0,68.0,1709.0,770.0,35.7,22.9,1.2976,14,5,6,False,False,False,False,False,False,False,False,False,False,0.31855896087559055,False,,False,0.001376190476156225,False,21.651699907461136,False,20.455273057539856,False,2.206025984700773,False,0.965413307431163,False,18.948014370390183,False,16.122836481737295,False,1.6772700440468498,False,False,False,False,False,False,False,False,False,False,False,False,5,14,6
2004-06-19 15:00:00,1.2,1043.0,,9.8,968.0,51.0,860.0,63.0,1700.0,762.0,35.2,23.8,1.2947,15,5,6,False,False,False,False,False,False,False,False,False,False,0.2957180338443226,False,,False,0.08585645743143822,False,22.844387096790555,False,22.62926295800534,False,4.786129734171709,False,1.9097945208382043,False,8.407558916164817,False,10.764997903648464,False,0.742970300124739,False,False,False,False,False,False,False,False,False,False,False,False,5,15,6
2004-06-19 16:00:00,1.1,1035.0,,9.6,957.0,52.0,873.0,65.0,1691.0,754.0,34.8,24.6,1.2919,16,5,6,False,False,False,False,False,False,False,False,False,False,0.3860324540118083,False,,False,0.1095532432844859,True,14.767085720218489,False,9.360848479032825,False,3.911390932489212,False,4.532411545325999,True,15.38085072443846,False,11.258850044806877,False,2.0051137583822083,False,False,False,False,True,False,False,False,True,False,False,False,5,16,6
2004-06-19 17:00:00,1.0,,,,,46.0,,63.0,,,,,,17,5,6,False,False,False,False,False,False,False,False,False,False,0.4860324540118084,False,,False,,False,20.76708572021849,False,11.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,17,6
2004-06-19 18:00:00,1.1,,,,,44.0,,56.0,,,,,,18,5,6,False,False,False,False,False,False,False,False,False,False,0.3860324540118083,False,,False,,False,22.76708572021849,False,18.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,18,6
2004-06-19 19:00:00,1.6,,,,,72.0,,77.0,,,,,,19,5,6,False,False,False,False,False,False,False,False,False,False,0.1139675459881917,False,,False,,False,5.232914279781511,False,2.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,19,6
2004-06-19 20:00:00,1.7,,,,,88.0,,91.0,,,,,,20,5,6,False,False,False,False,False,False,False,False,False,False,0.21396754598819157,False,,False,,False,21.23291427978151,False,16.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,20,6
2004-06-19 21:00:00,1.4,,,,,56.0,,70.0,,,,,,21,5,6,False,False,False,False,False,False,False,False,False,False,0.08603245401180848,False,,False,,False,10.767085720218489,False,4.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,21,6
2004-06-19 22:00:00,1.7,,,,,82.0,,95.0,,,,,,22,5,6,False,False,False,False,False,False,False,False,False,False,0.21396754598819157,False,,False,,False,15.232914279781511,False,20.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,22,6
2004-06-19 23:00:00,2.4,,,,,125.0,,113.0,,,,,,23,5,6,False,False,False,False,False,False,False,False,False,False,0.9139675459881915,False,,False,,False,58.23291427978151,False,38.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,5,23,6
2004-06-20 00:00:00,2.3,,,,,144.0,,109.0,,,,,,0,6,6,False,False,False,False,False,False,False,False,False,False,0.8139675459881914,False,,False,,False,77.23291427978151,False,34.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,0,6
2004-06-20 01:00:00,1.2,,,,,54.0,,65.0,,,,,,1,6,6,False,False,False,False,False,False,False,False,False,False,0.28603245401180843,False,,False,,False,12.767085720218489,False,9.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,1,6
2004-06-20 02:00:00,1.0,,,,,48.0,,60.0,,,,,,2,6,6,False,False,False,False,False,False,False,False,False,False,0.4860324540118084,False,,False,,False,18.76708572021849,False,14.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,2,6
2004-06-20 03:00:00,1.4,,,,,44.5,,61.0,,,,,,3,6,6,False,False,False,False,False,False,False,False,False,False,0.08603245401180848,False,,False,,False,22.26708572021849,False,13.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,3,6
2004-06-20 04:00:00,1.2,,,,,41.0,,62.0,,,,,,4,6,6,False,False,False,False,False,False,False,False,False,False,0.28603245401180843,False,,False,,False,25.76708572021849,False,12.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,4,6
2004-06-20 05:00:00,1.0,,,,,40.0,,60.0,,,,,,5,6,6,False,False,False,False,False,False,False,False,False,False,0.4860324540118084,False,,False,,False,26.76708572021849,False,14.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,5,6
2004-06-20 06:00:00,0.9,,,,,48.0,,65.0,,,,,,6,6,6,False,False,False,False,False,False,False,False,False,False,0.5860324540118084,False,,False,,False,18.76708572021849,False,9.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,6,6
2004-06-20 07:00:00,0.8,,,,,44.0,,55.0,,,,,,7,6,6,False,False,False,False,False,False,False,False,False,False,0.6860324540118083,False,,False,,False,22.76708572021849,False,19.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,7,6
2004-06-20 08:00:00,1.0,,,,,59.0,,66.0,,,,,,8,6,6,False,False,False,False,False,False,False,False,False,False,0.4860324540118084,False,,False,,False,7.767085720218489,False,8.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,8,6
2004-06-20 09:00:00,1.2,,,,,59.0,,67.0,,,,,,9,6,6,False,False,False,False,False,False,False,False,False,False,0.28603245401180843,False,,False,,False,7.767085720218489,False,7.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,9,6
2004-06-20 10:00:00,1.2,,,,,53.0,,64.0,,,,,,10,6,6,False,False,False,False,False,False,False,False,False,False,0.28603245401180843,False,,False,,False,13.767085720218489,False,10.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,10,6
2004-06-20 11:00:00,1.0,,,,,42.0,,59.0,,,,,,11,6,6,False,False,False,False,False,False,False,False,False,False,0.4860324540118084,False,,False,,False,24.76708572021849,False,15.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,11,6
2004-06-20 12:00:00,1.0,,,,,43.0,,59.0,,,,,,12,6,6,False,False,False,False,False,False,False,False,False,False,0.4860324540118084,False,,False,,False,23.76708572021849,False,15.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,12,6
2004-06-20 13:00:00,0.6,,,,,23.0,,36.0,,,,,,13,6,6,False,False,False,False,False,False,False,False,False,False,0.8860324540118084,False,,False,,False,43.76708572021849,False,38.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,13,6
2004-06-20 14:00:00,0.7,,,,,22.0,,35.0,,,,,,14,6,6,False,False,False,False,False,False,False,False,False,False,0.7860324540118084,False,,False,,False,44.76708572021849,False,39.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,14,6
2004-06-20 15:00:00,0.8,,,,,37.0,,54.0,,,,,,15,6,6,False,False,False,False,False,False,False,False,False,False,0.6860324540118083,False,,False,,False,29.76708572021849,False,20.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,15,6
2004-06-20 16:00:00,1.1,,,,,53.0,,71.0,,,,,,16,6,6,False,False,False,False,False,False,False,False,False,False,0.3860324540118083,False,,False,,False,13.767085720218489,False,3.360848479032825,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,16,6
2004-06-20 17:00:00,1.4,,,,,68.0,,86.0,,,,,,17,6,6,False,False,False,False,False,False,False,False,False,False,0.08603245401180848,False,,False,,False,1.232914279781511,False,11.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,17,6
2004-06-20 18:00:00,2.8,,,,,125.0,,114.0,,,,,,18,6,6,False,False,False,False,False,False,False,False,False,False,1.3139675459881914,False,,False,,False,58.23291427978151,False,39.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,18,6
2004-06-20 19:00:00,2.5,,,,,96.0,,105.0,,,,,,19,6,6,False,False,False,False,False,False,False,False,False,False,1.0139675459881916,False,,False,,False,29.23291427978151,False,30.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,19,6
2004-06-20 20:00:00,1.6,,,,,75.0,,87.0,,,,,,20,6,6,False,False,False,False,False,False,False,False,False,False,0.1139675459881917,False,,False,,False,8.232914279781511,False,12.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,20,6
2004-06-20 21:00:00,1.4,,,,,74.0,,85.0,,,,,,21,6,6,False,False,False,False,False,False,False,False,False,False,0.08603245401180848,False,,False,,False,7.232914279781511,False,10.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,21,6
2004-06-20 22:00:00,2.3,,,,,92.0,,91.0,,,,,,22,6,6,False,False,False,False,False,False,False,False,False,False,0.8139675459881914,False,,False,,False,25.23291427978151,False,16.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,6,22,6
2004-06-20 23:00:00,4.2,,,,,136.0,,108.0,,,,,,23,6,6,False,False,False,False,False,False,False,False,False,False,2.713967545988192,True,,False,,False,69.23291427978151,False,33.639151520967175,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,False,False,6,23,6
2004-06-21 00:00:00,3.0,,,,,119.0,,99.0,,,,,,0,0,6,False,False,False,False,False,False,False,False,False,False,1.5139675459881916,False,,False,,False,52.23291427978151,False,24.639151520967175,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,False,False,0,0,6
2004-06-21 01:00:00,2.2,757.0,,2.2,578.0,76.0,1313.0,83.0,1394.0,490.0,20.2,52.7,1.198,1,0,6,False,False,False,False,False,False,False,False,False,False,1.4638708006046244,False,,False,0.25206076839827274,True,39.950820924871906,False,38.28485862297318,False,23.1106106605813,False,17.104309810137465,True,23.394192681093045,False,43.642902611921954,False,39.93898372052786,False,False,False,False,True,False,False,False,True,False,False,False,0,1,6
2004-06-21 02:00:00,0.6,749.0,,2.0,567.0,21.0,1326.0,36.0,1385.0,482.0,19.8,53.5,1.1952,2,0,6,False,False,False,False,False,False,False,False,False,False,0.022434760354884342,False,,False,0.17028234126984132,True,2.41798086941224,False,1.0023568903039788,False,7.763589884788644,False,14.719544761074076,True,3.313952833672147,False,12.26347300268094,False,24.793565112175372,False,False,False,False,True,False,False,False,True,False,False,False,0,2,6
2004-06-21 03:00:00,0.3,740.0,,1.7,555.0,18.0,1340.0,30.0,1376.0,474.0,19.3,54.4,1.1923,3,0,6,False,False,False,False,False,False,False,False,False,False,0.08410989598636653,False,,False,0.07620528842502372,False,2.526309832238635,False,1.2231771570684948,False,8.061384088541786,False,4.974915226929738,True,5.1685908833599115,False,20.777310543623116,False,11.19812372985615,False,False,False,False,False,False,False,False,True,False,False,False,0,3,6
2004-06-21 04:00:00,0.3,732.0,,1.5,544.0,15.0,1353.0,24.0,1367.0,466.0,18.9,55.2,1.1895,4,0,6,False,False,False,False,False,False,False,False,False,False,0.0081887643402348,False,,False,0.0,False,3.9360720049923508,False,5.59611075737342,False,21.250642992005737,False,0.02002055596176433,False,12.708755796298192,False,17.638914550726668,False,4.670321965615813,False,False,False,False,False,False,False,False,False,False,False,False,0,4,6
2004-06-21 05:00:00,0.5,809.0,,3.5,681.0,52.0,1108.0,43.0,1463.0,609.0,18.2,57.6,1.193,5,0,6,False,False,False,False,False,False,False,False,False,False,0.16018270498636156,False,,False,0.0005173160173161939,False,6.297089380008522,False,2.8912268927967304,False,21.43779324545426,False,0.8350716938286951,False,21.96922769509888,False,46.062161625548015,False,39.972256990021606,False,False,False,False,False,False,False,False,False,False,False,False,0,5,6
2004-06-21 06:00:00,1.3,934.0,,8.3,911.0,85.0,857.0,64.0,1639.0,863.0,18.6,56.0,1.1865,6,0,6,False,False,False,False,False,False,False,False,False,False,0.2012389508904413,False,,False,2.842170943040401e-14,False,8.847105929850144,False,10.038946836189723,False,49.43432874800624,False,0.537795600640834,False,38.19481470374308,False,34.077834135871626,False,44.146304092772425,False,False,False,False,False,False,False,False,False,False,False,False,0,6,6
2004-06-21 07:00:00,2.5,1132.0,,17.3,1220.0,177.0,691.0,91.0,1910.0,1203.0,20.8,48.0,1.1702,7,0,6,False,False,False,False,False,False,False,False,False,False,0.4825749009160787,False,,False,0.01982333152961857,False,36.16973765541974,False,19.17768179068014,False,34.14854487853904,False,0.8279911851777797,False,14.25025807441989,False,31.967919411061985,False,0.23390560782922876,False,False,False,False,False,False,False,False,False,False,False,False,0,7,6
2004-06-21 08:00:00,3.7,1221.0,,23.3,1386.0,232.0,626.0,109.0,2138.0,1412.0,23.3,38.6,1.0919,8,0,6,False,False,False,False,False,False,False,False,False,False,0.20736206728213258,False,,False,0.002151804159943538,False,20.041331633030097,False,15.553863028324471,False,69.23072224281918,False,0.5562079170827019,False,5.267705368226416,False,17.472432558067794,False,57.43676953928343,False,False,False,False,False,False,False,False,False,False,False,False,0,8,6
2004-06-21 09:00:00,2.5,1024.0,,13.8,1111.0,201.0,770.0,110.0,1753.0,1069.0,25.1,32.4,1.017,9,0,6,False,False,False,False,False,False,False,False,False,False,0.03556870155987646,False,,False,0.0013500000000217227,False,19.203001465038284,False,3.6152721081441257,False,46.956886862600186,False,0.5316166472425721,False,18.06285675966194,False,6.52286850322912,False,1.1311534221497368,False,False,False,False,False,False,False,False,False,False,False,False,0,9,6
2004-06-21 10:00:00,1.8,938.0,,10.2,987.0,134.0,862.0,111.0,1597.0,817.0,27.8,25.8,0.9473,10,0,6,False,False,False,False,False,False,False,False,False,False,0.0015685330321544289,False,,False,0.06117592962592511,False,1.2302797814930386,False,6.3902636345251125,False,82.63671110964594,False,1.3871922048542729,False,7.3371836566213915,False,15.900356059790738,False,4.2302370905235875,False,False,False,False,False,False,False,False,False,False,False,False,0,10,6
2004-06-21 11:00:00,1.5,869.0,,7.9,897.0,104.0,965.0,106.0,1480.0,649.0,29.6,21.0,0.8548,11,0,6,False,False,False,False,False,False,False,False,False,False,0.045674057078971986,False,,False,0.018700626811279264,False,13.739480087117045,False,13.629308294809775,False,57.68501281993349,False,1.7925716306183404,False,2.512356108073277,False,27.24016239724301,False,15.906516135008815,False,False,False,False,False,False,False,False,False,False,False,False,0,11,6
2004-06-21 12:00:00,1.5,846.0,,8.8,930.0,89.0,947.0,104.0,1467.0,598.0,30.2,18.0,0.7613,12,0,6,False,False,False,False,False,False,False,False,False,False,0.018864632518753588,False,,False,3.019806626980426e-14,False,2.2710252750173794,False,11.873283424854947,False,65.64257193647063,False,0.6778651585776743,False,21.378424101204587,False,3.796917771468088,False,33.89237490613971,False,False,False,False,False,False,False,False,False,False,False,False,0,12,6
2004-06-21 13:00:00,1.2,838.0,,7.2,868.0,66.0,1005.0,76.0,1454.0,540.0,30.1,18.5,0.7747,13,0,6,False,False,False,False,False,False,False,False,False,False,0.025193632212731742,False,,False,0.07347032828282263,False,9.120546804257842,False,4.642802095780027,False,74.53501147802967,False,1.5180647759102612,False,21.738198017754257,False,47.228659077828524,False,60.593548526830546,False,False,False,False,False,False,False,False,False,False,False,False,0,13,6
2004-06-21 14:00:00,1.4,875.0,,8.3,912.0,85.0,978.0,84.0,1504.0,601.0,29.5,19.4,0.7872,14,0,6,False,False,False,False,False,False,False,False,False,False,0.08570737890635272,False,,False,2.842170943040401e-14,False,1.0696257572836316,False,5.555503582202121,False,68.77041708470028,False,0.7394542230650814,False,16.524491993558286,False,46.58442690842185,False,30.96458727465358,False,False,False,False,False,False,False,False,False,False,False,False,0,14,6
2004-06-21 15:00:00,1.6,907.0,,9.6,961.0,105.0,920.0,102.0,1564.0,668.0,31.1,18.2,0.8079,15,0,6,False,False,False,False,False,False,False,False,False,False,0.04183843961236944,False,,False,0.025067046148304684,False,2.709660701871229,False,0.6492951047189308,False,66.01378420287597,False,1.0107959117765404,False,12.715506053866648,False,62.13005726340725,False,31.191288267288087,False,False,False,False,False,False,False,False,False,False,False,False,0,15,6
2004-06-21 16:00:00,1.6,889.0,,9.0,939.0,99.0,920.0,102.0,1492.0,647.0,30.3,19.0,0.8103,16,0,6,False,False,False,False,False,False,False,False,False,False,0.08545888628270526,False,,False,0.0,False,4.8188077647841965,False,3.9369285439320407,False,47.195647875152076,False,0.4428621548083811,False,25.42352449079624,False,11.006121329587131,False,35.76518000749263,False,False,False,False,False,False,False,False,False,False,False,False,0,16,6
2004-06-21 17:00:00,2.2,969.0,,12.4,1064.0,132.0,834.0,124.0,1645.0,816.0,30.1,19.3,0.8083,17,0,6,False,False,False,False,False,False,False,False,False,False,0.13589403602933148,False,,False,0.016439262126739962,False,1.5867777608829101,False,5.783872507993763,False,58.117346733246904,False,0.7635112510042745,False,33.21415453051873,False,59.07701362764806,False,55.43044591538899,False,False,False,False,False,False,False,False,False,False,False,False,0,17,6
2004-06-21 18:00:00,3.0,1051.0,,15.3,1157.0,186.0,760.0,147.0,1787.0,963.0,28.6,22.3,0.859,18,0,6,False,False,False,False,False,False,False,False,False,False,0.26224141287633973,False,,False,0.00018253968258008513,False,6.710339348151905,False,13.07235902504354,False,45.56299506947289,False,0.3113207866481389,False,25.571475138916867,False,47.450608435274034,False,105.14700182868773,False,False,False,False,False,False,False,False,False,False,False,False,0,18,6
2004-06-21 19:00:00,3.0,1043.0,,16.1,1181.0,174.0,736.0,138.0,1813.0,1010.0,26.1,28.3,0.9407,19,0,6,False,False,False,False,False,False,False,False,False,False,0.0024512718898739294,False,,False,0.0642422671197096,False,5.978202258268112,False,8.56350355616604,False,64.09168086563909,False,1.3360889527141353,False,15.094653026002334,False,38.63928099121745,False,64.46735323255143,False,False,False,False,False,False,False,False,False,False,False,False,0,19,6
2004-06-21 20:00:00,2.7,1043.0,,14.1,1121.0,149.0,736.0,126.0,1793.0,967.0,24.5,35.7,1.0807,20,0,6,False,False,False,False,False,False,False,False,False,False,0.11692973619517666,False,,False,5.1514348342607263e-14,False,21.065460788965936,False,6.749714706127264,False,59.334363830248776,False,0.8696196523640083,False,39.93404785206633,False,11.027109180035723,False,83.74504558680928,False,False,False,False,False,False,False,False,False,False,False,False,0,20,6
2004-06-21 21:00:00,2.1,1007.0,,11.4,1027.0,114.0,798.0,112.0,1737.0,904.0,23.1,41.5,1.1582,21,0,6,False,False,False,False,False,False,False,False,False,False,0.001401965613955003,False,,False,0.019750493379156353,False,13.334605898350048,False,6.875438352986947,False,48.02090727409836,False,1.3565272635223664,False,29.26356389018565,False,23.089657583429926,False,61.016210792453876,False,False,False,False,False,False,False,False,False,False,False,False,0,21,6
2004-06-21 22:00:00,1.6,966.0,,9.5,959.0,92.0,838.0,95.0,1686.0,852.0,21.8,46.3,1.1913,22,0,6,False,False,False,False,False,False,False,False,False,False,0.09617208713628989,False,,False,0.0020024531024542824,False,9.529676004119295,False,0.797897572697309,False,41.73791871363926,False,0.24661950549455014,False,21.19845908550576,False,19.172444296425738,False,65.36718008189371,False,False,False,False,False,False,False,False,False,False,False,False,0,22,6
2004-06-21 23:00:00,1.3,920.0,,7.4,875.0,75.0,915.0,80.0,1594.0,744.0,20.9,48.9,1.1945,23,0,6,False,False,False,False,False,False,False,False,False,False,0.00983390751405433,False,,False,0.00027777777776272217,False,18.95831917582332,False,1.5042168381863092,False,39.58957878168451,False,0.8855585551364129,False,18.192410351495255,False,0.11999552857355411,False,70.38755509441512,False,False,False,False,False,False,False,False,False,False,False,False,0,23,6
2004-06-22 00:00:00,1.1,889.0,,6.4,831.0,74.0,956.0,79.0,1570.0,760.0,20.5,49.9,1.1903,0,1,6,False,False,False,False,False,False,False,False,False,False,0.12755639821956943,False,,False,0.0002777777777822621,False,7.603395267640877,False,5.041979881783988,False,51.096793005734526,False,0.21956315697957507,False,2.2980837892323507,False,4.173012833162147,False,19.57476731683346,False,False,False,False,False,False,False,False,False,False,False,False,1,0,6
2004-06-22 01:00:00,0.7,825.0,,4.1,715.0,35.0,1062.0,49.0,1462.0,613.0,20.0,50.9,1.1794,1,1,6,False,False,False,False,False,False,False,False,False,False,0.00033307183013076,False,,False,1.4210854715202004e-14,False,9.02256792456128,False,0.5421993348606406,False,23.751792530526245,False,1.458506693942013,False,18.393325919088284,False,6.324207711406871,False,38.516422513417524,False,False,False,False,False,False,False,False,False,False,False,False,1,1,6
2004-06-22 02:00:00,0.4,758.0,,1.9,580.0,22.0,1215.0,36.0,1374.0,531.0,22.1,44.3,1.1665,2,1,6,False,False,False,False,False,False,False,False,False,False,0.04035873795537093,False,,False,0.0382392857142817,False,2.757497340636654,False,1.3098844647214705,False,11.23523026360931,False,1.459161049348154,False,8.019987818553545,False,14.708810937900807,False,3.560906563702133,False,False,False,False,False,False,False,False,False,False,False,False,1,2,6
2004-06-22 03:00:00,0.2,735.0,,1.4,533.0,23.0,1338.0,38.0,1350.0,493.0,21.0,47.5,1.1666,3,1,6,False,False,False,False,False,False,False,False,False,False,0.08906854888317745,False,,False,0.0009066849816834477,False,0.5095953775863755,False,3.0454791165361854,False,17.67366041659534,False,3.630290403224535,False,36.54504696855474,False,16.126131912613573,False,5.121258839114148,False,False,False,False,False,False,False,False,False,False,False,False,1,3,6
2004-06-22 04:00:00,0.2,719.0,,1.2,522.0,24.0,1385.0,40.0,1343.0,509.0,19.8,50.3,1.1444,4,1,6,False,False,False,False,False,False,False,False,False,False,0.08410689084737066,False,,False,6.250000000407319e-05,False,0.13601191259077083,False,4.11453278662556,False,30.295591518173637,False,2.0425342179038353,False,7.438649553469759,False,4.186812246168529,False,27.630107269042583,False,False,False,False,False,False,False,False,False,False,False,False,1,4,6
2004-06-22 05:00:00,0.3,757.0,,2.2,596.0,30.0,1236.0,37.0,1381.0,560.0,19.0,52.8,1.1489,5,1,6,False,False,False,False,False,False,False,False,False,False,0.07543360234536722,False,,False,0.001855393217900403,False,1.4355432601346685,False,1.8701557317832638,False,19.075048277702535,False,0.4025898905017584,False,8.836030434843224,False,1.6904858782215797,False,5.4660437773013655,False,False,False,False,False,False,False,False,False,False,False,False,1,5,6
2004-06-22 06:00:00,0.9,890.0,,6.4,831.0,93.0,922.0,67.0,1594.0,826.0,17.8,56.5,1.1375,6,1,6,False,False,False,False,False,False,False,False,False,False,0.001387218898176834,False,,False,5.329070518200751e-15,False,11.666573988294545,False,1.07031135180182,False,59.850250422135446,False,0.9146479565756636,False,17.502517204609603,False,24.722300376501835,False,15.098089898104377,False,False,False,False,False,False,False,False,False,False,False,False,1,6,6
2004-06-22 07:00:00,3.1,1181.0,,18.5,1255.0,332.0,632.0,106.0,2002.0,1334.0,18.2,55.8,1.1529,7,1,6,False,False,False,False,False,False,False,False,False,False,0.2629028263403259,False,,False,0.0011391223972090359,False,61.04370758337808,False,6.871037922685261,False,63.59354959243615,False,0.7506959862032545,False,6.842938772828347,False,175.83601217614137,True,2.6602816476611224,False,False,False,False,False,False,False,False,False,False,True,False,1,7,6
2004-06-22 08:00:00,5.0,1332.0,,30.2,1556.0,387.0,523.0,134.0,2394.0,1660.0,20.6,47.7,1.1448,8,1,6,False,False,False,False,False,False,False,False,False,False,0.2955058617735098,False,,False,0.015263139086147959,False,23.79023094004367,False,1.801030542344762,False,62.06552262752689,False,1.0597269515617427,False,3.5553672769225386,False,4.760305068490197,False,20.76224138484008,False,False,False,False,False,False,False,False,False,False,False,False,1,8,6
2004-06-22 09:00:00,2.8,1128.0,,14.2,1124.0,267.0,717.0,123.0,1832.0,1362.0,22.8,41.9,1.1496,9,1,6,False,False,False,False,False,False,False,False,False,False,0.17298655140868613,False,,False,2.6645352591003757e-14,False,44.88305605791274,False,6.281557230579054,False,60.86965405195997,False,0.552583564096949,False,9.602112199693693,False,44.16702319779961,False,107.89591056142422,False,False,False,False,False,False,False,False,False,False,False,False,1,9,6
2004-06-22 10:00:00,2.8,1128.0,,14.3,1126.0,269.0,725.0,136.0,1856.0,1316.0,27.1,31.7,1.1147,10,1,6,False,False,False,False,False,False,False,False,False,False,0.16186382315654635,False,,False,0.00023809523812268196,False,70.38668198876275,False,12.083939824911084,False,42.77843075090118,False,0.30564627722628757,False,15.812470218141584,False,93.11224973515027,False,37.77187194423141,False,False,False,False,False,False,False,False,False,False,False,False,1,10,6
2004-06-22 11:00:00,2.1,1064.0,,12.6,1069.0,193.0,766.0,109.0,1766.0,1089.0,30.4,26.4,1.131,11,1,6,False,False,False,False,False,False,False,False,False,False,0.06213204370878378,False,,False,4.796163466380676e-14,False,14.628564128544355,False,8.01086314275021,False,14.96734755200032,False,0.6583915597216219,False,11.407488518168066,False,51.457923642034984,False,10.751717207220963,False,False,False,False,False,False,False,False,False,False,False,False,1,11,6
2004-06-22 12:00:00,3.1,1139.0,,18.0,1240.0,239.0,702.0,144.0,1940.0,1129.0,31.1,26.2,1.1647,12,1,6,False,False,False,False,False,False,False,False,False,False,0.000661758769263443,False,,False,0.0015868612596534604,False,35.84967045821833,False,1.2985652856130514,False,11.297502865190381,False,0.15229067578457034,False,3.684818500943834,False,35.349442813399946,False,58.656674529717975,False,False,False,False,False,False,False,False,False,False,False,False,1,12,6
