datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Hour,Weekday,Month
2004-05-18 20:00:00,0.8583037886957516,,0.7674296632252848,-0.34229384276443026,0.4529692037617993,0.6094202745026265,-1.1107807382460577,-0.4017687780343778,20,1,5
2004-05-18 21:00:00,0.17014706403152294,,0.2975935065032839,-0.5113354103395504,0.18419075375239455,0.4395760979478535,-0.9144297415996993,-0.35892474123528506,21,1,5
2004-05-18 22:00:00,-0.6556410055655515,,-0.18566654041077438,-0.8541141445890998,-0.7875467193585302,0.315023701807687,-0.7354038328927252,-0.3061745687601018,22,1,5
2004-05-18 23:00:00,-0.31156264323343713,,-0.23936210117900286,-0.6568989824181263,-0.3533661462664149,0.21311719587482303,-0.614128217317033,-0.30691752893580876,23,1,5
2004-05-19 00:00:00,-0.6556410055655515,,-0.31990544233134593,-0.8306361490925553,-0.6014693308904808,0.11121068994195944,-0.3600269275393926,-0.17838541853853096,0,2,5
2004-05-19 01:00:00,-0.9997193678976658,,-0.7897415990533468,-0.9527217256745867,-0.932273577055902,0.09988774483830776,-0.3253767516606233,-0.16451682859200403,1,2,5
2004-05-19 02:00:00,-1.1373507128305114,,-0.950828281358033,-0.9668085229725133,-0.9942993732119184,0.009304184009095474,-0.20410113608493116,-0.16253560145678583,2,2,5
2004-05-19 03:00:00,-1.2749820577633573,,-1.1119149636627188,,,0.043273019320050135,-0.2849515464687262,-0.19869299667451698,3,2,5
2004-05-19 04:00:00,,,-1.0582194028944902,-1.0043733157669845,-1.2630778232213231,-0.22847766316758633,0.12507553476337566,-0.19497819579598308,4,2,5
2004-05-19 05:00:00,-1.2749820577633573,,-1.0582194028944902,-1.0090689148662935,-1.387129415533356,-0.14921704744202574,-0.0019751101254443628,-0.19720707632310353,5,2,5
2004-05-19 06:00:00,-0.9997193678976658,,-0.5883832461724894,-0.9433305274759688,-1.2217272924506455,-0.21715471806393505,0.16550073995527317,-0.15931610736205615,6,2,5
2004-05-19 07:00:00,0.6518567712964831,,1.4520480630202002,-0.34698944186373915,-0.3947166770370925,-0.21715471806393505,0.24057612102593953,-0.09715510599458684,7,2,5
2004-05-19 08:00:00,2.7851426177555925,,3.5730227133652335,0.34326362573466845,0.8664745114685757,0.031950074216398845,-0.14057581364052135,-0.08799193049420279,8,2,5
2004-05-19 09:00:00,1.6840918582928257,,1.5997108551328294,0.22117804915263717,1.073227165321964,0.3037007567040353,-0.46975248448882817,-0.037470638546139946,9,2,5
2004-05-19 10:00:00,0.30777840896436875,,0.44525629861591276,-0.3047290499699591,0.4322939383764604,0.9151397923012176,-1.174306060690468,-0.11647207056296362,10,2,5
2004-05-19 11:00:00,-0.03629995336774555,,0.19020238496682648,-0.43620582475060815,0.18419075375239455,1.0623380786486876,-1.324456822831801,-0.14940997168596565,11,2,5
2004-05-19 12:00:00,-0.10511562583416847,,0.44525629861591276,-0.6052473923257284,-0.0018866347156548803,1.3340887611363244,-1.567008053983185,-0.24128938008170725,12,2,5
2004-05-19 13:00:00,0.03251571909867738,,0.6868863220729416,-0.6146385905243462,0.03946389605502277,1.435995267069188,-1.5208078194781596,-0.027564502870049173,13,2,5
2004-05-19 14:00:00,-0.03629995336774555,,0.391560737847684,-0.5911605950278017,0.10148969221103923,1.435995267069188,-1.538132907417544,-0.0602547506011484,14,2,5
2004-05-19 15:00:00,0.1013313915651,,0.5257996397682557,-0.6146385905243462,0.24621654990841102,1.5039329376910973,-1.6305333764275953,-0.16476448198390628,15,2,5
2004-05-19 16:00:00,0.23896273649794586,,0.7271579926491133,-0.4831618157436971,0.4529692037617993,1.3680575964472785,-1.416857291841852,0.06703909283661766,16,2,5
2004-05-19 17:00:00,0.8583037886957516,,1.237265819947286,-0.3329026445658125,0.7424229191565428,1.1868904747888545,-1.324456822831801,0.003887477901538842,17,2,5
2004-05-19 18:00:00,1.4776448408935574,,1.586286964940772,-0.15446987879207444,1.0112013691659476,0.9151397923012176,-1.1050057089329295,-0.012705299355913012,18,2,5
2004-05-19 19:00:00,1.133566478561443,,1.478895843404315,-0.26246865807617903,0.7837734499272204,0.7226497255391416,-1.024155298549135,-0.14445690384792026,19,2,5
2004-05-19 20:00:00,1.133566478561443,,1.116450808218771,-0.1967302706858545,0.8457992460832369,0.5188367136734141,-0.7354038328927252,-0.042671359776087575,20,2,5
2004-05-19 21:00:00,-0.10511562583416847,,-0.10512319925843115,-0.6428121851201996,0.10148969221103923,0.28105486649673234,-0.42932727929693104,-0.02484031555912396,21,2,5
2004-05-19 22:00:00,-0.31156264323343713,,-0.14539486983460276,-0.713246171609833,-0.20863928856904312,0.1565024703565654,-0.12325072570113652,0.10171056770293538,22,2,5
2004-05-19 23:00:00,-0.10511562583416847,,-0.06485152868225978,-0.5676825995312572,0.18419075375239455,0.0659189095273531,0.17127576926840146,0.26194231226370346,23,2,5
2004-05-20 00:00:00,-0.4491939881662828,,-0.2527859913710602,-0.7367241671063774,-0.22931455395438194,0.02062712911274716,0.0500001536927093,0.07025858693134736,0,3,5
2004-05-20 01:00:00,-0.9309036954312429,,-0.5749593559804322,-0.933939329277351,-0.8288972501292079,-0.03598759640551047,0.21747600377342685,0.14282103075871191,1,3,5
2004-05-20 02:00:00,-1.1373507128305114,,-0.9374043911659758,-0.98089532027044,-1.1183509655239514,0.009304184009095474,0.1424006227027605,0.13960153666398278,2,3,5
2004-05-20 03:00:00,-1.2749820577633573,,-1.1253388538547762,,,0.1678254154602171,-0.1752259895192902,0.07545930816129498,3,3,5
2004-05-20 04:00:00,,,-1.1387627440468333,-1.0935896986538536,-1.8006347232401325,0.1451795252529141,-0.08860054982236727,0.1190463051360945,4,3,5
2004-05-20 05:00:00,-1.2749820577633573,,-1.044795512702433,-1.0372425094621467,-1.6145573347720832,-0.11524821213107107,0.2810013262178371,0.08090768278314486,5,3,5
2004-05-20 06:00:00,-0.8620880229648201,,-0.4675682344439749,-0.7695933608015397,-0.932273577055902,-0.28509238868584397,0.5639777625611185,0.05936183768764761,6,3,5
2004-05-20 07:00:00,0.4454097538972143,,1.2775374905234573,-0.2765554553741057,-0.33269088088107607,-0.19450882785663168,0.3849518538541444,0.05713295716052689,7,3,5
2004-05-20 08:00:00,2.2346172380242093,,3.0629148860670607,0.028658486080972465,0.6803971230005263,0.043273019320050135,0.2059259451471703,0.2535220969390261,8,3,5
2004-05-20 09:00:00,1.271197823494289,,1.0761791376426,-0.45968382024715265,-0.6221445962758196,0.26973192139308066,-0.16367593089303403,0.24064412056010845,9,3,5
2004-05-20 10:00:00,0.03251571909867738,,0.31101739669534106,-0.43151022565129926,0.08081442682570042,0.8811709569902633,-1.1107807382460577,-0.07016088627723945,10,3,5
2004-05-20 11:00:00,0.03251571909867738,,0.3244412868873982,-0.4737706175450793,0.08081442682570042,1.1642445845815514,-1.353331969397442,-0.06595077861490078,11,3,5
2004-05-20 12:00:00,-0.10511562583416847,,0.25732183592711233,-0.5911605950278017,-0.105262961642349,1.3567346513436274,-1.4977077022256466,-0.0956691856431731,12,3,5
2004-05-20 13:00:00,-0.10511562583416847,,0.4318324084238556,-0.6381165860208906,-0.12593822702768784,1.4699641023801426,-1.5554579953569287,-0.05257749545217835,13,3,5
2004-05-20 14:00:00,-0.1739312983005914,,0.2975935065032839,-0.6146385905243462,0.1428402229817169,1.4473182121728396,-1.5554579953569287,-0.09096377119702996,14,3,5
2004-05-20 15:00:00,0.3765940814307917,,0.7942774436093991,-0.37516303645959254,0.7630981845418816,1.594516498520309,-1.6651835523063645,-0.1295977003337841,15,3,5
2004-05-20 16:00:00,0.03251571909867738,,0.48552796919208413,-0.4784662166443882,0.5149949999178157,1.6171623887276125,-1.7287088747507746,-0.22420129604045064,16,3,5
2004-05-20 17:00:00,0.9271194611621745,,1.5594391845566578,-0.25777305897687014,0.721747653771204,1.4586411572764908,-1.6709585816194925,-0.2950301661244998,17,3,5
2004-05-20 18:00:00,1.3400134959607115,,1.827916988397801,-0.07464469410382323,1.1352529614779805,1.0623380786486876,-1.4110822625287238,-0.2846287236646045,18,3,5
2004-05-20 19:00:00,1.5464605133599805,,1.6131347453248868,0.005180490584427989,1.2179540230193358,0.8358791765756569,-1.23205635382175,-0.2910677118540634,19,3,5
2004-05-20 20:00:00,1.615276185826403,,1.4117763924440292,0.094396873471297,1.3626808807167075,0.6547120549172327,-1.116555767559186,-0.34084604362641946,20,3,5
2004-05-20 21:00:00,0.5142254263636372,,0.44525629861591276,-0.309424649069268,0.6183713268445098,0.4395760979478535,-0.8566794484684174,-0.2930489389892816,21,3,5
2004-05-20 22:00:00,0.30777840896436875,,0.3647129574635698,-0.3939454328568281,0.4943197345324769,0.26973192139308066,-0.6487783931958022,-0.27397962781280677,22,3,5
2004-05-20 23:00:00,-0.03629995336774555,,0.2975935065032839,-0.4972486130416238,0.08081442682570042,0.21311719587482303,-0.3715769861656491,-0.0674366989663145,23,3,5
2004-05-21 00:00:00,-0.6556410055655515,,-0.44072045405986054,-0.7930713562980842,-0.4153919424224314,0.24708603118577768,-0.4177772206706745,-0.06223597773636688,0,4,5
2004-05-21 01:00:00,-1.0685350403640885,,-0.8434371598215756,-0.9621129238732045,-1.0149746385972573,0.20179425077117175,-0.4177772206706745,-0.12192044518481376,1,4,5
2004-05-21 02:00:00,-1.2749820577633573,,-1.0179477323183188,-0.9949821175683667,-1.1390262309092902,0.19047130566752005,-0.44665236723631546,-0.16946989643004942,2,4,5
2004-05-21 03:00:00,-1.2749820577633573,,-0.9910999519342044,,,-0.22847766316758633,0.1366255933896322,-0.19671176953929878,3,4,5
2004-05-21 04:00:00,,,-0.9776760617421473,-1.0043733157669845,-1.3664541501480172,-0.20583177296028335,0.05577518300583758,-0.23163089779751872,4,4,5
2004-05-21 05:00:00,-1.2749820577633573,,-1.0045238421262617,-0.98089532027044,-1.3664541501480172,-0.21715471806393505,0.05577518300583758,-0.23410743171654141,5,4,5
2004-05-21 06:00:00,-0.9997193678976658,,-0.41387267367574615,-0.8541141445890998,-1.056325169367935,-0.38699889461870773,0.3156515020966063,-0.2606063446500843,6,4,5
2004-05-21 07:00:00,1.4088291684271348,,2.1635142431992302,0.23056924735125495,-0.0018866347156548803,-0.21715471806393505,0.11930050545024738,-0.19349227544456937,7,4,5
2004-05-21 08:00:00,1.8217232032256716,,2.431992047040374,0.2634384410464172,0.26689181529374983,-0.013341706198207497,-0.1752259895192902,-0.16847928286244018,8,4,5
2004-05-21 09:00:00,0.8583037886957516,,1.3580808316758002,-0.013601905812807591,0.5356702653031545,0.26973192139308066,-0.5332778069332383,-0.15262946578069506,9,4,5
2004-05-21 10:00:00,0.4454097538972143,,0.9419402357220282,-0.14507868059345666,0.721747653771204,0.9264627374048693,-1.2840316176399036,-0.2571391971634527,10,4,5
2004-05-21 11:00:00,-0.24274697076701418,,0.1499307143906549,-0.5160310094388594,0.08081442682570042,1.1529216394778998,-1.4688325556600057,-0.2737319744209045,11,4,5
2004-05-21 12:00:00,-0.1739312983005914,,0.2036262751588836,-0.5958561941271105,-0.14661349241302665,1.2887969807217179,-1.4746075849731342,-0.1340554613880247,12,4,5
2004-05-21 13:00:00,-0.10511562583416847,,0.41840851823179825,-0.6897681761132886,-0.31201561549573725,1.5152558827947484,-1.590108171235698,-0.0716468066286529,13,4,5
2004-05-21 14:00:00,-0.1739312983005914,,0.35128906727151243,-0.6756813788153618,-0.31201561549573725,1.5152558827947484,-1.6016582298619544,-0.0874966237103983,14,4,5
2004-05-21 15:00:00,-0.10511562583416847,,0.391560737847684,-0.5817693968291839,-0.06391243087167135,1.639808278934915,-1.7171588161245182,-0.18333848637657635,15,4,5
2004-05-21 16:00:00,0.1013313915651,,0.4586801888079699,-0.5207266085381683,0.018788630669683944,1.6058394436239607,-1.7691340799426718,-0.32375795958516285,16,4,5
2004-05-21 17:00:00,0.3765940814307917,,0.015691812470083184,-0.4174234283533726,0.18419075375239455,1.3454117062399755,-1.538132907417544,-0.1811096058494559,17,4,5
2004-05-21 18:00:00,0.9959351336285974,,1.3446569414837433,-0.14507868059345666,0.8664745114685757,1.0510151335450362,-1.3591069987105702,-0.2162763874995781,18,4,5
2004-05-21 19:00:00,1.133566478561443,,1.2104180395631716,-0.16855667609000113,0.6597218576151875,0.8585250667829599,-1.4053072332155958,-0.5102409636875717,19,4,5
2004-05-21 20:00:00,0.9271194611621745,,0.9956357964902567,-0.2108170679837812,0.6803971230005263,0.6320661647099294,-1.1454309141248271,-0.4126655272780776,20,4,5
2004-05-21 21:00:00,0.23896273649794586,,0.4989518593841415,-0.46907501844577043,0.34959287683510515,0.45089904305150524,-0.9895051226703656,-0.43099187827884544,21,4,5
2004-05-21 22:00:00,0.23896273649794586,,0.4318324084238556,-0.4080322301547548,0.26689181529374983,0.24708603118577768,-0.7700540087714944,-0.41860920868373197,22,4,5
2004-05-21 23:00:00,0.5830410988300602,,0.6331907613047132,-0.398641031956137,0.28756708067908865,0.1678254154602171,-0.6949786277008276,-0.43247779863025915,23,4,5
2004-05-22 00:00:00,1.0647508060950204,,1.0627552474505426,-0.24838186077825236,0.26689181529374983,0.08856479973465647,-0.42355224998380275,-0.2717507472856866,0,5,5
2004-05-22 01:00:00,0.7894881162293287,,0.7942774436093991,-0.37516303645959254,0.22554128452307218,-0.05863348661281344,-0.18100101883241845,-0.22568721639186437,1,5,5
2004-05-22 02:00:00,-0.4491939881662828,,-0.05142763849020267,-0.7320285680070686,-0.4153919424224314,-0.0812793768201164,-0.09437557913549555,-0.19572115597168982,2,5,5
2004-05-22 03:00:00,-0.9997193678976658,,-0.5212637952122035,,,-0.047310541509162155,-0.16945096020616232,-0.2133045467967509,3,5,5
2004-05-22 04:00:00,,,-0.8165893794374612,-0.9621129238732045,-1.1390262309092902,-0.1605399925456774,0.032675065753324475,-0.1761565380114105,4,5,5
2004-05-22 05:00:00,-1.1373507128305114,,-0.87028494020569,-0.9245481310787332,-1.1183509655239514,-0.28509238868584397,0.2636762382784522,-0.1585731471863494,5,5,5
2004-05-22 06:00:00,-1.1373507128305114,,-0.7360460382851183,-0.8728965409863354,-0.9736241078265796,-0.20583177296028335,0.24635115033906782,-0.08105763552093918,6,5,5
2004-05-22 07:00:00,-0.6556410055655515,,-0.11854708945048852,-0.6568989824181263,-0.6841703924318361,-0.12657115723472276,0.21170097446029856,0.005125744861050601,7,5,5
2004-05-22 08:00:00,0.03251571909867738,,0.6063429809205987,-0.5066398112402416,-0.3947166770370925,0.11121068994195944,-0.05395037394359844,0.1158268110413648,8,5,5
2004-05-22 09:00:00,0.03251571909867738,,0.21705016535094074,-0.3845542346582103,-0.22931455395438194,0.2584089762894294,-0.12325072570113652,0.2555033240742446,9,5,5
2004-05-22 10:00:00,-0.03629995336774555,,0.12308293400654063,-0.5066398112402416,-0.3533661462664149,0.6094202745026265,-0.5332778069332383,0.315683098306496,10,5,5
2004-05-22 11:00:00,-0.24274697076701418,,0.2036262751588836,-0.6287253878222728,-0.456742473193109,0.8245562314720056,-0.9664050054178529,0.06802970640422663,11,5,5
2004-05-22 12:00:00,0.03251571909867738,,0.3781368476556269,-0.5113354103395504,-0.1879640231837043,1.00572335313043,-1.2205062951954935,-0.06595077861490078,12,5,5
2004-05-22 13:00:00,-0.10511562583416847,,0.3378651770794553,-0.6709857797160529,-0.6014693308904808,1.0849839688559904,-1.2205062951954935,0.03434884510551844,13,5,5
2004-05-22 14:00:00,-0.5180096606327057,,-0.23936210117900286,-0.7930713562980842,-0.7668714539731913,1.1302757492705968,-1.237831383134878,0.07025858693134736,14,5,5
2004-05-22 15:00:00,-0.24274697076701418,,0.055963483046254786,-0.7038549734112152,-0.5394435347344643,1.2321822552034603,-1.2840316176399036,0.13737265613686206,15,5,5
2004-05-22 16:00:00,-0.03629995336774555,,0.21705016535094074,-0.619334189623655,-0.24998981933972078,1.1982134198925056,-1.1512059434379551,0.30899645672513487,16,5,5
2004-05-22 17:00:00,0.4454097538972143,,0.7674296632252848,-0.44559702294922593,0.03946389605502277,0.8019103412647023,-0.5448278655594949,0.6230209576572117,17,5,5
2004-05-22 18:00:00,0.4454097538972143,,0.5123757495761986,-0.4221190274526815,-0.06391243087167135,0.7792644510573993,-0.5275027776201101,0.5910736701018192,18,5,5
2004-05-22 19:00:00,0.3765940814307917,,0.7540057730332276,-0.5395090049354039,-0.20863928856904312,0.7000038353318387,-0.5679279828120076,0.42291701700017825,19,5,5
2004-05-22 20:00:00,-0.24274697076701418,,0.10965904381448352,-0.6991593743119063,-0.4774177385784478,0.45089904305150524,-0.22142622402431597,0.4538736909879623,20,5,5
2004-05-22 21:00:00,-0.6556410055655515,,-0.4944160148280891,-0.8541141445890998,-0.932273577055902,0.3263466469113383,-0.05395037394359844,0.44050040782523964,21,5,5
2004-05-22 22:00:00,0.30777840896436875,,0.35128906727151243,-0.6850725770139796,-0.580794065505142,0.2584089762894294,0.07310027094522199,0.45238777063654834,22,5,5
2004-05-22 23:00:00,0.6518567712964831,,0.700310212264999,-0.5301178067367861,-0.27066508472505957,0.21311719587482303,0.21170097446029856,0.5162823457473339,23,5,5
2004-05-23 00:00:00,1.3400134959607115,,1.3983525022519718,-0.3282070454665036,0.018788630669683944,0.1678254154602171,0.30410144347034973,0.5529350477488695,0,6,5
2004-05-23 01:00:00,0.9959351336285974,,0.780853553417342,-0.31881584726788575,-0.105262961642349,0.1338565801492624,0.40227694179352924,0.5866159090475782,1,6,5
2004-05-23 02:00:00,-0.1739312983005914,,0.042539592854197665,-0.666290180616744,-0.7255209232025137,0.07724185463100479,0.5062274694298365,0.5759668131957808,2,6,5
2004-05-23 03:00:00,-0.1739312983005914,,0.3378651770794553,,,-0.02466465130185878,0.7141285247024516,0.6002368456022033,3,6,5
2004-05-23 04:00:00,,,-0.6957743677089466,-0.9292437301780422,-1.2010520270653067,-0.03598759640551047,0.48312735217732383,0.37957767341728155,4,6,5
2004-05-23 05:00:00,-1.2749820577633573,,-1.0716432930865476,-1.0325469103628377,-1.5732068040014056,-0.06995643171646512,0.39072688316727266,0.237672279857281,5,6,5
2004-05-23 06:00:00,-1.2061663852969344,,-1.0582194028944902,-0.9668085229725133,-1.2424025578359843,-0.047310541509162155,0.1828258278946576,0.09898638039201016,6,6,5
2004-05-23 07:00:00,-0.9309036954312429,,-0.8165893794374612,-0.7930713562980842,-0.7048456578171749,0.0659189095273531,0.003799919187683503,0.10220587448673986,7,6,5
2004-05-23 08:00:00,-0.9309036954312429,,-0.7763177088612898,-0.8400273472911731,-0.9942993732119184,0.19047130566752005,-0.03662528600421361,0.23370982558684458,8,6,5
2004-05-23 09:00:00,-0.9309036954312429,,-0.8434371598215756,-0.8588097436884087,-1.0149746385972573,0.2584089762894294,-0.4639774551756999,-0.1026034806164367,9,6,5
2004-05-23 10:00:00,-0.9309036954312429,,-0.8031654892454041,-0.8447229463904821,-0.9736241078265796,0.5980973293989752,-0.8797795657209301,-0.12538759267144542,10,6,5
2004-05-23 11:00:00,-0.8620880229648201,,-0.7494699284771754,-0.9057657346814977,-1.2424025578359843,0.9491086276121722,-1.2205062951954935,-0.14049444957748383,11,6,5
2004-05-23 12:00:00,-0.6556410055655515,,-0.6420788069407181,-0.8447229463904821,-0.9115983116705632,0.9604315727158239,-1.2205062951954935,-0.11647207056296362,12,6,5
2004-05-23 13:00:00,-0.7932723504983972,,-0.7897415990533468,-0.9198525319794244,-1.159701496294629,1.0623380786486876,-1.353331969397442,-0.19522584918788533,13,6,5
2004-05-23 14:00:00,-0.9309036954312429,,-0.9105566107818615,-1.027851311263529,-1.5938820693867444,1.1868904747888545,-1.532357878104416,-0.34456084450495367,14,6,5
2004-05-23 15:00:00,-0.7244566780319742,,-0.6957743677089466,-0.9198525319794244,-1.159701496294629,0.9604315727158239,-1.266706529700519,-0.19646411614739653,15,6,5
2004-05-23 16:00:00,-0.4491939881662828,,-0.5346876854042607,-0.7977669553973931,-0.8288972501292079,0.8585250667829599,-1.1858561193167243,-0.20612259843158506,16,6,5
2004-05-23 17:00:00,-0.4491939881662828,,-0.4272965638678033,-0.7226373698084507,-0.6634951270464973,0.8472021216793086,-1.2436064124480062,-0.2920583254216726,17,6,5
2004-05-23 18:00:00,-0.5180096606327057,,-0.44072045405986054,-0.7179417707091419,-0.456742473193109,0.7339726706427934,-1.1396558848116987,-0.29181067202977035,18,6,5
2004-05-23 19:00:00,-0.7244566780319742,,-0.5749593559804322,-0.8353317481918643,-0.9942993732119184,0.790587396161051,-0.7469538915189817,0.31147299064415734,19,6,5
2004-05-23 20:00:00,-0.8620880229648201,,-0.6152310265566037,-0.891678937383571,-1.1803767616799679,0.6320661647099294,-0.5101776896807256,0.3793300200253793,20,6,5
2004-05-23 21:00:00,-0.7932723504983972,,-0.5346876854042607,-0.8118537526953198,-0.9115983116705632,0.34899253711864126,-0.15212587226677748,0.3736339920116266,21,6,5
2004-05-23 22:00:00,-0.7244566780319742,,-0.5481115755963178,-0.8071581535960108,-0.8288972501292079,0.24708603118577768,0.003799919187683503,0.3652137766869498,22,6,5
2004-05-23 23:00:00,-0.7932723504983972,,-0.7897415990533468,-0.8165493517946286,-0.7668714539731913,0.09988774483830776,-0.4004521327312901,-0.22692548335137586,23,6,5
2004-05-24 00:00:00,-0.9997193678976658,,-0.8031654892454041,-0.8963745364828799,-0.9529488424412408,0.09988774483830776,-0.6545534225089306,-0.47135938115891524,0,0,5
2004-05-24 01:00:00,-1.1373507128305114,,-1.031371622510376,-1.0137645139656022,-1.4284799463040339,-0.12657115723472276,-0.3542518982262643,-0.46095793869901996,1,0,5
2004-05-24 02:00:00,-1.34379773022978,,-1.2193060851991764,-1.0982852977531623,-1.9040110501668268,-0.28509238868584397,-0.23297628265057213,-0.545655398729596,2,0,5
2004-05-24 03:00:00,,,-1.2730016459674052,,,-0.29641533378949564,-0.4004521327312901,-0.6912755931681305,3,0,5
2004-05-24 04:00:00,,,-1.286425536159462,-1.0935896986538536,-1.9453615809375044,-0.22847766316758633,-0.47552751380195646,-0.6791405769649193,4,0,5
2004-05-24 05:00:00,-1.412613402696203,,-1.259577755775348,-1.0513293067600735,-1.738608927084116,-0.2511235533748893,-0.7354038328927252,-0.8953419880956001,5,0,5
2004-05-24 06:00:00,-1.1373507128305114,,-0.9776760617421473,-0.8212449508939376,-0.9115983116705632,-0.20583177296028335,-0.7527289208321096,-0.8676048082025459,6,0,5
2004-05-24 07:00:00,-0.38037831569985986,,-0.30648155213928885,-0.3845542346582103,-0.04323716548633253,-0.09260232192376809,-1.058805474427904,-1.0263506324119005,7,0,5
2004-05-24 08:00:00,-0.10511562583416847,,-0.05142763849020267,-0.6052473923257284,-0.6634951270464973,0.009304184009095474,-1.4572824970337495,-1.2901014947878169,8,0,5
2004-05-24 09:00:00,-0.5868253330991285,,-0.4272965638678033,-0.760202162602922,-1.1803767616799679,0.09988774483830776,-1.4688325556600057,-1.2432950037182884,9,0,5
2004-05-24 10:00:00,-0.7932723504983972,,-0.5749593559804322,-0.6146385905243462,-0.4774177385784478,0.38296137242959594,-1.7980092265083127,-1.3901534651163339,10,0,5
2004-05-24 11:00:00,-0.8620880229648201,,-0.6152310265566037,-0.6334209869215818,-0.580794065505142,0.45089904305150524,-1.861534548952723,-1.4221007526717264,11,0,5
2004-05-24 12:00:00,-0.6556410055655515,,-0.44072045405986054,-0.6897681761132886,-0.6221445962758196,0.5075137685697628,-1.9135098127708767,-1.4490949723890738,12,0,5
2004-05-24 13:00:00,-0.5868253330991285,,-0.3870248932916318,-0.6475077842195085,-0.580794065505142,0.6207432196062781,-2.005910281780928,-1.4941678897152868,13,0,5
2004-05-24 14:00:00,-0.7244566780319742,,-0.4272965638678033,-0.6381165860208906,-0.580794065505142,0.767941505953748,-2.0867606921647224,-1.5171996551621978,14,0,5
2004-05-24 15:00:00,-0.6556410055655515,,-0.34675322271546033,-0.6475077842195085,-0.6634951270464973,0.8472021216793086,-2.098310750790979,-1.4949108498909938,15,0,5
2004-05-24 16:00:00,-0.5180096606327057,,-0.31990544233134593,-0.624029788722964,-0.4360672078077702,0.813233286368354,-2.0347854283465687,-1.4265585137259673,16,0,5
2004-05-24 17:00:00,-0.10511562583416847,,0.25732183592711233,-0.5066398112402416,-0.105262961642349,0.7000038353318387,-1.9539350179627741,-1.3849527438863862,17,0,5
2004-05-24 18:00:00,0.17014706403152294,,0.4586801888079699,-0.4221190274526815,-0.14661349241302665,0.48486787836245987,-1.8499844903264668,-1.386686317629702,18,0,5
2004-05-24 19:00:00,-0.03629995336774555,,0.25732183592711233,-0.46907501844577043,0.018788630669683944,0.3263466469113383,-1.7518089920032873,-1.3733130344669795,19,0,5
2004-05-24 20:00:00,-0.6556410055655515,,-0.45414434425191763,-0.6803769779146707,-0.3533661462664149,0.08856479973465647,-1.5265828487912878,-1.299017016896299,20,0,5
2004-05-24 21:00:00,-0.9997193678976658,,-0.7091982579010039,-0.8165493517946286,-0.7461961885878525,0.009304184009095474,-1.4226323211549803,-1.259640127583838,21,0,5
2004-05-24 22:00:00,-0.9997193678976658,,-0.7091982579010039,-0.8541141445890998,-0.8288972501292079,-0.11524821213107107,-1.3648820280236982,-1.293568642274449,22,0,5
2004-05-24 23:00:00,-0.9309036954312429,,-0.6823504775168896,-0.802462554496702,-0.5601188001198031,-0.20583177296028335,-1.4053072332155958,-1.3901534651163339,23,0,5
2004-05-25 00:00:00,-1.1373507128305114,,-0.7763177088612898,-0.8541141445890998,-0.6014693308904808,-0.1831858827529804,-1.208956236569237,-1.2232350789742046,0,1,5
2004-05-25 01:00:00,-1.34379773022978,,-0.9910999519342044,-0.9668085229725133,-1.1803767616799679,-0.3190612239967986,-0.9837300933572374,-1.142747726605967,1,1,5
2004-05-25 02:00:00,,,-1.2327299753912335,-1.0795029013559267,-1.6972583963134384,-0.09260232192376809,-1.1627560020642114,-1.1100574788748674,2,1,5
2004-05-25 03:00:00,,,-1.192458304815062,,,-0.5681660162771321,-0.7873790967108788,-1.2041657677977298,3,1,5
2004-05-25 04:00:00,,,-1.2327299753912335,-1.070111703157309,-1.7179336616987773,-0.4889054005515715,-0.8971046536603144,-1.213576596690016,4,1,5
2004-05-25 05:00:00,-1.412613402696203,,-1.1253388538547762,-0.9480261265752777,-1.283753088606662,-0.7606560830392082,-0.5332778069332383,-1.1870776837564732,5,1,5
2004-05-25 06:00:00,-1.34379773022978,,-1.0045238421262617,-0.9715041220718222,-1.4078046809186948,-0.5568430711734806,-0.850904419155289,-1.2341318282179043,6,1,5
2004-05-25 07:00:00,-0.7244566780319742,,-0.172242650218717,-0.6850725770139796,-0.6428198616611585,-0.3530300593077533,-1.0530304451147758,-1.220015584879475,7,1,5
2004-05-25 08:00:00,0.5830410988300602,,1.6265586355169435,-0.3000334508706502,-0.27066508472505957,-0.22847766316758633,-1.2551564710742626,-1.2851484269497715,8,1,5
2004-05-25 09:00:00,-0.03629995336774555,,0.700310212264999,-0.45968382024715265,-0.456742473193109,0.09988774483830776,-1.6882836695588772,-1.4525621198757055,9,1,5
2004-05-25 10:00:00,0.30777840896436875,,0.5257996397682557,-0.18733907248723672,0.34959287683510515,0.7452956157464447,-2.0925357214778506,-1.5397361138253045,10,1,5
2004-05-25 11:00:00,0.7206724437629061,,1.1298746984108283,0.1977000536560927,0.8664745114685757,1.1302757492705968,-2.271561630184825,-1.610069677125549,11,1,5
2004-05-25 12:00:00,-0.03629995336774555,,0.4586801888079699,-0.4127278292540637,0.018788630669683944,1.2321822552034603,-2.2773366594979527,-1.5704451344211858,12,1,5
2004-05-25 13:00:00,0.03251571909867738,,0.7674296632252848,-0.398641031956137,0.28756708067908865,1.5039329376910973,-2.3119868353767226,-1.5020927982561594,13,1,5
