datetime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month
2004-07-01 07:00:00,0.17014706403152294,0.5766250841706904,0.9419402357220282,1.030095711209264,-0.43620582475060815,-0.819669450153803,-0.580794065505142,1.8306129735836345,0.7506205770533684,0.767941505953748,0.2925513848440932,1.6844633953503374,7,3,7
2004-07-01 08:00:00,1.2023821510278658,1.2906871527484487,1.6399825257090008,1.5735401811940246,-0.03707990130935207,-1.1584504894146077,0.1428402229817169,2.5440990799288756,1.4909669740209697,0.9377856825085209,0.11352547613711952,1.8102713184366899,8,3,7
2004-07-01 09:00:00,0.5142254263636372,0.8115745389930495,0.6063429809205987,0.7452558510793204,-0.004210707614189802,-0.8079873453517064,0.4322939383764604,1.6312990410418466,1.0216626478076087,1.1189528041669452,-0.12325072570113652,1.856582502722414,9,3,7
2004-07-01 10:00:00,0.3765940814307917,0.6733689773328383,0.4318324084238556,0.5766006707392223,0.06622327887544363,-0.6561199829244491,0.7424229191565428,1.4030990313200893,0.8384582851681684,1.5039329376910973,-0.5679279828120076,1.9103232887652066,10,3,7
2004-07-01 11:00:00,-0.10511562583416847,0.18964951152209866,0.055963483046254786,0.21305505978389958,-0.31881584726788575,-0.26671648952122523,0.24621654990841102,1.0073597739545104,-0.07254423042247317,1.798329510386037,-1.0068302106097502,1.6299796491318381,11,3,7
2004-07-01 12:00:00,0.17014706403152294,0.4568469307318405,0.55264742015237,0.6927853505290676,-0.4127278292540637,-0.6054975287820299,0.3909434076057828,1.3973218158840954,0.0780346977743271,2.0700801928736734,-1.2782565883267754,1.5098677540592376,12,3,7
2004-07-01 13:00:00,-0.10511562583416847,0.2587522923522043,0.28416961631122656,0.4379286335706971,-0.6381165860208906,-0.4886764807610628,0.018788630669683944,1.1142382595203966,-0.19551702178319338,2.1833096439101887,-1.2898066469530318,1.7074951607972486,13,3,7
2004-07-01 14:00:00,-0.24274697076701418,0.26796599646288505,0.002267922278026061,0.16433245213009345,-0.6850725770139796,-0.32902104846574104,-0.06391243087167135,1.0015825585185165,-0.539338907832554,2.2399243694284463,-1.324456822831801,1.7230973244870915,14,3,7
2004-07-01 15:00:00,-0.1739312983005914,0.29100025673958696,0.21705016535094074,0.37421445433110445,-0.6052473923257284,-0.4380540266186437,0.1635154883670557,1.0333572434164826,-0.3385670035701536,2.2059555341174915,-1.2898066469530318,1.7674272816375978,15,3,7
2004-07-01 16:00:00,-0.24274697076701418,-0.1005821679643451,0.10965904381448352,0.2617776674377057,-0.5958561941271105,-0.26671648952122523,0.28756708067908865,0.7907141951047408,-0.5920415327014341,2.2059555341174915,-1.532357878104416,1.0891046412172825,16,3,7
2004-07-01 17:00:00,0.5142254263636372,0.6641552732221575,0.9687880161061424,1.048835175691497,-0.3282070454665036,-0.7184245418689649,0.9078250422392534,1.4233192853460679,0.1357566202497672,2.104049028184628,-1.416857291841852,1.208225922722274,17,3,7
2004-07-01 18:00:00,0.7894881162293287,0.6273004567794345,1.0627552474505426,1.1237930336204296,-0.28594665357272353,-0.7729410309454162,1.1559282268633193,1.530197770911954,0.20853643554488735,1.8322983456969912,-1.1974061779429808,1.251812919697073,18,3,7
2004-07-01 19:00:00,1.5464605133599805,1.2169775198630028,1.7205258668613437,1.6372543604336172,-0.05586229770658765,-0.9949010221852538,1.3626808807167075,2.055924375587395,0.8359486363648885,1.6058394436239607,-1.058805474427904,1.1440836942195862,19,3,7
2004-07-01 20:00:00,0.8583037886957516,0.42920581839979827,0.8613968945696849,0.9626336390732246,-0.24368626167894344,-0.6249677034521911,0.7424229191565428,1.2471142145482552,0.32398028049576755,1.4246723219655362,-1.087680620993545,0.773841873325694,20,3,7
2004-07-01 21:00:00,-0.1739312983005914,-0.1005821679643451,0.015691812470083184,0.1718282379229867,-0.6615945815174351,-0.2238821052468706,-0.04323716548633253,0.6953901404108422,-0.2457099978487935,1.1755675296852026,-0.8393543605290325,0.7929111845021682,21,3,7
2004-07-01 22:00:00,-0.03629995336774555,0.18504265946675827,0.2036262751588836,0.35922288274531794,-0.6568989824181263,-0.426371921816547,-0.022561900100993706,0.9322559732865903,0.09058294179072712,1.0623380786486876,-0.5737030121251359,1.0195140380927448,22,3,7
2004-07-01 23:00:00,0.23896273649794586,0.6411210129454556,0.5660713103444274,0.7040290292184075,-0.5301178067367861,-0.7301066466710615,0.1428402229817169,1.3684357387041262,0.44695307185648775,0.9604315727158239,-0.2387513119637004,1.3347768059843335,23,3,7
2004-07-02 00:00:00,0.1013313915651,0.32785507318231,0.4318324084238556,0.5766006707392223,-0.6099429914250373,-0.6483319130563846,-0.16728875779836547,1.1720104138803351,0.4569916670696078,0.8811709569902633,-0.22720125333744426,1.2035205082761309,0,4,7
2004-07-02 01:00:00,-0.31156264323343713,-0.16047124468377,-0.011155967914031062,0.14184509475141371,-0.7695933608015397,-0.3874315724762246,-0.4774177385784478,0.7993800182587316,0.20100748913504732,0.8585250667829599,-0.18100101883241845,1.2181320583983648,1,4,7
2004-07-02 02:00:00,-0.4491939881662828,-0.34935217895272547,-0.3333293325234032,-0.21420473041101568,-0.7977669553973931,-0.1732596511044515,-0.5394435347344643,0.5942888702809498,0.12320837623336718,0.790587396161051,-0.09437557913549555,1.2072353091546646,2,4,7
2004-07-02 03:00:00,-0.9309036954312429,-1.0449868393091224,-0.8971327205898042,-0.9750269883896806,,0.6795339994486087,,0.1292230276834445,-0.7777555441441545,0.9377856825085209,-0.3600269275393926,1.1188230482455548,3,4,7
2004-07-02 04:00:00,,-1.040379987253782,-0.9105566107818615,-1.0162538102505936,-0.9855909193697489,0.8080371522716725,-1.2217272924506455,0.16388632029940764,-0.7175239728654343,0.790587396161051,-0.11747569638800824,1.1812317030049264,4,4,7
2004-07-02 05:00:00,-1.1373507128305114,-0.9804909105343571,-0.96425217155009,-1.0949595610759726,-0.9245481310787332,0.8197192570737692,-1.0770004347532738,0.1263344199654476,-0.7099950264555943,0.767941505953748,-0.07127546188298285,1.2035205082761309,5,4,7
2004-07-02 06:00:00,-0.9309036954312429,-0.49216459266827717,-0.6018071363645466,-0.540271412401872,-0.8775921400856443,0.2044617374966756,-1.0356499039825962,0.4989648155870512,-0.6347055623571942,0.7339726706427934,0.07887530025835027,1.3370056865114535,6,4,7
2004-07-02 07:00:00,0.30777840896436875,0.9175321362658783,0.9956357964902567,1.0713225330701768,-0.31881584726788575,-0.8391396248239642,-0.22931455395438194,1.7930610732496746,0.7631688210697684,0.8358791765756569,0.026900036440196607,1.4598417688949792,7,4,7
2004-07-02 08:00:00,1.8905388756920949,1.977108108994165,2.539383168576831,2.199438294900611,0.24935164374849053,-1.3998806553246066,0.7424229191565428,3.1853699933241932,1.8573756992998502,1.0283692433377327,-0.2156511947111877,1.5207645033029373,8,4,7
2004-07-02 09:00:00,0.5142254263636372,1.0142760294280262,0.9285163455299709,1.0151041396234775,0.07561447707406142,-0.9364904981747701,0.7010723883858652,1.7208458802997513,1.139616141561769,1.243505200307112,-0.5332778069332383,1.4430013382456253,9,4,7
2004-07-02 10:00:00,0.4454097538972143,0.5812319362260308,0.7405818828411704,0.8576926379727191,0.0850056752726792,-0.722318576802997,0.9285003076245922,1.4319851085000586,0.7230144402172882,1.7303918397641278,-1.1858561193167243,1.0990107768933732,10,4,7
2004-07-02 11:00:00,-0.24274697076701418,0.02380283752984508,0.002267922278026061,0.15308877344075358,-0.3892498337575192,-0.22777614018090284,-0.022561900100993706,0.8340433108746947,-0.10767931366839323,1.843621290800643,-1.2436064124480062,1.1728114876802496,11,4,7
2004-07-02 12:00:00,-0.24274697076701418,0.27717970057356583,0.21705016535094074,0.37796234722755107,-0.5864649959284928,-0.4497361314207404,-0.105262961642349,1.021802812544495,-0.1553626409307133,1.9568507418371583,-1.2724815590136473,1.312983307496934,12,4,7
2004-07-02 13:00:00,-0.1739312983005914,0.11593987863665263,0.25732183592711233,0.419189169088464,-0.5723781986305662,-0.410795782080418,0.1428402229817169,0.9091471115426148,-0.2507292954553535,2.104049028184628,-1.4977077022256466,1.0049024879705108,13,4,7
2004-07-02 14:00:00,-0.31156264323343713,-0.0038382748021971824,0.12308293400654063,0.28426502481638544,-0.5723781986305662,-0.28229262925735416,0.08081442682570042,0.7964914105407347,-0.4615397949308739,2.3191849851540067,-1.6478584643669798,0.9363024984135823,14,4,7
2004-07-02 15:00:00,-0.31156264323343713,0.11133302658131225,0.1499307143906549,0.30675238219506523,-0.619334189623655,-0.3523852580699345,0.12216495759637806,0.8051572336947255,-0.49165558057023395,2.2399243694284463,-1.538132907417544,1.14235012047627,15,4,7
2004-07-02 16:00:00,-0.1739312983005914,0.02380283752984508,0.055963483046254786,0.20930716688745296,-0.398641031956137,-0.2238821052468706,0.7424229191565428,0.6491724169228914,-0.5067134733899139,2.126694918391931,-1.5150327901650313,0.9840996030507204,16,4,7
2004-07-02 17:00:00,-0.03629995336774555,-0.2986768063439813,0.2304740555429981,0.38920602591689096,-0.45968382024715265,-0.1226371969620324,1.2593045537900134,0.5509597545109959,-0.6874081872260743,1.8662671810079456,-1.7287088747507746,0.07124920049895632,17,4,7
2004-07-02 18:00:00,0.17014706403152294,-0.16047124468377,0.4989518593841415,0.6403148499788148,-0.40333663105544587,-0.3056568388615476,1.0318766345512864,0.6780584941028607,-0.38123103322591373,1.7303918397641278,-1.6478584643669798,0.08288890991836279,18,4,7
2004-07-02 19:00:00,0.5830410988300602,-0.22496717345853529,0.9687880161061424,1.0525830685879436,-0.21551266708309008,-0.37574946767412787,0.9905261037806087,0.7878255873867439,0.1357566202497672,1.4812870474837938,-1.7749091092558,-0.46541569975326086,19,4,7
2004-07-02 20:00:00,0.4454097538972143,-0.12361642824104699,0.55264742015237,0.6927853505290676,-0.1779478742886189,-0.3251270135317088,0.8457992460832369,0.6693926709488699,0.38170220297120766,1.266151090514415,-1.4688325556600057,-0.1565919200511312,20,4,7
2004-07-02 21:00:00,-0.1739312983005914,-0.4230618118381715,0.08281126343036903,0.24303820295547257,-0.5348134058360949,-0.07201474281961331,0.22554128452307218,0.3805318991491772,0.25621976280720743,1.0283692433377327,-1.2782565883267754,-0.12860708676617486,21,4,7
2004-07-02 22:00:00,-0.03629995336774555,-0.045299943300260576,0.35128906727151243,0.5016428128102898,-0.5348134058360949,-0.3523852580699345,0.18419075375239455,0.6838357095388545,0.2537101140039274,0.8811709569902633,-1.0472554158016476,0.020480255158991247,22,4,7
2004-07-02 23:00:00,-0.24274697076701418,-0.2387877296245564,0.002267922278026061,0.16433245213009345,-0.5301178067367861,-0.21609403537880612,0.12216495759637806,0.5394053236390082,0.10313118580712716,0.813233286368354,-0.8797795657209301,0.16832933012464557,23,4,7
2004-07-03 00:00:00,0.23896273649794586,0.1435809909686949,0.40498462803974117,0.5541133133605425,-0.3892498337575192,-0.508146655431224,0.37026814222044396,0.8138230568487163,0.544829375184408,0.6433891098135811,-0.6603284518220588,0.21538347458607704,0,5,7
2004-07-03 01:00:00,-0.7244566780319742,-0.6764386748818922,-0.3601771129075174,-0.2441878735825887,-0.8212449508939376,0.0720645497395795,-0.6014693308904808,0.20721543606936155,-0.3109608667340736,0.666035000020884,-0.6892035983876997,0.21364990084276078,1,5,7
2004-07-03 02:00:00,-0.9997193678976658,-0.9344223899809534,-0.7360460382851183,-0.7276660572242033,-0.9245481310787332,0.5159845322192547,-0.7461961885878525,0.013678718963567435,-0.541848556635834,0.5754514391916717,-0.4986276310544691,0.325836887374489,2,5,7
2004-07-03 03:00:00,-0.9997193678976658,-0.9206018338149322,-0.722622148093061,-0.7089265927419702,,0.37579927459409407,,0.10900277365746602,-0.516752068603034,0.3942843175332476,-0.15212587226677748,0.4298513119734421,3,5,7
2004-07-03 04:00:00,-1.2061663852969344,-1.2522951817994394,-0.9776760617421473,-1.1249427042475455,-1.0325469103628377,0.9404343400287686,-1.4905057424600503,-0.246295975656156,-1.129106376603355,0.48486787836245987,-0.3600269275393926,0.3402007841048207,4,5,7
2004-07-03 05:00:00,-0.9997193678976658,-0.9574566502576553,-0.7494699284771754,-0.7501534146028831,-0.8118537526953198,0.5004083924831257,-0.932273577055902,0.06567365788751212,-0.6397248599637542,0.21311719587482303,0.08465032957147854,0.39344626336380817,5,5,7
2004-07-03 06:00:00,-0.9997193678976658,-0.8561059050401669,-0.561535465788375,-0.48780091185161933,-0.8353317481918643,0.29791857591344933,-0.9115983116705632,0.2129926515053554,-0.541848556635834,0.24708603118577768,0.003799919187683503,0.3726433784440176,6,5,7
2004-07-03 07:00:00,-0.24274697076701418,-0.017658830968218315,0.13650682419859775,0.2917608106092787,-0.398641031956137,-0.4419480615526759,-0.24998981933972078,0.8282660954387009,0.4544820182663278,0.34899253711864126,-0.07127546188298285,0.45337838420415727,7,5,7
2004-07-03 08:00:00,0.1013313915651,0.33706877729299073,0.5794952005364845,0.7152727079077473,-0.18264347338792783,-0.7301066466710615,0.1428402229817169,1.2384483913942645,0.9488828325124887,0.5528055489843688,-0.3080516637212389,0.5172729593149429,8,5,7
2004-07-03 09:00:00,-0.1739312983005914,0.11593987863665263,0.13650682419859775,0.2880129177128321,-0.37046743736028365,-0.48088841089299833,0.22554128452307218,0.7762711565147562,0.584983756036888,0.790587396161051,-0.4928526017413409,0.6601689664425523,9,5,7
2004-07-03 10:00:00,-0.31156264323343713,-0.09597531590900472,-0.024579858106088183,0.13809720185496707,-0.5066398112402416,-0.21220000044477388,-0.0018866347156548803,0.6145091243069283,-0.05999598640607315,1.311442870929021,-1.0472554158016476,0.650758137550266,10,5,7
2004-07-03 11:00:00,-0.5868253330991285,-0.5796947817197443,-0.172242650218717,-0.03430587138157768,-0.6709857797160529,0.14215717855215979,-0.33269088088107607,0.23032429781333696,-0.7802651929474345,1.764360675075082,-1.6132082884882106,0.20101957785574534,11,5,7
2004-07-03 12:00:00,-0.4491939881662828,-0.5658742255537232,-0.024579858106088183,0.1268535231656272,-0.6944637752125974,0.11489893401393413,-0.3947166770370925,0.27076480586529394,-0.7802651929474345,2.0361113575627185,-1.919284842084005,-0.19572115597168982,12,5,7
2004-07-03 13:00:00,-0.5868253330991285,-0.8653196091508477,-0.3601771129075174,-0.2479357664790353,-0.7414197662056864,0.4303157636705454,-0.5601188001198031,-0.05853647398635574,-1.026210775668875,2.0700801928736734,-1.9654850765890308,-0.26704533283954346,13,5,7
2004-07-03 14:00:00,-0.9309036954312429,-0.9390292420362938,-0.5346876854042607,-0.4578177686800463,-0.891678937383571,0.6094413706360283,-0.8909230462852243,-0.08742255116632501,-1.1767897038656752,2.1606637537028854,-1.9308349007102612,-0.06372189808778034,14,5,7
2004-07-03 15:00:00,-0.9309036954312429,-0.9390292420362938,-0.5212637952122035,-0.4390783041978132,-0.8588097436884087,0.6483817199763507,-0.8909230462852243,-0.18852382129621745,-0.7551687049146344,2.217278479221143,-1.9770351352152868,-0.13232188764470904,15,5,7
2004-07-03 16:00:00,-0.7244566780319742,-0.6626181187158711,-0.400448783483689,-0.2891625883399482,-0.8541141445890998,0.3680112047260296,-0.6428198616611585,0.06567365788751212,-0.9709985019967148,2.2286014243247947,-1.873084607578979,0.1678340233408411,16,5,7
2004-07-03 17:00:00,-0.6556410055655515,-0.5981221899411059,-0.27963377175517445,-0.14674265827497643,-0.7883757571987753,0.2862364711113526,-0.4153919424224314,0.19566100519737384,-0.9007283355048746,2.104049028184628,-1.8326594023870821,0.13217193490691442,17,5,7
2004-07-03 18:00:00,-0.6556410055655515,-0.7870031242100612,-0.37360100309957467,-0.2629273380648218,-0.7836801580994665,0.41473962393441643,-0.49809300396378664,-0.006541535062411054,-1.0011142876360748,1.9228819065262033,-1.861534548952723,-0.17194643034907212,18,5,7
2004-07-03 19:00:00,-0.5180096606327057,-0.7040797872139345,-0.18566654041077438,-0.04929744296736418,-0.7789845590001575,0.27066033137522366,-0.4774177385784478,0.08011669647749675,-0.9132765795212747,1.5379017730020514,-1.6651835523063645,-0.19646411614739653,19,5,7
2004-07-03 20:00:00,-0.7244566780319742,-0.4460960721148734,-0.34675322271546033,-0.22170051620390893,-0.8822877391849532,0.11100489907990188,-0.9529488424412408,0.2332129055313339,-0.8229292226031946,1.220859310099809,-1.1338808554985704,0.3805682869848905,20,5,7
2004-07-03 21:00:00,-0.4491939881662828,-0.25260828579057754,-0.14539486983460276,0.003173057582888572,-0.7367241671063774,-0.05254456814945212,-0.3947166770370925,0.5827344394089621,-0.2582582418651935,1.0283692433377327,-0.9144297415996993,0.43752856712241217,21,5,7
2004-07-03 22:00:00,-0.10511562583416847,0.11593987863665263,0.2036262751588836,0.35922288274531794,-0.5864649959284928,-0.4185838519484825,-0.08458769625701018,0.7791597642327531,0.31896098288920754,0.9491086276121722,-0.7758290380846227,0.510833971125484,22,5,7
2004-07-03 23:00:00,-0.1739312983005914,0.17582895535607754,0.015691812470083184,0.1718282379229867,-0.5958561941271105,-0.3640673628720312,-0.20863928856904312,0.7329420407448023,0.2963741436596875,0.7792644510573993,-0.377352015478777,0.7968736387726046,23,5,7
2004-07-04 00:00:00,0.03251571909867738,0.5397702677279673,0.2975935065032839,0.45292020515648357,-0.5676825995312572,-0.6833782274626747,-0.24998981933972078,1.1084610440844027,0.5122039407417679,0.6433891098135811,0.15395068132901663,1.2374490229667414,0,6,7
2004-07-04 01:00:00,-0.7244566780319742,-0.5382331132216809,-0.4944160148280891,-0.40534726812979355,-0.8400273472911731,0.044806305201353834,-0.8702477808998855,0.3718660759951864,-0.34107665237343365,0.7000038353318387,-0.27917651715559794,0.7976165989483114,1,6,7
2004-07-04 02:00:00,-0.7244566780319742,-0.4276686638935119,-0.3870248932916318,-0.28166680254705495,-0.8541141445890998,-0.07590877775364555,-0.8702477808998855,0.5278508927670205,-0.0901117720454332,0.48486787836245987,0.10197541751086296,0.8790945648841584,2,6,7
2004-07-04 03:00:00,-0.9309036954312429,-0.6580112666605308,-0.5346876854042607,-0.4615656615764929,,0.040912270267321596,,0.45274709209910036,-0.3009222715209536,0.4395760979478535,0.20015091583404243,0.9003927565877533,3,6,7
2004-07-04 04:00:00,-1.0685350403640885,-0.8561059050401669,-0.7763177088612898,-0.8026239151531358,-0.98089532027044,0.4419978684726421,-1.3251036193773396,0.27076480586529394,-0.6096090743243942,0.3263466469113383,0.4369271176722981,0.9506663951439139,4,6,7
2004-07-04 05:00:00,-1.0685350403640885,-0.9850977625896975,-0.8434371598215756,-0.8888254517714083,-1.0137645139656022,0.5276666370213514,-1.4491552116893727,0.20721543606936155,-0.6422345087670343,0.2244401409784747,0.5986279384398877,0.925901055953687,5,6,7
2004-07-04 06:00:00,-1.0685350403640885,-0.9252086858702726,-0.8165893794374612,-0.8663380943927285,-0.9715041220718222,0.5315606719553836,-1.4284799463040339,0.2967622753272663,-0.6096090743243942,0.33766959201498997,0.4311520883591702,0.9714692800637045,6,6,7
2004-07-04 07:00:00,-1.0685350403640885,-0.7271140474906364,-0.7897415990533468,-0.8101197009460291,-0.9902865184690578,0.5159845322192547,-1.4698304770747115,0.33720278337922327,-0.8154002761933545,0.5301596587770658,0.309876472783478,1.2188750185740715,7,6,7
2004-07-04 08:00:00,-0.7244566780319742,-0.3585658830634062,-0.5346876854042607,-0.4578177686800463,-0.8588097436884087,-0.001922114007033023,-0.9115983116705632,0.6145091243069283,-0.5067134733899139,0.6094202745026265,0.2925513848440932,1.3560749976879283,8,6,7
2004-07-04 09:00:00,-0.7932723504983972,-0.41845495978283115,-0.5481115755963178,-0.4840530189551727,-0.8963745364828799,0.0915347244097407,-0.9942993732119184,0.5134078541770358,-0.6296862647506342,0.8019103412647023,0.003799919187683503,1.3563226510798305,9,6,7
2004-07-04 10:00:00,-0.7932723504983972,-0.3447453268973851,-0.561535465788375,-0.48780091185161933,-0.8963745364828799,0.16162735322232097,-0.932273577055902,0.43252683807312187,-0.8354774666195945,1.2774740356180667,-0.6661034811351867,1.2840078606443683,10,6,7
2004-07-04 11:00:00,-0.7932723504983972,-0.5658742255537232,-0.6286549167486608,-0.5852461271592316,-0.9574173247738955,0.40305751913231974,-1.1390262309092902,0.25054455183931545,-1.0964809421607151,1.764360675075082,-1.3302318521449292,0.8441754366259384,11,6,7
2004-07-04 12:00:00,-0.9309036954312429,-0.7547551598226787,-0.6957743677089466,-0.6826913424668438,-0.9715041220718222,0.667851894646512,-1.2630778232213231,0.007901503527573581,-1.2545888167673553,1.979496632044461,-1.5496829660438005,0.6631408071453793,12,6,7
2004-07-04 13:00:00,-0.9997193678976658,-0.9943114667003783,-0.8300132696295184,-0.8850775588749616,-0.9996777166676756,0.9365403050947364,-1.387129415533356,-0.17985799814222667,-1.3424265248821554,2.217278479221143,-1.7575840213164156,0.48656393871906156,13,6,7
2004-07-04 14:00:00,-1.2061663852969344,-1.3398253708509065,-0.9239805009739186,-1.03124538183638,-1.027851311263529,1.3609901129042503,-1.5111810078453891,-0.5380453551738457,-1.4955151018822357,2.2852161498430523,-1.988585193841543,-0.07759048803430753,14,6,7
2004-07-04 15:00:00,-1.1373507128305114,-1.1417307324712704,-0.8031654892454041,-0.8288591654282622,-1.0090689148662935,1.0650434579178003,-1.3664541501480172,-0.43116686960795936,-1.3926195009477556,2.3757997106722644,-2.005910281780928,-0.026326235910537964,15,6,7
2004-07-04 16:00:00,-1.0685350403640885,-1.0495936913644628,-0.8165893794374612,-0.8663380943927285,-0.9761997211711311,1.0533613531157036,-1.1803767616799679,-0.3618402843760331,-1.3399168760788756,2.3305079302576583,-1.9423849593365177,0.0885849379321149,16,6,7
2004-07-04 17:00:00,-0.9997193678976658,-1.2016198091906953,-0.7091982579010039,-0.701430806949077,-0.9151569328801155,1.0377852133795746,-1.0149746385972573,-0.4571643390699317,-1.2746660071935954,2.217278479221143,-2.1098608094172357,-0.5062785094171351,17,6,7
2004-07-04 18:00:00,-0.8620880229648201,-1.1325170283605897,-0.6152310265566037,-0.5665066626769985,-0.8775921400856443,0.8898118858863495,-0.8702477808998855,-0.4225010464539686,-1.1567125134394352,1.979496632044461,-2.069435604225338,-0.6206943764759836,18,6,7
2004-07-04 19:00:00,-0.38037831569985986,-0.5935153378857655,-0.13197097964254564,0.010668843375781823,-0.6709857797160529,0.25119015670506245,-0.20863928856904312,0.2447673364033216,-0.6196476695375142,1.5831935534166575,-1.705608757498262,-0.22543956299996212,19,6,7
2004-07-04 20:00:00,-0.38037831569985986,-0.5290194091110002,-0.13197097964254564,0.018164629168675072,-0.6803769779146707,0.11879296894796636,-0.33269088088107607,0.2447673364033216,-0.4765976877505539,1.3340887611363244,-1.4861576435993904,-0.0956691856431731,20,6,7
2004-07-04 21:00:00,-0.31156264323343713,-0.33553162278670434,0.002267922278026061,0.1568366663372002,-0.5958561941271105,-0.07201474281961331,-0.105262961642349,0.504742031023045,0.00023558487264696408,1.1189528041669452,-1.1858561193167243,0.13638204256925307,21,6,7
2004-07-04 22:00:00,-0.5868253330991285,-0.40463440361680997,-0.3601771129075174,-0.23669208778969544,-0.7414197662056864,0.06817051480554727,-0.5394435347344643,0.35742303740520176,-0.1403047481110333,0.8698480118866116,-0.7816040673977506,0.3929509565800037,22,6,7
2004-07-04 23:00:00,-0.1739312983005914,-0.06372735152162208,-0.024579858106088183,0.1268535231656272,-0.5911605950278017,-0.27061052445525746,-0.1879640231837043,0.5769572239729682,0.16587240588912727,0.790587396161051,-0.5794780414382638,0.5440195256403882,23,6,7
2004-07-05 00:00:00,-0.4491939881662828,-0.3447453268973851,-0.14539486983460276,-0.000574835313558053,-0.6568989824181263,-0.17715368603848375,-0.4153919424224314,0.5162964618950328,0.20100748913504732,0.7226497255391416,-0.6083531880039047,0.39369391675571097,0,0,7
2004-07-05 01:00:00,-1.0685350403640885,-1.1601581406926318,-0.8568610500136328,-0.9263043807358745,-0.9668085229725133,0.7729908378653824,-1.2010520270653067,-0.127863059218282,-0.7250529192752744,0.813233286368354,-0.7816040673977506,0.3080058431575254,1,0,7
2004-07-05 02:00:00,-1.2061663852969344,-1.2016198091906953,-0.950828281358033,-1.0762200965937394,-0.9996777166676756,0.9326462701607041,-1.3251036193773396,-0.14808331324426047,-0.8831607938819146,0.4735449332588082,-0.348476868913136,0.3302946484287299,2,0,7
2004-07-05 03:00:00,-1.2749820577633573,-1.3167911105742047,-1.0179477323183188,-1.2036484550729247,,1.0183150387094133,,-0.1625263518342451,-0.8204195737999145,0.3716384273259446,-0.18100101883241845,0.3728910318359199,3,0,7
2004-07-05 04:00:00,,-1.307577406463524,-1.0045238421262617,-1.181161097694245,-0.9668085229725133,0.9248582002926397,-1.1803767616799679,-0.09897698203831272,-0.7376011632916744,0.1565024703565654,0.12507553476337566,0.3548123342270546,4,0,7
2004-07-05 05:00:00,-1.2061663852969344,-1.3858938914043104,-1.031371622510376,-1.222387919555158,-0.98089532027044,1.107877842192155,-1.4491552116893727,-0.20007825216820516,-0.9584502579803148,0.3716384273259446,-0.20410113608493116,0.3491163062133025,5,0,7
2004-07-05 06:00:00,-0.9997193678976658,-1.0173457269770803,-0.6018071363645466,-0.551515091091212,-0.8822877391849532,0.2745543663092559,-1.159701496294629,0.18699518204338306,-0.49667487817679395,0.315023701807687,-0.11170066707488038,0.34639211890237726,6,0,7
2004-07-05 07:00:00,-0.10511562583416847,0.019195985474504705,0.5660713103444274,0.6965332434255143,-0.3845542346582103,-0.5392989349034819,-0.6841703924318361,1.0362458511344796,0.39174079818432767,0.3716384273259446,-0.29650160509498236,0.2510455630200037,7,0,7
2004-07-05 08:00:00,1.2023821510278658,1.1248404787561952,2.364872596080088,2.087001508007212,0.18830885545747492,-1.2324371531612204,0.4322939383764604,2.4689952792609553,1.5762950333324899,0.6094202745026265,-0.6545534225089306,0.18145495989546603,8,0,7
2004-07-05 09:00:00,0.9959351336285974,0.5812319362260308,1.2104180395631716,1.2474734992031682,0.3291768284367418,-0.7924112056155773,0.9078250422392534,1.2846661148822154,1.1320871951519291,0.8698480118866116,-1.1050057089329295,-0.07486630072338259,9,0,7
2004-07-05 10:00:00,0.7206724437629061,0.2633591444075447,0.780853553417342,0.8876757811442921,0.3902196167277574,-0.5626631445076753,1.2799798191753522,0.9322559732865903,0.8710837196108085,1.390703486654582,-1.503482731538775,-0.060750057384953426,10,0,7
2004-07-05 11:00:00,0.03251571909867738,-0.18811235701581228,0.2975935065032839,0.45292020515648357,-0.20142586978516341,-0.14600140656622584,0.7010723883858652,0.5249622850490235,0.2963741436596875,1.7870065652823854,-1.7402589333770309,-0.05133922849266714,11,0,7
2004-07-05 12:00:00,0.03251571909867738,-0.10979587207502586,0.28416961631122656,0.4416765264671437,-0.2718598562747968,-0.2238821052468706,0.5563455306884934,0.5105192464590389,0.1332469714464872,2.0247884124590674,-1.803784255821441,0.09428096594586757,12,0,7
2004-07-05 13:00:00,-0.03629995336774555,-0.15586439262842963,0.21705016535094074,0.38171024012399773,-0.3845542346582103,-0.2044119305767094,0.4943197345324769,0.5336281082030143,0.032861019315287024,2.1606637537028854,-1.8442094610133384,0.16312860889469796,13,0,7
2004-07-05 14:00:00,-0.24274697076701418,-0.23418087756921604,0.042539592854197665,0.20555927399100632,-0.5066398112402416,-0.08759088255574227,0.20486601913773336,0.35742303740520176,-0.35613454519311366,2.3984456008795676,-1.9423849593365177,0.1893798684363389,14,0,7
2004-07-05 15:00:00,-0.10511562583416847,-0.013051978912877937,0.35128906727151243,0.5053907057067364,-0.4268146265519904,-0.23167017511493507,0.5149949999178157,0.6202863397429221,-0.1578722897339933,2.5003521068124313,-1.982810164528415,0.19259936253106802,15,0,7
