datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag3,T_lag6,T_lag24,RH_lag1,RH_lag3,RH_lag6,RH_lag24,AH_lag1,AH_lag3,AH_lag6,AH_lag24,C6H6(GT)_lag1,C6H6(GT)_lag3,C6H6(GT)_lag6,C6H6(GT)_lag24,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_24,CO(GT)_lag1,CO(GT)_lag3,CO(GT)_lag6,CO(GT)_lag24,CO(GT)_rollmean_3,CO(GT)_rollmean_24,NOx(GT)_lag1,NOx(GT)_lag3,NOx(GT)_lag6,NOx(GT)_lag24,NOx(GT)_rollmean_3,NOx(GT)_rollmean_24,NO2(GT)_lag1,NO2(GT)_lag3,NO2(GT)_lag6,NO2(GT)_lag24,NO2(GT)_rollmean_3,NO2(GT)_rollmean_24
2004-03-25 13:00:00,2.0,1106.0,211.0,8.9,935.0,132.0,958.0,96.0,1570.0,819.0,14.2,48.4,0.778,13,3,3,13.6,9.7,8.1,16.9,53.0,69.7,79.0,34.6,0.8209,0.8389,0.8544,0.6597,5.9,8.8,3.8,8.7,7.200000000000002,7.7250000000000005,1.3,2.3,1.1,1.7,1.6333333333333326,1.925,106.0,133.0,84.0,119.0,122.66666666666667,117.125,88.0,99.0,82.0,96.0,94.0,91.20833333333333
2004-03-25 14:00:00,1.9,1038.0,168.0,8.2,907.0,106.0,976.0,81.0,1492.0,723.0,14.2,46.3,0.7438,14,3,3,14.2,11.0,8.7,16.6,48.4,64.4,74.6,35.6,0.778,0.8447,0.8429,0.6697,8.9,6.8,11.6,10.8,7.666666666666668,7.616666666666667,2.0,1.6,2.7,2.2,1.7333333333333325,1.9124999999999999,132.0,130.0,184.0,126.0,114.66666666666667,116.29166666666667,96.0,98.0,112.0,106.0,88.33333333333333,90.16666666666667
2004-03-25 15:00:00,1.9,1084.0,154.0,8.6,924.0,125.0,986.0,92.0,1501.0,786.0,16.0,41.3,0.7462,15,3,3,14.2,13.6,8.6,11.3,46.3,53.0,75.1,63.9,0.7438,0.8209,0.8415,0.8554,8.2,5.9,17.8,6.7,8.566666666666668,7.695833333333334,1.9,1.3,3.5,2.4,1.9333333333333325,1.8916666666666666,106.0,106.0,202.0,100.0,121.0,117.33333333333333,81.0,88.0,119.0,91.0,89.66666666666667,90.20833333333333
2004-03-25 16:00:00,2.2,1105.0,267.0,10.1,982.0,138.0,939.0,105.0,1545.0,850.0,17.7,35.4,0.7094,16,3,3,16.0,14.2,9.7,9.6,41.3,48.4,69.7,81.1,0.7462,0.778,0.8389,0.972,8.6,8.9,8.8,11.4,8.966666666666667,7.641666666666667,1.9,2.0,2.3,2.7,1.9999999999999991,1.8708333333333333,125.0,132.0,133.0,197.0,123.0,114.875,92.0,96.0,99.0,126.0,92.66666666666667,89.33333333333333
2004-03-25 17:00:00,2.0,1102.0,143.0,9.4,957.0,120.0,968.0,88.0,1527.0,820.0,17.1,37.4,0.7225,17,3,3,17.7,14.2,11.0,11.7,35.4,46.3,64.4,69.1,0.7094,0.7438,0.8447,0.9497,10.1,8.2,6.8,13.4,9.366666666666667,7.4750000000000005,2.2,1.9,1.6,2.8,2.0333333333333328,1.8375000000000001,138.0,106.0,130.0,195.0,127.66666666666667,111.75,105.0,81.0,98.0,130.0,95.0,87.58333333333333
2004-03-25 18:00:00,2.9,1240.0,374.0,14.6,1137.0,158.0,836.0,103.0,1748.0,991.0,14.9,40.5,0.6835,18,3,3,17.1,16.0,13.6,10.7,37.4,41.3,53.0,68.5,0.7225,0.7462,0.8209,0.8794,9.4,8.6,5.9,12.0,11.366666666666667,7.583333333333333,2.0,1.9,1.3,2.7,2.366666666666666,1.8458333333333332,120.0,125.0,106.0,156.0,138.66666666666666,111.83333333333333,88.0,92.0,88.0,111.0,98.66666666666667,87.25
2004-03-25 19:00:00,5.2,1443.0,797.0,24.6,1418.0,253.0,666.0,141.0,2060.0,1454.0,13.4,47.8,0.7293,19,3,3,14.9,17.7,14.2,10.7,40.5,35.4,48.4,67.3,0.6835,0.7094,0.778,0.8643,14.6,10.1,8.9,20.2,16.200000000000003,7.766666666666667,2.9,2.2,2.0,4.5,3.366666666666666,1.875,158.0,138.0,132.0,247.0,177.0,112.08333333333333,103.0,105.0,96.0,134.0,110.66666666666667,87.54166666666667
2004-03-25 20:00:00,4.6,1389.0,698.0,21.6,1341.0,231.0,692.0,133.0,1982.0,1488.0,12.6,52.5,0.7642,20,3,3,13.4,17.1,14.2,10.8,47.8,37.4,46.3,65.7,0.7293,0.7225,0.7438,0.8486,24.6,9.4,8.2,14.4,20.26666666666667,8.066666666666668,5.2,2.0,1.9,3.5,4.233333333333332,1.9208333333333332,253.0,120.0,106.0,190.0,214.0,113.79166666666667,141.0,88.0,81.0,136.0,125.66666666666667,87.41666666666667
2004-03-25 21:00:00,2.5,1183.0,234.0,10.3,989.0,150.0,904.0,119.0,1539.0,1205.0,12.2,53.2,0.7555,21,3,3,12.6,14.9,16.0,10.3,52.5,40.5,41.3,66.3,0.7642,0.6835,0.7462,0.8336,21.6,14.6,8.6,9.4,18.833333333333336,8.104166666666666,4.6,2.9,1.9,2.6,4.099999999999999,1.9166666666666667,231.0,158.0,125.0,169.0,211.33333333333334,113.0,133.0,103.0,92.0,125.0,131.0,87.16666666666667
2004-03-25 22:00:00,1.5,1014.0,104.0,5.7,798.0,99.0,1083.0,106.0,1376.0,909.0,10.6,56.1,0.714,22,3,3,12.2,13.4,17.7,10.1,53.2,47.8,35.4,66.9,0.7555,0.7293,0.7094,0.8248,10.3,24.6,10.1,5.9,12.533333333333337,8.095833333333333,2.5,5.2,2.2,1.7,2.866666666666666,1.9083333333333332,150.0,253.0,138.0,118.0,160.0,112.20833333333333,119.0,141.0,105.0,108.0,119.33333333333333,87.08333333333333
2004-03-25 23:00:00,1.2,979.0,67.0,4.5,736.0,75.0,1154.0,92.0,1324.0,769.0,9.9,59.5,0.7276,23,3,3,10.6,12.6,17.1,10.4,56.1,52.5,37.4,61.1,0.714,0.7642,0.7225,0.7717,5.7,21.6,9.4,4.5,6.833333333333335,8.095833333333333,1.5,4.6,2.0,1.3,1.7333333333333325,1.9041666666666666,99.0,231.0,120.0,81.0,108.0,111.95833333333333,106.0,133.0,88.0,87.0,105.66666666666667,87.29166666666667
2004-03-26 00:00:00,1.7,1048.0,88.0,5.5,787.0,93.0,1098.0,97.0,1373.0,835.0,9.6,61.1,0.7323,0,4,3,9.9,12.2,14.9,10.3,59.5,53.2,40.5,59.9,0.7276,0.7555,0.6835,0.7516,4.5,10.3,14.6,4.5,5.233333333333334,8.137500000000001,1.2,2.5,2.9,1.3,1.4666666666666657,1.9208333333333334,75.0,150.0,158.0,80.0,89.0,112.5,92.0,119.0,103.0,89.0,98.33333333333333,87.625
2004-03-26 01:00:00,1.4,1024.0,79.0,4.8,753.0,79.0,1131.0,91.0,1357.0,793.0,9.7,61.6,0.7425,1,4,3,9.6,10.6,13.4,11.0,61.1,56.1,47.8,58.4,0.7323,0.714,0.7293,0.7686,5.5,5.7,24.6,2.5,4.9333333333333345,8.233333333333333,1.7,1.5,5.2,1.0,1.4333333333333325,1.9375,93.0,99.0,253.0,42.0,82.33333333333333,114.04166666666667,97.0,106.0,141.0,58.0,93.33333333333333,89.0
2004-03-26 02:00:00,1.2,974.0,61.0,3.6,690.0,67.0,1208.0,83.0,1313.0,733.0,9.4,62.6,0.7398,2,4,3,9.7,9.9,12.6,9.1,61.6,59.5,52.5,68.1,0.7425,0.7276,0.7642,0.789,4.8,4.5,21.6,1.8,4.633333333333335,8.308333333333332,1.4,1.2,4.6,0.7,1.4333333333333325,1.958333333333333,79.0,75.0,231.0,38.0,79.66666666666667,115.25,91.0,92.0,133.0,54.0,90.33333333333333,90.20833333333333
2004-03-26 03:00:00,0.6,862.0,43.0,1.7,561.0,56.0,1449.0,71.0,1219.0,502.0,8.2,68.5,0.7455,3,4,3,9.4,9.6,12.2,9.5,62.6,61.1,53.2,68.2,0.7398,0.7323,0.7555,0.8091,3.6,5.5,10.3,1.4,3.3666666666666676,8.320833333333335,1.2,1.7,2.5,0.7,1.0666666666666658,1.9541666666666666,67.0,93.0,150.0,28.0,67.33333333333333,116.41666666666667,83.0,97.0,119.0,41.0,81.66666666666667,91.45833333333333
2004-03-26 04:00:00,0.7,925.0,40.0,2.2,602.0,45.0,1398.0,59.0,1263.0,562.0,8.0,69.4,0.7459,4,4,3,8.2,9.7,10.6,9.3,68.5,61.6,56.1,72.3,0.7455,0.7425,0.714,0.8496,1.7,4.8,5.7,0.9,2.5000000000000013,8.375,0.6,1.4,1.5,0.5,0.8333333333333325,1.9625000000000001,56.0,79.0,99.0,18.0,56.0,117.54166666666667,71.0,91.0,106.0,28.0,71.0,92.75
2004-03-26 05:00:00,0.8,952.0,52.0,3.0,654.0,72.0,1210.0,73.0,1312.0,832.0,7.7,72.4,0.7655,5,4,3,8.0,9.4,9.9,9.9,69.4,62.6,59.5,66.8,0.7459,0.7398,0.7276,0.8152,2.2,3.6,4.5,0.6,2.300000000000001,8.475,0.7,1.2,1.2,0.5,0.6999999999999992,1.9749999999999999,45.0,67.0,75.0,12.0,57.666666666666664,120.04166666666667,59.0,83.0,92.0,20.0,67.66666666666667,94.95833333333333
2004-03-26 06:00:00,0.9,1005.0,64.0,4.0,713.0,103.0,1130.0,78.0,1363.0,924.0,8.0,71.8,0.7711,6,4,3,7.7,8.2,9.6,7.6,72.4,68.5,61.1,83.2,0.7655,0.7455,0.7323,0.8695,3.0,1.7,5.5,1.4,3.0666666666666678,8.583333333333334,0.8,0.6,1.7,0.6,0.799999999999999,1.9874999999999998,72.0,56.0,93.0,43.0,73.33333333333333,122.54166666666667,73.0,71.0,97.0,51.0,70.0,96.08333333333333
2004-03-26 07:00:00,1.6,1122.0,88.0,6.7,842.0,132.0,1015.0,90.0,1438.0,974.0,8.5,66.3,0.7375,7,4,3,8.0,8.0,9.7,8.1,71.8,69.4,61.6,79.0,0.7711,0.7459,0.7425,0.8544,4.0,2.2,4.8,3.8,4.566666666666667,8.704166666666667,0.9,0.7,1.4,1.1,1.0999999999999992,2.0083333333333333,103.0,45.0,79.0,84.0,102.33333333333333,124.54166666666667,78.0,59.0,91.0,82.0,80.33333333333333,96.41666666666667
2004-03-26 08:00:00,3.4,1351.0,375.0,16.7,1201.0,239.0,783.0,110.0,1828.0,1307.0,9.8,59.6,0.7214,8,4,3,8.5,7.7,9.4,8.7,66.3,72.4,62.6,74.6,0.7375,0.7655,0.7398,0.8429,6.7,3.0,3.6,11.6,9.133333333333335,8.916666666666666,1.6,0.8,1.2,2.7,1.9666666666666657,2.0374999999999996,132.0,72.0,67.0,184.0,158.0,126.83333333333333,90.0,73.0,83.0,112.0,92.66666666666667,96.33333333333333
2004-03-26 09:00:00,3.8,1408.0,592.0,19.3,1278.0,275.0,682.0,114.0,1928.0,1481.0,11.2,57.0,0.7544,9,4,3,9.8,8.0,8.2,8.6,59.6,71.8,68.5,75.1,0.7214,0.7711,0.7455,0.8415,16.7,4.0,1.7,17.8,14.233333333333334,8.979166666666666,3.4,0.9,0.6,3.5,2.9333333333333322,2.05,239.0,103.0,56.0,202.0,215.33333333333334,129.875,110.0,78.0,71.0,119.0,104.66666666666667,96.125
2004-03-26 10:00:00,3.1,1304.0,357.0,14.8,1142.0,232.0,772.0,119.0,1747.0,1405.0,14.8,44.1,0.7407,10,4,3,11.2,8.5,8.0,9.7,57.0,66.3,69.4,69.7,0.7544,0.7375,0.7459,0.8389,19.3,6.7,2.2,8.8,16.933333333333334,9.229166666666666,3.8,1.6,0.7,2.3,3.4333333333333322,2.0833333333333335,275.0,132.0,45.0,133.0,248.66666666666666,134.0,114.0,90.0,59.0,99.0,114.33333333333333,96.95833333333333
2004-03-26 11:00:00,2.7,1207.0,296.0,13.4,1098.0,180.0,826.0,121.0,1664.0,1195.0,16.8,35.3,0.6729,11,4,3,14.8,9.8,7.7,11.0,44.1,59.6,72.4,64.4,0.7407,0.7214,0.7655,0.8447,14.8,16.7,3.0,6.8,15.833333333333336,9.504166666666666,3.1,3.4,0.8,1.6,3.1999999999999993,2.1291666666666664,232.0,239.0,72.0,130.0,229.0,136.08333333333334,119.0,110.0,73.0,98.0,118.0,97.91666666666667
2004-03-26 12:00:00,2.0,1099.0,181.0,11.0,1014.0,112.0,948.0,97.0,1503.0,868.0,19.2,27.1,0.5976,12,4,3,16.8,11.2,8.0,13.6,35.3,57.0,71.8,53.0,0.6729,0.7544,0.7711,0.8209,13.4,19.3,4.0,5.9,13.066666666666668,9.716666666666667,2.7,3.8,0.9,1.3,2.599999999999999,2.158333333333333,180.0,275.0,103.0,106.0,174.66666666666666,136.33333333333334,121.0,114.0,78.0,88.0,112.33333333333333,98.29166666666667
2004-03-26 13:00:00,2.3,1106.0,211.0,12.5,1068.0,116.0,915.0,99.0,1535.0,874.0,19.1,26.2,0.5741,13,4,3,19.2,14.8,8.5,14.2,27.1,44.1,66.3,48.4,0.5976,0.7407,0.7375,0.778,11.0,14.8,6.7,8.9,12.300000000000002,9.866666666666667,2.0,3.1,1.6,2.0,2.3333333333333326,2.1708333333333334,112.0,232.0,132.0,132.0,136.0,135.66666666666666,97.0,119.0,90.0,96.0,105.66666666666667,98.41666666666667
2004-03-26 14:00:00,1.9,1009.0,199.0,8.4,916.0,103.0,1015.0,85.0,1391.0,738.0,16.3,30.8,0.5683,14,4,3,19.1,16.8,9.8,14.2,26.2,35.3,59.6,46.3,0.5741,0.6729,0.7214,0.7438,12.5,13.4,16.7,8.2,10.633333333333335,9.875,2.3,2.7,3.4,1.9,2.066666666666666,2.1708333333333334,116.0,180.0,239.0,106.0,110.33333333333333,135.54166666666666,99.0,121.0,110.0,81.0,93.66666666666667,98.58333333333333
2004-03-26 15:00:00,1.3,962.0,81.0,5.3,776.0,89.0,1152.0,75.0,1279.0,550.0,14.2,36.8,0.5922,15,4,3,16.3,19.2,11.2,16.0,30.8,27.1,57.0,41.3,0.5683,0.5976,0.7544,0.7462,8.4,11.0,19.3,8.6,8.733333333333336,9.737499999999999,1.9,2.0,3.8,1.9,1.8333333333333324,2.145833333333333,103.0,112.0,275.0,125.0,102.66666666666667,134.04166666666666,85.0,97.0,114.0,92.0,86.33333333333333,97.875
2004-03-26 16:00:00,1.9,1093.0,143.0,8.8,933.0,112.0,976.0,87.0,1454.0,777.0,13.4,41.0,0.6292,16,4,3,14.2,19.1,14.8,17.7,36.8,26.2,44.1,35.4,0.5922,0.5741,0.7407,0.7094,5.3,12.5,14.8,10.1,7.500000000000003,9.683333333333334,1.3,2.3,3.1,2.2,1.699999999999999,2.1333333333333333,89.0,116.0,232.0,138.0,101.33333333333333,132.95833333333334,75.0,99.0,119.0,105.0,82.33333333333333,97.125
2004-03-26 17:00:00,2.3,1180.0,247.0,11.2,1023.0,127.0,886.0,102.0,1588.0,966.0,14.2,43.3,0.6982,17,4,3,13.4,16.3,16.8,17.1,41.0,30.8,35.3,37.4,0.6292,0.5683,0.6729,0.7225,8.8,8.4,13.4,9.4,8.433333333333335,9.758333333333333,1.9,1.9,2.7,2.0,1.8333333333333321,2.1458333333333335,112.0,103.0,180.0,120.0,109.33333333333333,133.25,87.0,85.0,121.0,88.0,88.0,97.70833333333333
2004-03-26 18:00:00,2.4,1168.0,239.0,11.6,1037.0,125.0,868.0,105.0,1580.0,990.0,12.1,45.6,0.6403,18,4,3,14.2,14.2,19.2,14.9,43.3,36.8,27.1,40.5,0.6982,0.5922,0.5976,0.6835,11.2,5.3,11.0,14.6,10.533333333333333,9.633333333333335,2.3,1.3,2.0,2.9,2.199999999999999,2.125,127.0,89.0,112.0,158.0,121.33333333333333,131.875,102.0,75.0,97.0,103.0,98.0,97.79166666666667
2004-03-26 19:00:00,2.7,1168.0,267.0,12.4,1063.0,120.0,876.0,98.0,1540.0,944.0,10.4,48.0,0.6046,19,4,3,12.1,13.4,19.1,13.4,45.6,41.0,26.2,47.8,0.6403,0.6292,0.5741,0.7293,11.6,8.8,12.5,24.6,11.733333333333334,9.125,2.4,1.9,2.3,5.2,2.4666666666666655,2.0208333333333335,125.0,112.0,116.0,253.0,124.0,126.33333333333333,105.0,87.0,99.0,141.0,101.66666666666667,96.0
2004-03-26 20:00:00,2.6,1140.0,261.0,10.6,1000.0,120.0,916.0,93.0,1490.0,962.0,10.0,51.1,0.628,20,4,3,10.4,14.2,16.3,12.6,48.0,43.3,30.8,52.5,0.6046,0.6982,0.5683,0.7642,12.4,11.2,8.4,21.6,11.533333333333333,8.666666666666666,2.7,2.3,1.9,4.6,2.566666666666666,1.9375,120.0,127.0,103.0,231.0,121.66666666666667,121.70833333333333,98.0,102.0,85.0,133.0,98.66666666666667,94.33333333333333
2004-03-26 21:00:00,1.5,1001.0,97.0,6.0,811.0,99.0,1097.0,91.0,1308.0,778.0,9.8,50.8,0.6172,21,4,3,10.0,12.1,14.2,12.2,51.1,45.6,36.8,53.2,0.628,0.6403,0.5922,0.7555,10.6,11.6,5.3,10.3,9.666666666666666,8.4875,2.6,2.4,1.3,2.5,2.2666666666666657,1.8958333333333333,120.0,125.0,89.0,150.0,113.0,119.58333333333333,93.0,105.0,75.0,119.0,94.0,93.16666666666667
2004-03-26 22:00:00,1.2,953.0,66.0,4.6,743.0,79.0,1185.0,85.0,1252.0,690.0,9.7,50.4,0.6063,22,4,3,9.8,10.4,13.4,10.6,50.8,48.0,41.0,56.1,0.6172,0.6046,0.6292,0.714,6.0,12.4,8.8,5.7,7.066666666666667,8.441666666666666,1.5,2.7,1.9,1.5,1.7666666666666657,1.883333333333333,99.0,120.0,112.0,99.0,99.33333333333333,118.75,91.0,98.0,87.0,106.0,89.66666666666667,92.29166666666667
2004-03-26 23:00:00,1.1,972.0,60.0,4.1,715.0,66.0,1237.0,74.0,1258.0,644.0,9.9,50.2,0.6103,23,4,3,9.7,10.0,14.2,9.9,50.4,51.1,43.3,59.5,0.6063,0.628,0.6982,0.7276,4.6,10.6,11.2,4.5,4.900000000000001,8.424999999999999,1.2,2.6,2.3,1.2,1.2666666666666657,1.8791666666666667,79.0,120.0,127.0,75.0,81.33333333333333,118.375,85.0,93.0,102.0,92.0,83.33333333333333,91.54166666666667
2004-03-27 00:00:00,1.5,1021.0,77.0,5.2,776.0,94.0,1144.0,87.0,1307.0,753.0,9.4,53.4,0.63,0,5,3,9.9,9.8,12.1,9.6,50.2,50.8,45.6,61.1,0.6103,0.6172,0.6403,0.7323,4.1,6.0,11.6,5.5,4.633333333333334,8.4125,1.1,1.5,2.4,1.7,1.2666666666666657,1.8708333333333333,66.0,99.0,125.0,93.0,79.66666666666667,118.41666666666667,74.0,91.0,105.0,97.0,82.0,91.125
2004-03-27 01:00:00,1.0,940.0,57.0,3.2,664.0,70.0,1290.0,79.0,1232.0,646.0,8.6,57.8,0.6488,1,5,3,9.4,9.7,10.4,9.7,53.4,50.4,48.0,61.6,0.63,0.6063,0.6046,0.7425,5.2,4.6,12.4,4.8,4.166666666666668,8.345833333333333,1.5,1.2,2.7,1.4,1.199999999999999,1.8541666666666667,94.0,79.0,120.0,79.0,76.66666666666667,118.04166666666667,87.0,85.0,98.0,91.0,80.0,90.625
2004-03-27 02:00:00,1.2,1046.0,65.0,4.5,736.0,75.0,1142.0,78.0,1312.0,838.0,8.1,62.1,0.6746,2,5,3,8.6,9.9,10.0,9.4,57.8,50.2,51.1,62.6,0.6488,0.6103,0.628,0.7398,3.2,4.1,10.6,3.6,4.300000000000002,8.383333333333335,1.0,1.1,2.6,1.2,1.2333333333333323,1.8541666666666667,70.0,66.0,120.0,67.0,79.66666666666667,118.375,79.0,74.0,93.0,83.0,81.33333333333333,90.41666666666667
2004-03-27 03:00:00,1.1,1026.0,59.0,3.8,699.0,66.0,1191.0,70.5,1292.0,851.0,7.9,63.5,0.6777,3,5,3,8.1,9.4,9.8,8.2,62.1,53.4,50.8,68.5,0.6746,0.63,0.6172,0.7455,4.5,5.2,6.0,1.7,3.8333333333333344,8.470833333333333,1.2,1.5,1.5,0.6,1.099999999999999,1.8749999999999998,75.0,94.0,99.0,56.0,70.33333333333333,118.79166666666667,78.0,87.0,91.0,71.0,75.83333333333333,90.39583333333333
2004-03-27 04:00:00,1.0,983.0,48.0,3.8,698.0,57.0,1209.0,63.0,1296.0,801.0,7.4,64.8,0.6683,4,5,3,7.9,8.6,9.7,8.0,63.5,57.8,50.4,69.4,0.6777,0.6488,0.6063,0.7459,3.8,3.2,4.6,2.2,4.033333333333335,8.5375,1.1,1.0,1.2,0.7,1.099999999999999,1.8875,66.0,70.0,79.0,45.0,66.0,119.29166666666667,70.5,79.0,85.0,59.0,70.5,90.5625
2004-03-27 05:00:00,0.8,915.0,27.0,1.9,578.0,32.0,1417.0,48.0,1212.0,665.0,8.2,58.9,0.6444,5,5,3,7.4,8.1,9.9,7.7,64.8,62.1,50.2,72.4,0.6683,0.6746,0.6103,0.7655,3.8,4.5,4.1,3.0,3.166666666666668,8.491666666666667,1.0,1.2,1.1,0.8,0.9666666666666656,1.8875,57.0,75.0,66.0,72.0,51.666666666666664,117.625,63.0,78.0,74.0,73.0,60.5,89.52083333333333
2004-03-27 06:00:00,0.9,935.0,25.0,2.4,615.0,54.0,1373.0,59.0,1250.0,717.0,6.3,66.6,0.641,6,5,3,8.2,7.9,9.4,8.0,58.9,63.5,53.4,71.8,0.6444,0.6777,0.63,0.7711,1.9,3.8,5.2,4.0,2.700000000000001,8.425,0.8,1.1,1.5,0.9,0.899999999999999,1.8875,32.0,66.0,94.0,103.0,47.666666666666664,115.58333333333333,48.0,70.5,87.0,78.0,56.666666666666664,88.72916666666667
2004-03-27 07:00:00,1.1,976.0,42.0,3.3,669.0,68.0,1270.0,65.0,1266.0,795.0,7.2,62.9,0.6396,7,5,3,6.3,7.4,8.6,8.5,66.6,64.8,57.8,66.3,0.641,0.6683,0.6488,0.7375,2.4,3.8,3.2,6.7,2.5333333333333345,8.283333333333333,0.9,1.0,1.0,1.6,0.9333333333333323,1.8666666666666665,54.0,57.0,70.0,132.0,51.333333333333336,112.91666666666667,59.0,63.0,79.0,90.0,57.333333333333336,87.6875
2004-03-27 08:00:00,1.5,1124.0,78.0,6.7,842.0,98.0,1050.0,71.0,1418.0,936.0,7.2,63.9,0.65,8,5,3,7.2,8.2,8.1,9.8,62.9,58.9,62.1,59.6,0.6396,0.6444,0.6746,0.7214,3.3,1.9,4.5,16.7,4.133333333333334,7.866666666666667,1.1,0.8,1.2,3.4,1.1666666666666659,1.7874999999999999,68.0,32.0,75.0,239.0,73.33333333333333,107.04166666666667,65.0,48.0,78.0,110.0,65.0,86.0625
2004-03-27 09:00:00,1.8,1163.0,128.0,8.5,919.0,128.0,922.0,84.0,1530.0,1076.0,11.1,50.5,0.6654,9,5,3,7.2,6.3,7.9,11.2,63.9,66.6,63.5,57.0,0.65,0.641,0.6777,0.7544,6.7,2.4,3.8,19.3,6.166666666666668,7.416666666666667,1.5,0.9,1.1,3.8,1.4666666666666657,1.7041666666666666,98.0,54.0,66.0,275.0,98.0,100.91666666666667,71.0,59.0,70.5,114.0,73.33333333333333,84.8125
2004-03-27 10:00:00,2.1,1167.0,184.0,9.7,966.0,129.0,942.0,93.0,1520.0,1016.0,15.5,36.1,0.6313,10,5,3,11.1,7.2,7.4,14.8,50.5,62.9,64.8,44.1,0.6654,0.6396,0.6683,0.7407,8.5,3.3,3.8,14.8,8.3,7.204166666666667,1.8,1.1,1.0,3.1,1.799999999999999,1.6624999999999999,128.0,68.0,57.0,232.0,118.33333333333333,96.625,84.0,65.0,63.0,119.0,82.66666666666667,83.72916666666667
2004-03-27 11:00:00,2.1,1121.0,156.0,9.4,955.0,130.0,992.0,99.0,1451.0,834.0,17.8,29.2,0.592,11,5,3,15.5,7.2,8.2,16.8,36.1,63.9,58.9,35.3,0.6313,0.65,0.6444,0.6729,9.7,6.7,1.9,13.4,9.200000000000001,7.0375000000000005,2.1,1.5,0.8,2.7,1.9999999999999991,1.6375,129.0,98.0,32.0,180.0,129.0,94.54166666666667,93.0,71.0,48.0,121.0,92.0,82.8125
2004-03-27 12:00:00,1.9,1071.0,176.0,9.0,940.0,111.0,994.0,93.0,1449.0,756.0,17.6,30.1,0.6013,12,5,3,17.8,11.1,6.3,19.2,29.2,50.5,66.6,27.1,0.592,0.6654,0.641,0.5976,9.4,8.5,2.4,11.0,9.366666666666667,6.954166666666667,2.1,1.8,0.9,2.0,2.0333333333333328,1.633333333333333,130.0,128.0,54.0,112.0,123.33333333333333,94.5,99.0,84.0,59.0,97.0,95.0,82.64583333333333
2004-03-27 13:00:00,2.1,1065.0,232.0,10.0,979.0,106.0,950.0,96.0,1467.0,766.0,19.1,26.8,0.5861,13,5,3,17.6,15.5,7.2,19.1,30.1,36.1,62.9,26.2,0.6013,0.6313,0.6396,0.5741,9.0,9.7,3.3,12.5,9.466666666666669,6.8500000000000005,1.9,2.1,1.1,2.3,2.0333333333333323,1.625,111.0,129.0,68.0,116.0,115.66666666666667,94.08333333333333,93.0,93.0,65.0,99.0,96.0,82.52083333333333
2004-03-27 14:00:00,2.5,1157.0,305.0,12.6,1072.0,137.0,888.0,114.0,1596.0,905.0,17.7,28.6,0.5735,14,5,3,19.1,17.8,7.2,16.3,26.8,29.2,63.9,30.8,0.5861,0.592,0.65,0.5683,10.0,9.4,6.7,8.4,10.533333333333335,7.0249999999999995,2.1,2.1,1.5,1.9,2.1666666666666656,1.6500000000000001,106.0,130.0,98.0,103.0,118.0,95.5,96.0,99.0,71.0,85.0,101.0,83.72916666666667
2004-03-27 15:00:00,1.9,1046.0,150.0,7.6,883.0,113.0,1051.0,101.0,1357.0,765.0,17.8,28.4,0.5737,15,5,3,17.7,17.6,11.1,14.2,28.6,30.1,50.5,36.8,0.5735,0.6013,0.6654,0.5922,12.6,9.0,8.5,5.3,10.066666666666668,7.120833333333334,2.5,1.9,1.8,1.3,2.1666666666666656,1.6749999999999998,137.0,111.0,128.0,89.0,118.66666666666667,96.5,114.0,93.0,84.0,75.0,103.66666666666667,84.8125
2004-03-27 16:00:00,2.2,1147.0,188.0,11.8,1042.0,122.0,934.0,108.0,1538.0,830.0,18.7,26.0,0.5555,16,5,3,17.8,19.1,15.5,13.4,28.4,26.8,36.1,41.0,0.5737,0.5861,0.6313,0.6292,7.6,10.0,9.7,8.8,10.666666666666666,7.245833333333334,1.9,2.1,2.1,1.9,2.199999999999999,1.6875,113.0,106.0,129.0,112.0,124.0,96.91666666666667,101.0,96.0,93.0,87.0,107.66666666666667,85.6875
2004-03-27 17:00:00,2.3,1119.0,221.0,11.2,1022.0,137.0,916.0,117.0,1508.0,853.0,17.1,31.3,0.6038,17,5,3,18.7,17.7,17.8,14.2,26.0,28.6,29.2,43.3,0.5555,0.5735,0.592,0.6982,11.8,12.6,9.4,11.2,10.200000000000001,7.245833333333333,2.2,2.5,2.1,2.3,2.1333333333333324,1.6875,122.0,137.0,130.0,127.0,124.0,97.33333333333333,108.0,114.0,99.0,102.0,108.66666666666667,86.3125
2004-03-27 18:00:00,2.7,1210.0,219.0,12.4,1062.0,165.0,886.0,125.0,1586.0,981.0,15.8,36.1,0.644,18,5,3,17.1,17.8,17.6,12.1,31.3,28.4,30.1,45.6,0.6038,0.5737,0.6013,0.6403,11.2,7.6,9.0,11.6,11.800000000000002,7.279166666666666,2.3,1.9,1.9,2.4,2.399999999999999,1.7000000000000002,137.0,113.0,111.0,125.0,141.33333333333334,99.0,117.0,101.0,93.0,105.0,116.66666666666667,87.14583333333333
