datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag2,T_lag7,RH_lag1,RH_lag2,RH_lag7,AH_lag1,AH_lag2,AH_lag7,PT08.S1(CO)_lag1,PT08.S1(CO)_lag2,PT08.S1(CO)_lag7,PT08.S2(NMHC)_lag1,PT08.S2(NMHC)_lag2,PT08.S2(NMHC)_lag7,PT08.S3(NOx)_lag1,PT08.S3(NOx)_lag2,PT08.S3(NOx)_lag7,PT08.S4(NO2)_lag1,PT08.S4(NO2)_lag2,PT08.S4(NO2)_lag7,PT08.S5(O3)_lag1,PT08.S5(O3)_lag2,PT08.S5(O3)_lag7,T_rollmean_3,T_rollmean_7,RH_rollmean_3,RH_rollmean_7,AH_rollmean_3,AH_rollmean_7,PT08.S1(CO)_rollmean_3,PT08.S1(CO)_rollmean_7,PT08.S2(NMHC)_rollmean_3,PT08.S2(NMHC)_rollmean_7,PT08.S3(NOx)_rollmean_3,PT08.S3(NOx)_rollmean_7,PT08.S4(NO2)_rollmean_3,PT08.S4(NO2)_rollmean_7,PT08.S5(O3)_rollmean_3,PT08.S5(O3)_rollmean_7
2004-05-10,2.8333333333333335,1110.4583333333333,,13.137500000000001,1041.5416666666667,167.38333333333333,857.9583333333334,107.82222222222222,1747.5416666666667,1010.25,17.9375,50.4625,0.9980541666666666,11.5,0.0,5.0,15.258333333333333,14.283333333333333,21.23333333333333,56.92083333333333,59.30833333333334,48.75416666666666,0.9671708333333333,0.9350458333333332,1.1285291666666668,1020.9166666666666,1002.2916666666666,1165.0833333333333,837.25,839.5,995.5,950.4166666666666,1021.5,861.0416666666666,1519.5833333333333,1505.4166666666667,1725.375,813.7083333333334,767.1666666666666,1029.7083333333333,15.826388888888891,15.929166666666665,55.56388888888889,59.74583333333334,0.9667569444444443,1.0568154761904762,1044.5555555555557,1050.9345238095236,906.0972222222222,923.875,943.2916666666665,931.7559523809523,1590.847222222222,1644.9464285714287,863.7083333333331,857.4464285714286
2004-05-11,2.6958333333333333,1206.0,,15.491666666666667,1111.5,169.79166666666666,811.4166666666666,101.04166666666667,1804.375,1202.125,18.962500000000002,48.05416666666667,0.9800458333333334,11.5,1.0,5.0,17.9375,15.258333333333333,18.0125,50.4625,56.92083333333333,66.27499999999999,0.9980541666666666,0.9671708333333333,1.3368041666666668,1110.4583333333333,1020.9166666666666,1143.7916666666667,1041.5416666666667,837.25,971.7083333333334,857.9583333333334,950.4166666666666,860.0833333333334,1747.5416666666667,1519.5833333333333,1795.875,1010.25,813.7083333333334,929.9583333333334,17.386111111111116,16.064880952380953,51.8125,57.14285714285715,0.9817569444444443,1.00585,1112.4583333333333,1059.8214285714287,996.7638888888888,943.8452380952382,873.2638888888887,924.8035714285714,1690.5,1646.1607142857142,1008.6944444444443,896.3273809523808
2004-05-12,2.5500000000000003,1213.8333333333333,,13.604166666666666,1062.625,166.47916666666666,778.625,98.375,1799.4166666666667,1182.25,17.204166666666666,56.32083333333333,1.0920958333333333,11.5,2.0,5.0,18.962500000000002,17.9375,16.2375,48.05416666666667,50.4625,66.89166666666667,0.9800458333333334,0.9980541666666666,1.2174208333333334,1206.0,1110.4583333333333,1079.1666666666667,1111.5,1041.5416666666667,942.9166666666666,811.4166666666666,857.9583333333334,916.5833333333334,1804.375,1747.5416666666667,1737.625,1202.125,1010.25,871.125,18.034722222222225,16.20297619047619,51.612500000000004,55.632738095238096,1.023398611111111,0.9879464285714284,1176.763888888889,1079.0595238095239,1071.888888888889,960.9464285714286,816.0,905.0952380952382,1783.777777777778,1654.9880952380952,1131.5416666666665,940.7738095238094
2004-05-13,2.3208333333333333,1126.0416666666667,,10.970833333333333,974.9166666666666,148.35416666666666,878.9583333333334,101.66666666666667,1682.2916666666667,980.625,17.670833333333334,51.34166666666667,1.0258666666666667,11.5,3.0,5.0,17.204166666666666,18.962500000000002,14.316666666666668,56.32083333333333,48.05416666666667,62.77916666666667,1.0920958333333333,0.9800458333333334,1.0046208333333333,1213.8333333333333,1206.0,1000.5,1062.625,1111.5,897.3333333333334,778.625,811.4166666666666,991.0416666666666,1799.4166666666667,1804.375,1607.5416666666667,1182.25,1202.125,795.5,17.945833333333336,16.682142857142857,51.90555555555556,53.99880952380953,1.0326694444444444,0.9909815476190476,1181.9583333333335,1096.9940476190475,1049.6805555555554,972.029761904762,822.9999999999999,889.0833333333333,1762.027777777778,1665.6666666666667,1121.6666666666665,967.220238095238
2004-05-14,2.4166666666666665,1121.8333333333333,,13.020833333333334,1069.25,154.64583333333334,813.8333333333334,115.66666666666667,1669.4166666666667,1157.3333333333333,21.833333333333332,37.30833333333333,0.8978875,11.5,4.0,5.0,17.670833333333334,17.204166666666666,15.458333333333334,51.34166666666667,56.32083333333333,55.583333333333336,1.0258666666666667,1.0920958333333333,0.9385916666666666,1126.0416666666667,1213.8333333333333,999.4166666666666,974.9166666666666,1062.625,936.875,878.9583333333334,778.625,924.7083333333334,1682.2916666666667,1799.4166666666667,1601.0416666666667,980.625,1182.25,814.4166666666666,18.902777777777782,17.59285714285714,48.32361111111112,51.38809523809524,1.005283333333333,0.9851666666666666,1153.902777777778,1114.482142857143,1035.5972222222222,990.9404761904763,823.8055555555555,873.2440476190477,1717.0416666666667,1675.434523809524,1106.736111111111,1016.2083333333334
2004-05-15,1.7416666666666665,1043.5833333333333,,9.058333333333334,930.125,113.72916666666667,938.7083333333334,92.60416666666667,1497.8333333333333,975.5,21.037499999999998,34.387499999999996,0.8069833333333333,11.5,5.0,5.0,21.833333333333332,17.670833333333334,14.283333333333333,37.30833333333333,51.34166666666667,59.30833333333334,0.8978875,1.0258666666666667,0.9350458333333332,1121.8333333333333,1126.0416666666667,1002.2916666666666,1069.25,974.9166666666666,839.5,813.8333333333334,878.9583333333334,1021.5,1669.4166666666667,1682.2916666666667,1505.4166666666667,1157.3333333333333,980.625,767.1666666666666,20.18055555555556,18.557738095238097,41.01250000000001,47.82797619047619,0.9102458333333332,0.9668720238095238,1097.152777777778,1120.3809523809523,991.4305555555555,1003.8869047619048,877.1666666666666,861.4166666666667,1616.5138888888887,1674.3511904761904,1037.8194444444443,1045.970238095238
2004-05-16,1.3666666666666665,1034.4583333333333,,6.95,841.2083333333334,78.47916666666667,1010.0833333333334,80.0625,1442.7083333333333,773.5833333333334,22.3625,34.8375,0.8879916666666666,11.5,6.0,5.0,21.037499999999998,21.833333333333332,15.258333333333333,34.387499999999996,37.30833333333333,56.92083333333333,0.8069833333333333,0.8978875,0.9671708333333333,1043.5833333333333,1121.8333333333333,1020.9166666666666,930.125,1069.25,837.25,938.7083333333334,813.8333333333334,950.4166666666666,1497.8333333333333,1669.4166666666667,1519.5833333333333,975.5,1157.3333333333333,813.7083333333334,21.744444444444444,19.572619047619046,35.51111111111111,44.67321428571429,0.8642875,0.9555607142857142,1066.625,1122.3154761904761,946.8611111111112,1004.452380952381,920.875,869.9404761904763,1536.6527777777776,1663.3690476190477,968.8055555555553,1040.2380952380952
2004-05-17,1.6291666666666667,986.5416666666666,,8.237499999999999,886.8333333333334,112.52083333333333,1047.5416666666667,89.47916666666667,1394.7083333333333,798.5416666666666,21.349999999999998,26.020833333333332,0.6353333333333333,11.5,0.0,5.0,22.3625,21.037499999999998,17.9375,34.8375,34.387499999999996,50.4625,0.8879916666666666,0.8069833333333333,0.9980541666666666,1034.4583333333333,1043.5833333333333,1110.4583333333333,841.2083333333334,930.125,1041.5416666666667,1010.0833333333334,938.7083333333334,857.9583333333334,1442.7083333333333,1497.8333333333333,1747.5416666666667,773.5833333333334,975.5,1010.25,21.583333333333332,20.060119047619047,31.748611111111114,41.18154761904763,0.7767694444444443,0.9037434523809524,1021.5277777777779,1104.6130952380952,886.0555555555557,982.3511904761905,998.7777777777777,897.0238095238095,1445.0833333333333,1612.9642857142858,849.2083333333331,1009.9940476190476
2004-05-18,2.2083333333333335,1157.9583333333333,,12.466666666666667,1018.7083333333334,130.3125,887.2916666666666,98.39583333333333,1647.5833333333333,1075.0833333333333,23.754166666666666,30.983333333333334,0.8575083333333334,11.5,1.0,5.0,21.349999999999998,22.3625,18.962500000000002,26.020833333333332,34.8375,48.05416666666667,0.6353333333333333,0.8879916666666666,0.9800458333333334,986.5416666666666,1034.4583333333333,1206.0,886.8333333333334,841.2083333333334,1111.5,1047.5416666666667,1010.0833333333334,811.4166666666666,1394.7083333333333,1442.7083333333333,1804.375,798.5416666666666,773.5833333333334,1202.125,22.488888888888894,20.744642857142853,30.613888888888894,38.74285714285715,0.7936111111111112,0.8862380952380953,1059.6527777777778,1097.7499999999998,915.5833333333334,969.0952380952382,981.6388888888888,907.8630952380953,1495.0,1590.565476190476,882.4027777777777,991.8452380952382
2004-05-19,2.279166666666667,1196.9583333333333,,12.958333333333334,1041.9583333333333,131.58333333333334,827.7916666666666,110.9375,1703.2916666666667,1076.5833333333333,22.9875,37.69166666666667,0.9914083333333333,11.5,2.0,5.0,23.754166666666666,21.349999999999998,17.204166666666666,30.983333333333334,26.020833333333332,56.32083333333333,0.8575083333333334,0.6353333333333333,1.0920958333333333,1157.9583333333333,986.5416666666666,1213.8333333333333,1018.7083333333334,886.8333333333334,1062.625,887.2916666666666,1047.5416666666667,778.625,1647.5833333333333,1394.7083333333333,1799.4166666666667,1075.0833333333333,798.5416666666666,1182.25,22.697222222222223,21.570833333333333,31.565277777777784,36.08154761904762,0.8280833333333333,0.8718541666666667,1113.8194444444443,1095.3392857142856,982.5,966.1428571428571,920.875,914.8869047619048,1581.8611111111113,1576.8333333333335,983.4027777777775,976.7499999999999
2004-05-20,2.3375,1237.375,,13.279166666666667,1055.7083333333333,137.45833333333334,806.2916666666666,110.52083333333333,1724.5833333333333,1087.125,23.650000000000002,37.43333333333333,1.0030458333333334,11.5,3.0,5.0,22.9875,23.754166666666666,17.670833333333334,37.69166666666667,30.983333333333334,51.34166666666667,0.9914083333333333,0.8575083333333334,1.0258666666666667,1196.9583333333333,1157.9583333333333,1126.0416666666667,1041.9583333333333,1018.7083333333334,974.9166666666666,827.7916666666666,887.2916666666666,878.9583333333334,1703.2916666666667,1647.5833333333333,1682.2916666666667,1076.5833333333333,1075.0833333333333,980.625,23.463888888888892,22.425,35.36944444444445,34.09464285714286,0.9506541666666667,0.8685940476190476,1197.4305555555557,1111.2440476190475,1038.7916666666667,977.6845238095237,840.4583333333331,904.5059523809524,1691.8194444444443,1582.875,1079.597222222222,991.9642857142857
2004-05-21,2.183333333333333,1210.9583333333333,,12.6625,1039.4583333333333,139.95833333333334,817.0,105.97916666666667,1679.625,1108.0,23.483333333333334,34.72083333333333,0.9292125000000001,11.5,4.0,5.0,23.650000000000002,22.9875,21.833333333333332,37.43333333333333,37.69166666666667,37.30833333333333,1.0030458333333334,0.9914083333333333,0.8978875,1237.375,1196.9583333333333,1121.8333333333333,1055.7083333333333,1041.9583333333333,1069.25,806.2916666666666,827.7916666666666,813.8333333333334,1724.5833333333333,1703.2916666666667,1669.4166666666667,1087.125,1076.5833333333333,1157.3333333333333,23.373611111111117,22.660714285714285,36.615277777777784,33.725,0.9745555555555555,0.8730690476190476,1215.0972222222224,1123.9761904761904,1045.7083333333333,973.4285714285714,817.0277777777777,904.9583333333333,1702.5,1584.3333333333333,1090.5694444444443,984.9166666666666
2004-05-22,1.95,1235.4583333333333,,11.120833333333332,1006.6666666666666,112.72916666666667,792.8333333333334,91.14583333333333,1706.625,1080.2083333333333,22.037499999999998,42.354166666666664,1.0831208333333333,11.5,5.0,5.0,23.483333333333334,23.650000000000002,21.037499999999998,34.72083333333333,37.43333333333333,34.387499999999996,0.9292125000000001,1.0030458333333334,0.8069833333333333,1210.9583333333333,1237.375,1043.5833333333333,1039.4583333333333,1055.7083333333333,930.125,817.0,806.2916666666666,938.7083333333334,1679.625,1724.5833333333333,1497.8333333333333,1108.0,1087.125,975.5,23.05694444444445,22.803571428571427,38.169444444444444,34.86309523809524,1.0051263888888888,0.9125172619047619,1227.9305555555557,1151.3869047619048,1033.9444444444443,984.3630952380952,805.375,884.1190476190477,1703.611111111111,1614.1607142857142,1091.7777777777776,999.875
2004-05-23,1.2916666666666667,1058.6666666666667,,6.433333333333334,812.0416666666666,74.79166666666667,1006.25,68.39583333333333,1531.8333333333333,765.9166666666666,22.3625,41.75833333333333,1.0685916666666666,11.5,6.0,5.0,22.037499999999998,23.483333333333334,22.3625,42.354166666666664,34.72083333333333,34.8375,1.0831208333333333,0.9292125000000001,0.8879916666666666,1235.4583333333333,1210.9583333333333,1034.4583333333333,1006.6666666666666,1039.4583333333333,841.2083333333334,792.8333333333334,817.0,1010.0833333333334,1706.625,1679.625,1442.7083333333333,1080.2083333333333,1108.0,773.5833333333334,22.62777777777778,22.803571428571427,39.61111111111111,35.85178571428572,1.026975,0.9383172619047621,1168.3611111111113,1154.845238095238,952.7222222222222,980.1964285714286,872.0277777777777,883.5714285714286,1639.3611111111113,1626.892857142857,984.7083333333331,998.7797619047618
2004-05-24,1.05,879.5,,5.945833333333333,781.875,88.35416666666667,1212.1666666666667,74.08333333333333,1246.4583333333333,617.0833333333334,19.9375,25.666666666666668,0.5586041666666667,11.5,0.0,5.0,22.3625,22.037499999999998,21.349999999999998,41.75833333333333,42.354166666666664,26.020833333333332,1.0685916666666666,1.0831208333333333,0.6353333333333333,1058.6666666666667,1235.4583333333333,986.5416666666666,812.0416666666666,1006.6666666666666,886.8333333333334,1006.25,792.8333333333334,1047.5416666666667,1531.8333333333333,1706.625,1394.7083333333333,765.9166666666666,1080.2083333333333,798.5416666666666,21.445833333333336,22.601785714285715,36.59305555555556,35.801190476190484,0.9034388888888888,0.9273559523809524,1057.8750000000002,1139.5535714285713,866.861111111111,965.202380952381,1003.75,907.0892857142857,1494.9722222222224,1605.7142857142858,821.0694444444443,972.8571428571429
2004-05-25,1.5555555555555556,1041.1818181818182,,13.02727272727273,1023.5,121.75,998.1818181818181,93.21666666666667,1428.090909090909,999.2272727272727,23.245454545454546,20.509090909090908,0.4954545454545455,11.5,1.0,5.0,19.9375,22.3625,23.754166666666666,25.666666666666668,41.75833333333333,30.983333333333334,0.5586041666666667,1.0685916666666666,0.8575083333333334,879.5,1058.6666666666667,1157.9583333333333,781.875,812.0416666666666,1018.7083333333334,1212.1666666666667,1006.25,887.2916666666666,1246.4583333333333,1531.8333333333333,1647.5833333333333,617.0833333333334,765.9166666666666,1075.0833333333333,21.848484848484855,22.52911255411255,29.311363636363637,34.30487012987013,0.7075501262626261,0.8756339826839827,993.1161616161618,1122.8712121212122,872.4722222222223,965.8869047619047,1072.199494949495,922.9307359307359,1402.1275252525254,1574.358225108225,794.0757575757574,962.0205627705627
2004-05-26,2.2285714285714286,1132.611111111111,,20.227777777777778,1273.2777777777778,145.36923076923077,1054.0555555555557,121.23076923076923,1503.3333333333333,1221.4444444444443,26.344444444444445,23.427777777777777,0.7464055555555555,11.5,2.0,5.0,23.245454545454546,19.9375,22.9875,20.509090909090908,25.666666666666668,37.69166666666667,0.4954545454545455,0.5586041666666667,0.9914083333333333,1041.1818181818182,879.5,1196.9583333333333,1023.5,781.875,1041.9583333333333,998.1818181818181,1212.1666666666667,827.7916666666666,1428.090909090909,1246.4583333333333,1703.2916666666667,999.2272727272727,617.0833333333334,1076.5833333333333,23.175799663299667,23.00867604617605,23.201178451178453,32.26717171717172,0.6001547558922558,0.8406335858585859,1017.7643097643099,1113.678751803752,1026.2175925925926,998.9325396825396,1088.1346801346801,955.2541486291486,1392.6275252525254,1545.792748917749,945.9183501683501,982.7150072150072
2004-05-27,,1087.7083333333333,,12.804166666666667,1040.7916666666667,,1022.75,,1615.7916666666667,1027.9166666666667,22.854166666666668,32.06666666666667,0.8372958333333332,11.5,3.0,5.0,26.344444444444445,23.245454545454546,23.650000000000002,23.427777777777777,20.509090909090908,37.43333333333333,0.7464055555555555,0.4954545454545455,1.0030458333333334,1132.611111111111,1041.1818181818182,1237.375,1273.2777777777778,1023.5,1055.7083333333333,1054.0555555555557,998.1818181818181,806.2916666666666,1503.3333333333333,1428.090909090909,1724.5833333333333,1221.4444444444443,999.2272727272727,1087.125,24.14802188552189,22.89498556998557,25.334511784511786,31.50050505050505,0.6930519781144779,0.8169550144300145,1087.1670875420878,1092.2977994227995,1112.523148148148,996.8015873015873,1024.9957912457912,986.1767676767678,1515.7386363636363,1530.2510822510824,1082.8627946127945,974.2566738816739
2004-05-28,1.6916666666666667,1037.0416666666667,,10.704166666666666,984.8333333333334,126.89166666666667,984.375,110.38333333333333,1622.2083333333333,919.0,21.34166666666667,41.141666666666666,0.99045,11.5,4.0,5.0,22.854166666666668,26.344444444444445,23.483333333333334,32.06666666666667,23.427777777777777,34.72083333333333,0.8372958333333332,0.7464055555555555,0.9292125000000001,1087.7083333333333,1132.611111111111,1210.9583333333333,1040.7916666666667,1273.2777777777778,1039.4583333333333,1022.75,1054.0555555555557,817.0,1615.7916666666667,1503.3333333333333,1679.625,1027.9166666666667,1221.4444444444443,1108.0,23.51342592592593,22.589033189033188,32.21203703703704,32.41776695526696,0.8580504629629627,0.8257032287157288,1085.7870370370372,1067.4525613275614,1099.6342592592594,988.9980158730158,1020.3935185185184,1010.0874819624821,1580.4444444444446,1522.0487012987014,1056.1203703703702,947.2566738816739
2004-05-29,0.7916666666666666,880.9583333333334,,5.495833333333334,776.7083333333334,79.89583333333333,1242.7916666666667,78.4375,1407.4583333333333,615.75,20.270833333333332,39.0625,0.9044208333333333,11.5,5.0,5.0,21.34166666666667,22.854166666666668,22.037499999999998,41.141666666666666,32.06666666666667,42.354166666666664,0.99045,0.8372958333333332,1.0831208333333333,1037.0416666666667,1087.7083333333333,1235.4583333333333,984.8333333333334,1040.7916666666667,1006.6666666666666,984.375,1022.75,792.8333333333334,1622.2083333333333,1615.7916666666667,1706.625,919.0,1027.9166666666667,1080.2083333333333,21.488888888888894,22.336652236652235,37.423611111111114,31.94752886002886,0.9107222222222221,0.8001746572871572,1001.9027777777779,1016.8097041847042,934.1111111111112,956.1468253968254,1083.3055555555554,1074.3672438672438,1548.486111111111,1479.310606060606,854.2222222222221,880.9054834054833
2004-05-30,0.6375000000000001,875.9583333333334,,5.791666666666667,788.625,67.29166666666667,1212.25,74.39583333333333,1383.9583333333333,656.9166666666666,23.712500000000002,31.28333333333333,0.8442124999999999,11.5,6.0,5.0,20.270833333333332,21.34166666666667,22.3625,39.0625,41.141666666666666,41.75833333333333,0.9044208333333333,0.99045,1.0685916666666666,880.9583333333334,1037.0416666666667,1058.6666666666667,776.7083333333334,984.8333333333334,812.0416666666666,1242.7916666666667,984.375,1006.25,1407.4583333333333,1622.2083333333333,1531.8333333333333,615.75,919.0,765.9166666666666,21.775000000000006,22.52950937950938,37.1625,30.451100288600294,0.9130277777777777,0.7681204906204906,931.3194444444447,990.7085137085138,850.0555555555557,952.8015873015873,1146.472222222222,1103.7958152958151,1471.2083333333333,1458.185606060606,730.5555555555553,865.3340548340549
2004-05-31,1.3333333333333333,1007.0,,11.020833333333334,977.125,111.35416666666667,974.4583333333334,90.04166666666667,1663.3333333333333,868.25,22.791666666666668,42.87083333333334,1.1112875,11.5,0.0,5.0,23.712500000000002,20.270833333333332,19.9375,31.28333333333333,39.0625,25.666666666666668,0.8442124999999999,0.9044208333333333,0.5586041666666667,875.9583333333334,880.9583333333334,879.5,788.625,776.7083333333334,781.875,1212.25,1242.7916666666667,1212.1666666666667,1383.9583333333333,1407.4583333333333,1246.4583333333333,656.9166666666666,615.75,617.0833333333334,22.258333333333336,22.937247474747476,37.73888888888889,32.908838383838386,0.9533069444444443,0.8470752525252525,921.3055555555557,1008.9227994227994,847.486111111111,980.6944444444445,1143.1666666666665,1069.8374819624821,1484.9166666666667,1517.7391774891773,713.6388888888887,901.2150072150073
2004-06-01,1.7833333333333332,1135.5833333333333,,12.375,1021.875,146.41666666666666,896.7916666666666,73.75,1881.5,1066.9583333333333,20.325,66.15416666666667,1.5333499999999998,11.5,1.0,6.0,22.791666666666668,23.712500000000002,23.245454545454546,42.87083333333334,31.28333333333333,20.509090909090908,1.1112875,0.8442124999999999,0.4954545454545455,1007.0,875.9583333333334,1041.1818181818182,977.125,788.625,1023.5,974.4583333333334,1212.25,998.1818181818181,1663.3333333333333,1383.9583333333333,1428.090909090909,868.25,656.9166666666666,999.2272727272727,22.276388888888892,22.520039682539682,46.769444444444446,39.429563492063494,1.1629499999999997,0.9953460317460318,1006.1805555555557,1022.4087301587302,929.2083333333334,980.4623015873016,1027.8333333333333,1055.3531746031747,1642.9305555555557,1582.5119047619048,864.0416666666665,910.890873015873
2004-06-02,0.8500000000000001,977.4583333333334,,7.2625,856.7083333333334,68.89583333333333,1009.0833333333334,48.520833333333336,1697.9583333333333,823.1666666666666,23.895833333333332,52.68333333333334,1.4779875,11.5,2.0,6.0,20.325,22.791666666666668,26.344444444444445,66.15416666666667,42.87083333333334,23.427777777777777,1.5333499999999998,1.1112875,0.7464055555555555,1135.5833333333333,1007.0,1132.611111111111,1021.875,977.125,1273.2777777777778,896.7916666666666,974.4583333333334,1054.0555555555557,1881.5,1663.3333333333333,1503.3333333333333,1066.9583333333333,868.25,1221.4444444444443,22.337500000000002,22.170238095238098,53.90277777777778,43.60892857142858,1.374208333333333,1.0998577380952381,1040.0138888888891,1000.2440476190476,951.9027777777778,920.952380952381,960.111111111111,1048.9285714285713,1747.597222222222,1610.315476190476,919.4583333333331,853.9940476190477
2004-06-03,,991.7083333333334,,10.966666666666667,986.75,128.42142857142858,958.5,69.12857142857142,1729.25,992.6666666666666,23.308333333333334,45.949999999999996,1.2181916666666666,11.5,3.0,6.0,23.895833333333332,20.325,22.854166666666668,52.68333333333334,66.15416666666667,32.06666666666667,1.4779875,1.5333499999999998,0.8372958333333332,977.4583333333334,1135.5833333333333,1087.7083333333333,856.7083333333334,1021.875,1040.7916666666667,1009.0833333333334,896.7916666666666,1022.75,1697.9583333333333,1881.5,1615.7916666666667,823.1666666666666,1066.9583333333333,1027.9166666666667,22.509722222222223,22.235119047619047,54.92916666666667,45.59226190476191,1.4098430555555552,1.1542714285714286,1034.9166666666667,986.5297619047618,955.1111111111112,913.2321428571429,954.7916666666665,1039.75,1769.5694444444446,1626.5238095238094,960.9305555555553,848.9583333333333
2004-06-04,2.8000000000000003,967.7083333333334,,9.487499999999999,938.8333333333334,,1001.6666666666666,,1643.1666666666667,833.25,23.40833333333333,39.420833333333334,1.0900958333333335,11.5,4.0,6.0,23.308333333333334,23.895833333333332,21.34166666666667,45.949999999999996,52.68333333333334,41.141666666666666,1.2181916666666666,1.4779875,0.99045,991.7083333333334,977.4583333333334,1037.0416666666667,986.75,856.7083333333334,984.8333333333334,958.5,1009.0833333333334,984.375,1729.25,1697.9583333333333,1622.2083333333333,992.6666666666666,823.1666666666666,919.0,23.537500000000005,22.530357142857145,46.018055555555556,45.34642857142858,1.2620916666666666,1.1685065476190475,978.9583333333335,976.625,927.4305555555557,906.6607142857143,989.7499999999999,1042.220238095238,1690.125,1629.517857142857,883.0277777777777,836.7083333333333
2004-06-05,1.45,962.625,,8.012500000000001,891.2916666666666,87.13478260869564,975.1666666666666,75.2695652173913,1660.5,852.5416666666666,23.8875,45.07083333333333,1.2747666666666666,11.5,5.0,6.0,23.40833333333333,23.308333333333334,20.270833333333332,39.420833333333334,45.949999999999996,39.0625,1.0900958333333335,1.2181916666666666,0.9044208333333333,967.7083333333334,991.7083333333334,880.9583333333334,938.8333333333334,986.75,776.7083333333334,1001.6666666666666,958.5,1242.7916666666667,1643.1666666666667,1729.25,1407.4583333333333,833.25,992.6666666666666,615.75,23.534722222222225,23.047023809523807,43.480555555555554,46.20476190476192,1.1943513888888886,1.2214130952380953,974.013888888889,988.2916666666667,938.9583333333334,923.0297619047618,978.4444444444442,1003.9880952380953,1677.638888888889,1665.6666666666667,892.8194444444443,870.5357142857143
2004-06-06,1.0,849.9166666666666,,4.920833333333333,751.9583333333334,64.875,1139.0416666666667,62.791666666666664,1516.4583333333333,629.25,21.90416666666667,48.729166666666664,1.1993208333333334,11.5,6.0,6.0,23.8875,23.40833333333333,23.712500000000002,45.07083333333333,39.420833333333334,31.28333333333333,1.2747666666666666,1.0900958333333335,0.8442124999999999,962.625,967.7083333333334,875.9583333333334,891.2916666666666,938.8333333333334,788.625,975.1666666666666,1001.6666666666666,1212.25,1660.5,1643.1666666666667,1383.9583333333333,852.5416666666666,833.25,656.9166666666666,23.066666666666666,22.788690476190478,44.40694444444444,48.697023809523806,1.188061111111111,1.272142857142857,926.7500000000001,984.5714285714286,860.6944444444443,917.7916666666666,1038.6249999999998,993.529761904762,1606.7083333333333,1684.595238095238,771.6805555555553,866.5833333333333
2004-06-07,2.15,973.8333333333334,,12.479166666666666,1031.8333333333333,154.625,919.9583333333334,99.20833333333333,1756.3333333333333,957.25,25.558333333333334,37.7125,1.1236166666666667,11.5,0.0,6.0,21.90416666666667,23.8875,22.791666666666668,48.729166666666664,45.07083333333333,42.87083333333334,1.1993208333333334,1.2747666666666666,1.1112875,849.9166666666666,962.625,1007.0,751.9583333333334,891.2916666666666,977.125,1139.0416666666667,975.1666666666666,974.4583333333334,1516.4583333333333,1660.5,1663.3333333333333,629.25,852.5416666666666,868.25,23.783333333333335,23.18392857142857,43.8375,47.96011904761905,1.1992347222222222,1.2739041666666666,928.7916666666669,979.8333333333334,891.6944444444443,925.6071428571429,1011.3888888888888,985.7440476190476,1644.4305555555554,1697.8809523809523,813.0138888888887,879.297619047619
2004-06-08,2.4583333333333335,1069.5833333333333,,14.458333333333334,1086.5,166.04166666666666,870.5416666666666,112.41666666666667,1861.4166666666667,1095.6666666666667,27.316666666666666,38.35,1.255925,11.5,1.0,6.0,25.558333333333334,21.90416666666667,20.325,37.7125,48.729166666666664,66.15416666666667,1.1236166666666667,1.1993208333333334,1.5333499999999998,973.8333333333334,849.9166666666666,1135.5833333333333,1031.8333333333333,751.9583333333334,1021.875,919.9583333333334,1139.0416666666667,896.7916666666666,1756.3333333333333,1516.4583333333333,1881.5,957.25,629.25,1066.9583333333333,24.926388888888894,24.182738095238097,41.59722222222222,43.98809523809524,1.1929541666666665,1.2342720238095237,964.4444444444445,970.4047619047618,956.763888888889,934.8392857142857,976.5138888888888,981.9940476190477,1711.4027777777776,1695.0119047619046,894.0555555555555,883.3988095238094
2004-06-09,2.466666666666667,1122.3333333333333,,14.9125,1114.125,158.77083333333334,803.4166666666666,124.08333333333333,1872.5416666666667,1179.2916666666667,29.441666666666666,35.84583333333333,1.3138708333333333,11.5,2.0,6.0,27.316666666666666,25.558333333333334,23.895833333333332,38.35,37.7125,52.68333333333334,1.255925,1.1236166666666667,1.4779875,1069.5833333333333,973.8333333333334,977.4583333333334,1086.5,1031.8333333333333,856.7083333333334,870.5416666666666,919.9583333333334,1009.0833333333334,1861.4166666666667,1756.3333333333333,1697.9583333333333,1095.6666666666667,957.25,823.1666666666666,27.438888888888894,24.974999999999998,37.30277777777778,41.5827380952381,1.2311374999999998,1.2108267857142858,1055.25,991.1011904761905,1077.486111111111,971.6130952380953,864.6388888888887,952.6130952380952,1830.0972222222224,1719.9523809523812,1077.4027777777776,934.2738095238094
