datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag2,T_lag7,RH_lag1,RH_lag2,RH_lag7,AH_lag1,AH_lag2,AH_lag7,C6H6(GT)_lag1,C6H6(GT)_lag2,C6H6(GT)_lag7,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_7,CO(GT)_lag1,CO(GT)_lag2,CO(GT)_lag7,CO(GT)_rollmean_3,CO(GT)_rollmean_7,NOx(GT)_lag1,NOx(GT)_lag2,NOx(GT)_lag7,NOx(GT)_rollmean_3,NOx(GT)_rollmean_7,NO2(GT)_lag1,NO2(GT)_lag2,NO2(GT)_lag7,NO2(GT)_rollmean_3,NO2(GT)_rollmean_7
2004-06-23,2.370833333333333,1080.125,,13.329166666666666,1061.125,171.625,786.7083333333334,108.16666666666667,1815.2083333333333,1116.2916666666667,27.22083333333333,36.520833333333336,1.2278416666666667,11.5,2.0,6.0,25.504166666666666,24.691304347826087,25.9375,37.975,36.11304347826087,41.97083333333333,1.1623583333333334,1.0178173913043478,1.3132625,12.658333333333333,9.6,11.741666666666667,11.862499999999999,11.241339869281044,2.1999999999999997,1.8083333333333333,2.158333333333333,2.126388888888889,1.9000000000000001,163.875,108.33333333333333,122.29166666666667,147.94444444444443,120.08333333333333,102.5,91.5,95.89583333333333,100.72222222222223,94.83928571428571
2004-06-24,1.7375,1042.125,,8.933333333333334,914.0416666666666,89.16666666666667,846.2083333333334,79.35416666666667,1722.0,844.1666666666666,27.808333333333334,41.333333333333336,1.4347916666666667,11.5,3.0,6.0,27.22083333333333,25.504166666666666,25.291666666666668,36.520833333333336,37.975,42.625,1.2278416666666667,1.1623583333333334,1.3121125,13.329166666666666,12.658333333333333,11.9125,11.640277777777778,10.744812091503269,2.370833333333333,2.1999999999999997,2.1750000000000003,2.102777777777778,1.8375000000000001,171.625,163.875,136.89583333333334,141.55555555555554,113.26488095238096,108.16666666666667,102.5,102.1875,96.67361111111113,91.57738095238095
2004-06-25,2.0833333333333335,1013.0833333333334,,10.725,986.5,137.85416666666666,834.0833333333334,103.375,1679.9583333333333,933.9583333333334,27.883333333333336,33.699999999999996,1.160025,11.5,4.0,6.0,27.808333333333334,27.22083333333333,28.2375,41.333333333333336,36.520833333333336,38.00416666666667,1.4347916666666667,1.2278416666666667,1.3521041666666667,8.933333333333334,13.329166666666666,12.483333333333334,10.995833333333332,10.451756535947712,1.7375,2.370833333333333,2.0458333333333334,2.0638888888888896,1.8428571428571427,89.16666666666667,171.625,127.52083333333333,132.88194444444443,114.74107142857143,79.35416666666667,108.16666666666667,110.85416666666667,96.96527777777779,90.50892857142857
2004-06-26,1.4541666666666666,981.0833333333334,,7.758333333333333,877.1666666666666,92.25,913.5833333333334,85.85416666666667,1567.875,869.875,28.09166666666667,32.24583333333333,1.1505791666666667,11.5,5.0,6.0,27.883333333333336,27.808333333333334,27.758823529411764,33.699999999999996,41.333333333333336,39.529411764705884,1.160025,1.4347916666666667,1.3702117647058825,10.725,8.933333333333334,7.464705882352941,9.13888888888889,10.500694444444443,2.0833333333333335,1.7375,1.2583333333333333,1.7583333333333337,1.8708333333333333,137.85416666666666,89.16666666666667,68.97916666666667,106.42361111111109,118.06547619047618,103.375,79.35416666666667,76.83333333333333,89.52777777777779,91.79761904761904
2004-06-28,2.1,1098.375,,12.670833333333334,1040.7083333333333,131.29166666666666,786.5833333333334,108.625,1798.0416666666667,1042.25,31.099999999999998,33.2125,1.3867083333333332,11.5,0.0,6.0,31.241666666666664,28.09166666666667,24.691304347826087,33.670833333333334,32.24583333333333,36.11304347826087,1.3508958333333334,1.1505791666666667,1.0178173913043478,7.325,7.758333333333333,9.6,9.25138888888889,10.485714285714286,1.3333333333333333,1.4541666666666666,1.8083333333333333,1.629166666666667,1.8970238095238094,74.83333333333333,92.25,108.33333333333333,99.45833333333331,122.98511904761905,82.16666666666667,85.85416666666667,91.5,92.21527777777777,95.7202380952381
2004-06-29,2.3291666666666666,1164.1666666666667,,13.975,1082.125,141.41666666666666,731.2916666666666,115.89583333333333,1919.3333333333333,1170.1666666666667,31.116666666666664,37.05833333333333,1.5999875000000001,11.5,1.0,6.0,31.099999999999998,31.241666666666664,25.504166666666666,33.2125,33.670833333333334,37.975,1.3867083333333332,1.3508958333333334,1.1623583333333334,12.670833333333334,7.325,12.658333333333333,11.323611111111111,10.673809523809524,2.1,1.3333333333333333,2.1999999999999997,1.9208333333333336,1.9154761904761908,131.29166666666666,74.83333333333333,163.875,115.84722222222221,119.7767857142857,108.625,82.16666666666667,102.5,102.22916666666667,97.63392857142857
2004-06-30,2.375,1156.0833333333333,,13.604166666666666,1080.3333333333333,156.89583333333334,719.6666666666666,126.875,1898.4583333333333,1257.7083333333333,31.608333333333334,38.65,1.679625,11.5,2.0,6.0,31.116666666666664,31.099999999999998,27.22083333333333,37.05833333333333,33.2125,36.520833333333336,1.5999875000000001,1.3867083333333332,1.2278416666666667,13.975,12.670833333333334,13.329166666666666,13.416666666666666,10.713095238095237,2.3291666666666666,2.1,2.370833333333333,2.268055555555556,1.9160714285714289,141.41666666666666,131.29166666666666,171.625,143.20138888888889,117.67261904761905,115.89583333333333,108.625,108.16666666666667,117.13194444444444,100.3065476190476
2004-07-01,2.1625,1130.5833333333333,,12.225,1038.5416666666667,135.27083333333334,740.9166666666666,110.58333333333333,1854.25,1059.625,30.45,39.69166666666667,1.6241083333333333,11.5,3.0,7.0,31.608333333333334,31.116666666666664,27.808333333333334,38.65,37.05833333333333,41.333333333333336,1.679625,1.5999875000000001,1.4347916666666667,13.604166666666666,13.975,8.933333333333334,13.268055555555556,11.183333333333334,2.375,2.3291666666666666,1.7375,2.288888888888889,1.9767857142857144,156.89583333333334,141.41666666666666,89.16666666666667,144.52777777777774,124.25892857142857,126.875,115.89583333333333,79.35416666666667,117.78472222222221,104.76785714285714
2004-07-02,2.0124999999999997,1097.875,,11.762500000000001,1022.0416666666666,142.54166666666666,767.9583333333334,117.85416666666667,1758.0416666666667,1031.4166666666667,30.1875,33.77916666666667,1.3643416666666666,11.5,4.0,7.0,30.45,31.608333333333334,27.883333333333336,39.69166666666667,38.65,33.699999999999996,1.6241083333333333,1.679625,1.160025,12.225,13.604166666666666,10.725,12.530555555555557,11.331547619047617,2.1625,2.375,2.0833333333333335,2.1833333333333336,1.9666666666666666,135.27083333333334,156.89583333333334,137.85416666666666,144.90277777777777,124.92857142857143,110.58333333333333,126.875,103.375,118.4375,106.83630952380952
2004-07-03,1.3166666666666667,989.8333333333334,,8.220833333333333,899.75,95.02083333333333,866.4166666666666,88.79166666666667,1563.9166666666667,857.25,28.712500000000002,31.895833333333332,1.129375,11.5,5.0,7.0,30.1875,30.45,28.09166666666667,33.77916666666667,39.69166666666667,32.24583333333333,1.3643416666666666,1.6241083333333333,1.1505791666666667,11.762500000000001,12.225,7.758333333333333,10.736111111111112,11.397619047619049,2.0124999999999997,2.1625,1.4541666666666666,1.8305555555555557,1.9470238095238095,142.54166666666666,135.27083333333334,92.25,124.27777777777776,125.32440476190477,117.85416666666667,110.58333333333333,85.85416666666667,105.74305555555556,107.2559523809524
2004-07-04,1.0166666666666666,956.875,,6.154166666666666,810.5833333333334,62.3125,932.9166666666666,67.33333333333333,1527.375,752.4166666666666,29.070833333333336,35.59166666666667,1.2523541666666667,11.5,6.0,7.0,28.712500000000002,30.1875,31.241666666666664,31.895833333333332,33.77916666666667,33.670833333333334,1.129375,1.3643416666666666,1.3508958333333334,8.220833333333333,11.762500000000001,7.325,8.7125,11.230357142857143,1.3166666666666667,2.0124999999999997,1.3333333333333333,1.4486111111111113,1.9017857142857142,95.02083333333333,142.54166666666666,74.83333333333333,99.95833333333331,123.53571428571429,88.79166666666667,117.85416666666667,82.16666666666667,91.3263888888889,105.13690476190474
2004-07-05,2.0,1057.5416666666667,,11.816666666666668,1011.7916666666666,149.85416666666666,802.75,114.64583333333333,1690.75,1047.9166666666667,29.5625,31.0125,1.1601625,11.5,0.0,7.0,29.070833333333336,28.712500000000002,31.099999999999998,35.59166666666667,31.895833333333332,33.2125,1.2523541666666667,1.129375,1.3867083333333332,6.154166666666666,8.220833333333333,12.670833333333334,8.730555555555556,11.108333333333334,1.0166666666666666,1.3166666666666667,2.1,1.4444444444444446,1.8875,62.3125,95.02083333333333,131.29166666666666,102.3958333333333,126.1875,67.33333333333333,88.79166666666667,108.625,90.25694444444444,105.99702380952381
2004-07-06,2.5,1120.4583333333333,,14.637500000000001,1106.4166666666667,186.375,743.6666666666666,126.45833333333333,1777.8333333333333,1308.2916666666667,30.541666666666668,31.145833333333332,1.2025,11.5,1.0,7.0,29.5625,29.070833333333336,31.116666666666664,31.0125,35.59166666666667,37.05833333333333,1.1601625,1.2523541666666667,1.5999875000000001,11.816666666666668,6.154166666666666,13.975,10.869444444444447,11.20297619047619,2.0,1.0166666666666666,2.3291666666666666,1.8388888888888892,1.9119047619047618,149.85416666666666,62.3125,141.41666666666666,132.8472222222222,132.61011904761907,114.64583333333333,67.33333333333333,115.89583333333333,102.8125,107.5059523809524
2004-07-07,2.4541666666666666,1167.6666666666667,,15.341666666666667,1128.5416666666667,196.70833333333334,722.9166666666666,132.75,1770.2916666666667,1402.0416666666667,32.387499999999996,25.40833333333333,1.1090208333333333,11.5,2.0,7.0,30.541666666666668,29.5625,31.608333333333334,31.145833333333332,31.0125,38.65,1.2025,1.1601625,1.679625,14.637500000000001,11.816666666666668,13.604166666666666,13.931944444444445,11.451190476190476,2.5,2.0,2.375,2.318055555555556,1.9232142857142855,186.375,149.85416666666666,156.89583333333334,177.64583333333334,138.29761904761907,126.45833333333333,114.64583333333333,126.875,124.61805555555554,108.3452380952381
2004-07-08,2.1791666666666667,1207.7916666666667,,14.520833333333334,1109.625,174.95833333333334,697.5833333333334,126.20833333333333,1778.25,1384.1666666666667,32.47083333333333,28.208333333333332,1.2855125,11.5,3.0,7.0,32.387499999999996,30.541666666666668,30.45,25.40833333333333,31.145833333333332,39.69166666666667,1.1090208333333333,1.2025,1.6241083333333333,15.341666666666667,14.637500000000001,12.225,14.833333333333336,11.779166666666667,2.4541666666666666,2.5,2.1625,2.377777777777778,1.925595238095238,196.70833333333334,186.375,135.27083333333334,186.01388888888889,143.9672619047619,132.75,126.45833333333333,110.58333333333333,128.47222222222223,110.57738095238095
2004-07-09,1.7874999999999999,1055.0,,10.799999999999999,990.5,133.75,801.5416666666666,118.125,1642.4583333333333,901.5416666666666,28.995833333333334,31.21666666666667,1.1824833333333333,11.5,4.0,7.0,32.47083333333333,32.387499999999996,30.1875,28.208333333333332,25.40833333333333,33.77916666666667,1.2855125,1.1090208333333333,1.3643416666666666,14.520833333333334,15.341666666666667,11.762500000000001,13.554166666666667,11.641666666666667,2.1791666666666667,2.4541666666666666,2.0124999999999997,2.140277777777778,1.8934523809523809,174.95833333333334,196.70833333333334,142.54166666666666,168.4722222222222,142.71130952380955,126.20833333333333,132.75,117.85416666666667,125.69444444444446,110.61607142857143
2004-07-10,0.9791666666666666,918.1666666666666,,6.404166666666666,822.1666666666666,69.6875,942.875,75.1875,1487.5,636.5833333333334,26.620833333333334,35.729166666666664,1.1443083333333333,11.5,5.0,7.0,28.995833333333334,32.47083333333333,28.712500000000002,31.21666666666667,28.208333333333332,31.895833333333332,1.1824833333333333,1.2855125,1.129375,10.799999999999999,14.520833333333334,8.220833333333333,10.575000000000001,11.382142857142856,1.7874999999999999,2.1791666666666667,1.3166666666666667,1.6486111111111112,1.8452380952380951,133.75,174.95833333333334,95.02083333333333,126.13194444444441,139.0922619047619,118.125,126.20833333333333,88.79166666666667,106.50694444444444,108.67261904761904
2004-07-11,0.85,894.1666666666666,,5.416666666666667,768.4583333333334,62.479166666666664,998.7916666666666,65.9375,1448.0,627.9583333333334,25.770833333333332,36.0875,1.1136708333333334,11.5,6.0,7.0,26.620833333333334,28.995833333333334,29.070833333333336,35.729166666666664,31.21666666666667,35.59166666666667,1.1443083333333333,1.1824833333333333,1.2523541666666667,6.404166666666666,10.799999999999999,6.154166666666666,7.540277777777778,11.276785714285714,0.9791666666666666,1.7874999999999999,1.0166666666666666,1.2055555555555557,1.8214285714285712,69.6875,133.75,62.3125,88.63888888888886,139.11607142857142,75.1875,118.125,67.33333333333333,86.41666666666667,108.47321428571429
2004-07-12,1.7333333333333334,960.9166666666666,,8.804166666666667,907.3333333333334,141.1875,870.5416666666666,87.95833333333333,1582.25,868.1666666666666,22.75,40.795833333333334,1.0953666666666668,11.5,0.0,7.0,25.770833333333332,26.620833333333334,29.5625,36.0875,35.729166666666664,31.0125,1.1136708333333334,1.1443083333333333,1.1601625,5.416666666666667,6.404166666666666,11.816666666666668,6.875000000000001,10.846428571428573,0.85,0.9791666666666666,2.0,1.1875000000000002,1.7833333333333332,62.479166666666664,69.6875,149.85416666666666,91.11805555555553,137.8779761904762,65.9375,75.1875,114.64583333333333,76.36111111111111,104.66071428571429
2004-07-13,2.3625000000000003,972.0,,12.254166666666668,1022.2916666666666,186.27083333333334,824.0,106.97916666666667,1628.0,1062.1666666666667,24.8875,34.71666666666667,0.9625,11.5,1.0,7.0,22.75,25.770833333333332,30.541666666666668,40.795833333333334,36.0875,31.145833333333332,1.0953666666666668,1.1136708333333334,1.2025,8.804166666666667,5.416666666666667,14.637500000000001,8.825000000000003,10.505952380952381,1.7333333333333334,0.85,2.5,1.6486111111111115,1.7636904761904764,141.1875,62.479166666666664,186.375,129.97916666666663,137.86309523809524,87.95833333333333,65.9375,126.45833333333333,86.95833333333333,101.87797619047618
2004-07-14,2.308333333333333,1003.7916666666666,,13.754166666666668,1081.9166666666667,184.08333333333334,787.2916666666666,119.6875,1648.2916666666667,1122.9583333333333,27.608333333333334,28.46666666666667,0.9359625,11.5,2.0,7.0,24.8875,22.75,32.387499999999996,34.71666666666667,40.795833333333334,25.40833333333333,0.9625,1.0953666666666668,1.1090208333333333,12.254166666666668,8.804166666666667,15.341666666666667,11.60416666666667,10.279166666666667,2.3625000000000003,1.7333333333333334,2.4541666666666666,2.134722222222223,1.7428571428571427,186.27083333333334,141.1875,196.70833333333334,170.51388888888886,136.0595238095238,106.97916666666667,87.95833333333333,132.75,104.875,100.01190476190474
2004-07-15,2.1125000000000003,1033.3333333333333,,12.549999999999999,1040.5833333333333,148.5625,775.4583333333334,119.91666666666667,1665.0833333333333,1014.0,27.854166666666668,32.59166666666667,1.1326541666666667,11.5,3.0,7.0,27.608333333333334,24.8875,32.47083333333333,28.46666666666667,34.71666666666667,28.208333333333332,0.9359625,0.9625,1.2855125,13.754166666666668,12.254166666666668,14.520833333333334,12.85277777777778,9.997619047619049,2.308333333333333,2.3625000000000003,2.1791666666666667,2.2611111111111115,1.7333333333333332,184.08333333333334,186.27083333333334,174.95833333333334,172.9722222222222,132.28869047619045,119.6875,106.97916666666667,126.20833333333333,115.52777777777779,99.11309523809526
2004-07-16,2.2083333333333335,1034.0416666666667,,12.395833333333334,1034.2083333333333,158.29166666666666,788.5416666666666,123.4375,1643.25,1039.0833333333333,28.616666666666664,30.991666666666664,1.1031666666666666,11.5,4.0,7.0,27.854166666666668,27.608333333333334,28.995833333333334,32.59166666666667,28.46666666666667,31.21666666666667,1.1326541666666667,0.9359625,1.1824833333333333,12.549999999999999,13.754166666666668,10.799999999999999,12.9,10.225595238095238,2.1125000000000003,2.308333333333333,1.7874999999999999,2.2097222222222226,1.793452380952381,148.5625,184.08333333333334,133.75,163.6458333333333,135.79464285714286,119.91666666666667,119.6875,118.125,121.01388888888887,99.87202380952382
2004-07-17,1.575,1010.9583333333334,,8.616666666666667,917.0833333333334,91.3125,827.3333333333334,94.85416666666667,1505.75,962.6666666666666,29.820833333333336,29.22083333333333,1.0803,11.5,5.0,7.0,28.616666666666664,27.854166666666668,26.620833333333334,30.991666666666664,32.59166666666667,35.729166666666664,1.1031666666666666,1.1326541666666667,1.1443083333333333,12.395833333333334,12.549999999999999,6.404166666666666,11.1875,10.541666666666668,2.2083333333333335,2.1125000000000003,0.9791666666666666,1.965277777777778,1.8785714285714286,158.29166666666666,148.5625,69.6875,132.72222222222217,138.88392857142858,123.4375,119.91666666666667,75.1875,112.7361111111111,102.68154761904762
2004-07-18,0.7791666666666667,990.7916666666666,,6.045833333333333,805.3333333333334,62.333333333333336,913.5833333333334,72.14583333333333,1416.7083333333333,776.0,30.55,26.90416666666667,1.0428541666666666,11.5,6.0,7.0,29.820833333333336,28.616666666666664,25.770833333333332,29.22083333333333,30.991666666666664,36.0875,1.0803,1.1031666666666666,1.1136708333333334,8.616666666666667,12.395833333333334,5.416666666666667,9.019444444444447,10.63154761904762,1.575,2.2083333333333335,0.85,1.5208333333333337,1.868452380952381,91.3125,158.29166666666666,62.479166666666664,103.97916666666663,138.86309523809524,94.85416666666667,123.4375,65.9375,96.8125,103.5684523809524
2004-07-19,1.4266666666666665,1128.5833333333333,,12.129166666666668,1027.1666666666667,140.04166666666666,750.125,119.0625,1660.625,1180.4583333333333,31.129166666666666,28.808333333333334,1.1855166666666668,11.5,0.0,7.0,30.55,29.820833333333336,22.75,26.90416666666667,29.22083333333333,40.795833333333334,1.0428541666666666,1.0803,1.0953666666666668,6.045833333333333,8.616666666666667,8.804166666666667,8.930555555555557,11.10654761904762,0.7791666666666667,1.575,1.7333333333333334,1.260277777777778,1.8246428571428572,62.333333333333336,91.3125,141.1875,97.8958333333333,138.69940476190476,72.14583333333333,94.85416666666667,87.95833333333333,95.35416666666667,108.01190476190474
2004-07-20,,1189.2083333333333,,13.979166666666666,1089.9166666666667,148.0,689.4583333333334,120.625,1745.7083333333333,1280.4166666666667,32.225,29.224999999999998,1.2628958333333333,11.5,1.0,7.0,31.129166666666666,30.55,24.8875,28.808333333333334,26.90416666666667,34.71666666666667,1.1855166666666668,1.0428541666666666,0.9625,12.129166666666668,6.045833333333333,12.254166666666668,10.718055555555557,11.352976190476193,1.4266666666666665,0.7791666666666667,2.3625000000000003,1.1029166666666672,1.735,140.04166666666666,62.333333333333336,186.27083333333334,116.79166666666663,133.23214285714286,119.0625,72.14583333333333,106.97916666666667,103.94444444444444,109.96130952380953
2004-07-21,3.6555555555555554,1181.2916666666667,,12.966666666666667,1058.2916666666667,123.875,705.9166666666666,110.4375,1731.7916666666667,1197.3333333333333,32.362500000000004,30.804166666666664,1.3389541666666667,11.5,2.0,7.0,32.225,31.129166666666666,27.608333333333334,29.224999999999998,28.808333333333334,28.46666666666667,1.2628958333333333,1.1855166666666668,0.9359625,13.979166666666666,12.129166666666668,13.754166666666668,13.025,11.24047619047619,,1.4266666666666665,2.308333333333333,2.5411111111111113,1.9595370370370373,148.0,140.04166666666666,184.08333333333334,137.30555555555554,124.6309523809524,120.625,119.0625,119.6875,116.70833333333333,108.63988095238096
2004-07-22,2.4166666666666665,1216.3333333333333,,14.887500000000001,1120.3333333333333,157.25,659.4166666666666,121.35416666666667,1830.5416666666667,1355.0416666666667,32.99583333333333,33.0875,1.4549874999999999,11.5,3.0,7.0,32.362500000000004,32.225,27.854166666666668,30.804166666666664,29.224999999999998,32.59166666666667,1.3389541666666667,1.2628958333333333,1.1326541666666667,12.966666666666667,13.979166666666666,12.549999999999999,13.944444444444445,11.574404761904761,3.6555555555555554,,2.1125000000000003,3.0361111111111114,2.0102314814814815,123.875,148.0,148.5625,143.04166666666663,125.87202380952382,110.4375,120.625,119.91666666666667,117.47222222222223,108.84523809523809
2004-07-23,1.9458333333333335,1134.7916666666667,,13.229166666666666,1074.5416666666667,128.20833333333334,688.5833333333334,104.45833333333333,1780.4583333333333,1220.4166666666667,32.55833333333333,31.849999999999998,1.3979541666666666,11.5,4.0,7.0,32.99583333333333,32.362500000000004,28.616666666666664,33.0875,30.804166666666664,30.991666666666664,1.4549874999999999,1.3389541666666667,1.1031666666666666,14.887500000000001,12.966666666666667,12.395833333333334,13.694444444444448,11.693452380952381,2.4166666666666665,3.6555555555555554,2.2083333333333335,2.6726851851851854,1.9664814814814813,157.25,123.875,158.29166666666666,136.44444444444443,121.57440476190474,121.35416666666667,110.4375,123.4375,112.08333333333333,106.13392857142857
2004-07-24,1.3,1046.8333333333333,,7.270833333333333,858.125,72.83333333333333,802.9583333333334,70.08333333333333,1640.5833333333333,868.4166666666666,30.108333333333334,39.87916666666667,1.6297541666666666,11.5,5.0,7.0,32.55833333333333,32.99583333333333,29.820833333333336,31.849999999999998,33.0875,29.22083333333333,1.3979541666666666,1.4549874999999999,1.0803,13.229166666666666,14.887500000000001,8.616666666666667,11.795833333333334,11.501190476190475,1.9458333333333335,2.4166666666666665,1.575,1.8875000000000004,1.920648148148148,128.20833333333334,157.25,91.3125,119.43055555555553,118.93452380952381,104.45833333333333,121.35416666666667,94.85416666666667,98.63194444444444,102.59523809523809
2004-07-25,0.8875000000000001,932.2916666666666,,3.6458333333333335,677.2916666666666,47.3125,1040.25,55.708333333333336,1514.625,581.3333333333334,26.758333333333336,49.75416666666666,1.6898833333333334,11.5,6.0,7.0,30.108333333333334,32.55833333333333,30.55,39.87916666666667,31.849999999999998,26.90416666666667,1.6297541666666666,1.3979541666666666,1.0428541666666666,7.270833333333333,13.229166666666666,6.045833333333333,8.048611111111112,11.158333333333333,1.3,1.9458333333333335,0.7791666666666667,1.3777777777777782,1.9387037037037036,72.83333333333333,128.20833333333334,62.333333333333336,82.78472222222219,116.78869047619048,70.08333333333333,104.45833333333333,72.14583333333333,76.74999999999999,100.24702380952381
2004-07-26,0.9833333333333334,983.0416666666666,,7.8625,876.5833333333334,90.75,868.9166666666666,91.79166666666667,1606.8333333333333,806.5416666666666,30.108333333333334,35.612500000000004,1.4415625,11.5,0.0,7.0,26.758333333333336,30.108333333333334,31.129166666666666,49.75416666666666,39.87916666666667,28.808333333333334,1.6898833333333334,1.6297541666666666,1.1855166666666668,3.6458333333333335,7.270833333333333,12.129166666666668,6.259722222222223,10.548809523809524,0.8875000000000001,1.3,1.4266666666666665,1.0569444444444447,1.864814814814815,47.3125,72.83333333333333,140.04166666666666,70.29861111111109,109.74702380952382,55.708333333333336,70.08333333333333,119.0625,72.52777777777779,96.35119047619048
2004-07-27,,921.7916666666666,,7.0874999999999995,850.5416666666666,91.0,882.1666666666666,87.77083333333333,1509.8333333333333,758.5,28.016666666666666,32.475,1.1796416666666667,11.5,1.0,7.0,30.108333333333334,26.758333333333336,32.225,35.612500000000004,49.75416666666666,29.224999999999998,1.4415625,1.6898833333333334,1.2628958333333333,7.8625,3.6458333333333335,13.979166666666666,6.198611111111113,9.564285714285715,0.9833333333333334,0.8875000000000001,,0.9354166666666672,1.864814814814815,90.75,47.3125,148.0,76.35416666666664,101.60416666666667,91.79166666666667,55.708333333333336,120.625,78.4236111111111,91.65773809523809
2004-07-28,,956.0416666666666,,11.104166666666666,993.6666666666666,115.875,813.2916666666666,105.95833333333333,1550.9583333333333,908.7083333333334,28.366666666666664,26.45,0.93545,11.5,2.0,7.0,28.016666666666666,30.108333333333334,32.362500000000004,32.475,35.612500000000004,30.804166666666664,1.1796416666666667,1.4415625,1.3389541666666667,7.0874999999999995,7.8625,12.966666666666667,8.684722222222222,9.298214285714286,,0.9833333333333334,3.6555555555555554,0.9833333333333334,1.5066666666666666,91.0,90.75,123.875,99.20833333333331,100.46130952380953,87.77083333333333,91.79166666666667,110.4375,95.17361111111113,91.01785714285714
2004-07-29,,1019.2083333333334,,11.295833333333334,999.8333333333334,115.60416666666667,769.4166666666666,106.04166666666667,1596.125,935.0416666666666,29.45,28.304166666666664,1.0829416666666667,11.5,3.0,7.0,28.366666666666664,28.016666666666666,32.99583333333333,26.45,32.475,33.0875,0.93545,1.1796416666666667,1.4549874999999999,11.104166666666666,7.0874999999999995,14.887500000000001,9.829166666666667,8.785119047619046,,,2.4166666666666665,,1.2791666666666668,115.875,91.0,157.25,107.49305555555554,94.51190476190477,105.95833333333333,87.77083333333333,121.35416666666667,99.9236111111111,88.83035714285714
2004-07-30,,1086.5833333333333,,12.116666666666667,1034.6666666666667,113.70833333333333,704.9166666666666,108.58333333333333,1744.6666666666667,1009.0,30.025000000000002,37.05416666666667,1.4482458333333332,11.5,4.0,7.0,29.45,28.366666666666664,32.55833333333333,28.304166666666664,26.45,31.849999999999998,1.0829416666666667,0.93545,1.3979541666666666,11.295833333333334,11.104166666666666,13.229166666666666,11.505555555555558,8.626190476190477,,,1.9458333333333335,,1.0569444444444445,115.60416666666667,115.875,128.20833333333334,115.06249999999999,92.44047619047619,106.04166666666667,105.95833333333333,104.45833333333333,106.86111111111113,89.41964285714286
2004-07-31,1.6863636363636365,1039.5,,9.204166666666667,935.5,93.64583333333333,769.2083333333334,95.8125,1656.625,866.25,30.90416666666667,38.387499999999996,1.5659625000000001,11.5,5.0,7.0,30.025000000000002,29.45,30.108333333333334,37.05416666666667,28.304166666666664,39.87916666666667,1.4482458333333332,1.0829416666666667,1.6297541666666666,12.116666666666667,11.295833333333334,7.270833333333333,10.872222222222225,8.902380952380952,,,1.3,1.6863636363636365,1.1857323232323234,113.70833333333333,115.60416666666667,72.83333333333333,107.65277777777776,95.41369047619047,108.58333333333333,106.04166666666667,70.08333333333333,103.47916666666667,93.0952380952381
2004-08-01,0.9833333333333334,974.1666666666666,,5.808333333333334,792.5833333333334,50.604166666666664,880.0833333333334,57.458333333333336,1559.0,670.5833333333334,30.65416666666667,42.12083333333333,1.6735208333333336,11.5,6.0,8.0,30.90416666666667,30.025000000000002,26.758333333333336,38.387499999999996,37.05416666666667,49.75416666666666,1.5659625000000001,1.4482458333333332,1.6898833333333334,9.204166666666667,12.116666666666667,3.6458333333333335,9.043055555555556,9.211309523809524,1.6863636363636365,,0.8875000000000001,1.3348484848484854,1.2176767676767677,93.64583333333333,113.70833333333333,47.3125,85.98611111111109,95.88392857142857,95.8125,108.58333333333333,55.708333333333336,87.28472222222221,93.34523809523809
2004-08-02,1.3083333333333333,1055.2083333333333,,9.237499999999999,930.9166666666666,84.375,768.8333333333334,96.45833333333333,1709.4583333333333,764.0416666666666,30.545833333333334,43.63333333333333,1.7645208333333333,11.5,0.0,8.0,30.65416666666667,30.90416666666667,30.108333333333334,42.12083333333333,38.387499999999996,35.612500000000004,1.6735208333333336,1.5659625000000001,1.4415625,5.808333333333334,9.204166666666667,7.8625,8.083333333333334,9.407738095238093,0.9833333333333334,1.6863636363636365,0.9833333333333334,1.3260101010101015,1.326010101010101,50.604166666666664,93.64583333333333,90.75,76.2083333333333,94.97321428571429,57.458333333333336,95.8125,91.79166666666667,83.24305555555556,94.01190476190477
2004-08-03,0.1,1099.2916666666667,,10.154166666666667,958.625,128.6875,733.5416666666666,110.4375,1768.3333333333333,899.0416666666666,30.704166666666666,41.35,1.744575,11.5,1.0,8.0,30.545833333333334,30.65416666666667,28.016666666666666,43.63333333333333,42.12083333333333,32.475,1.7645208333333333,1.6735208333333336,1.1796416666666667,9.237499999999999,5.808333333333334,7.0874999999999995,8.4,9.845833333333333,1.3083333333333333,0.9833333333333334,,0.7972222222222225,1.0195075757575758,84.375,50.604166666666664,91.0,87.88888888888886,100.35714285714286,96.45833333333333,57.458333333333336,87.77083333333333,88.11805555555554,97.25
