Datetime,NMHC(GT),CO(GT),NO2(GT),NOx(GT),C6H6(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-07-28,,,105.31818181818181,116.77272727272727,11.104166666666666,956.0416666666666,993.6666666666666,813.2916666666666,1550.9583333333333,908.7083333333334,28.366666666666664,26.45,0.93545
2004-07-29,,,109.21739130434783,119.78260869565217,11.295833333333334,1019.2083333333334,999.8333333333334,769.4166666666666,1596.125,935.0416666666666,29.45,28.304166666666664,1.0829416666666667
2004-07-30,,,110.69565217391305,116.69565217391305,12.116666666666667,1086.5833333333333,1034.6666666666667,704.9166666666666,1744.6666666666667,1009.0,30.025000000000002,37.05416666666667,1.4482458333333332
2004-07-31,,1.8263157894736843,97.95652173913044,96.21739130434783,9.230434782608697,1041.4782608695652,936.304347826087,769.5217391304348,1658.391304347826,867.2608695652174,31.099999999999998,38.13478260869565,1.5692086956521738
2004-08-01,,0.9833333333333334,58.52173913043478,51.73913043478261,5.808333333333334,974.1666666666666,792.5833333333334,880.0833333333334,1559.0,670.5833333333334,30.65416666666667,42.12083333333333,1.6735208333333336
2004-08-02,,1.2826086956521738,98.63636363636364,83.95454545454545,9.237499999999999,1055.2083333333333,930.9166666666666,768.8333333333334,1709.4583333333333,764.0416666666666,30.545833333333334,43.63333333333333,1.7645208333333333
2004-08-03,,0.1,112.81818181818181,132.95454545454547,10.154166666666667,1099.2916666666667,958.625,733.5416666666666,1768.3333333333333,899.0416666666666,30.704166666666666,41.35,1.744575
2004-08-04,,,81.66666666666667,91.33333333333333,8.504166666666666,1036.5833333333333,902.0416666666666,768.1666666666666,1698.0833333333333,872.1666666666666,30.575,42.05833333333333,1.719525
2004-08-05,,,94.23076923076923,91.61538461538461,7.616666666666667,1046.1666666666667,869.2916666666666,772.7083333333334,1684.0,899.9583333333334,26.304166666666664,56.645833333333336,1.8006333333333335
2004-08-06,,2.0789473684210527,89.17391304347827,126.56521739130434,10.466666666666667,1079.1666666666667,980.7916666666666,698.375,1803.9166666666667,1104.2916666666667,26.483333333333334,58.0375,1.8899666666666668
2004-08-07,,1.2416666666666667,68.26086956521739,63.04347826086956,6.625,927.9166666666666,829.4583333333334,838.25,1608.0,773.0833333333334,29.09583333333333,46.362500000000004,1.7155291666666665
2004-08-08,,1.075,55.95652173913044,48.43478260869565,4.958333333333333,935.1666666666666,752.4166666666666,904.9166666666666,1576.3333333333333,665.5416666666666,28.041666666666668,50.145833333333336,1.8238625
2004-08-09,,1.4869565217391305,60.391304347826086,62.91304347826087,8.135,1019.5,890.35,770.25,1700.15,926.35,28.189999999999998,51.03,1.8443349999999998
2004-08-10,,1.4749999999999999,65.08695652173913,81.1304347826087,8.904166666666667,1064.2916666666667,920.25,748.0833333333334,1706.2083333333333,943.375,31.545833333333334,43.887499999999996,1.8547083333333332
2004-08-11,,1.3,53.08695652173913,67.0,7.120833333333334,1058.0,855.4583333333334,778.4583333333334,1700.4166666666667,869.0416666666666,31.5,46.00416666666666,1.9978125
2004-08-12,,1.308695652173913,61.08695652173913,64.95652173913044,6.704166666666667,1001.125,834.4583333333334,824.5416666666666,1684.3333333333333,762.2916666666666,30.7375,47.5875,1.978925
2004-08-13,,1.0250000000000001,68.21739130434783,57.34782608695652,5.1499999999999995,925.0416666666666,760.4583333333334,936.125,1558.5416666666667,598.75,29.808333333333334,44.47083333333333,1.7402291666666667
2004-08-14,,0.8624999999999999,54.47826086956522,46.391304347826086,4.358333333333333,906.0833333333334,722.9166666666666,954.375,1503.0833333333333,609.75,29.958333333333332,41.800000000000004,1.6433958333333332
2004-08-15,,0.7608695652173914,46.21739130434783,33.608695652173914,3.8166666666666664,847.4166666666666,693.25,1033.3333333333333,1406.4166666666667,609.5416666666666,29.8125,37.766666666666666,1.4144625
2004-08-16,,1.0999999999999999,67.08695652173913,71.08695652173913,6.0,891.3333333333334,797.625,939.2916666666666,1410.4166666666667,707.0833333333334,30.075,30.233333333333334,1.169975
2004-08-17,,1.2090909090909092,62.8,82.7,6.7375,986.25,828.7083333333334,845.6666666666666,1484.4166666666667,811.9166666666666,30.391666666666666,33.858333333333334,1.3470875
2004-08-18,,1.5125,65.875,82.375,6.883333333333333,998.5416666666666,847.5416666666666,811.2916666666666,1550.9583333333333,801.4583333333334,29.837500000000002,37.40833333333333,1.5247208333333333
2004-08-19,,1.1,43.6,40.8,5.9125000000000005,998.8333333333334,798.2083333333334,842.7916666666666,1611.25,727.5833333333334,32.233333333333334,41.4,1.8804791666666667
2004-08-20,,,,,5.758333333333333,982.625,786.9166666666666,856.375,1609.8333333333333,687.2083333333334,30.616666666666664,45.25833333333333,1.9148041666666666
2004-08-21,,,,,4.179166666666666,851.625,712.7083333333334,1015.0833333333334,1383.125,544.0,26.791666666666668,37.69583333333333,1.2938458333333334
2004-08-22,,,,,5.0,854.7083333333334,757.0833333333334,959.0,1380.5416666666667,689.9583333333334,27.541666666666668,38.43333333333333,1.215425
2004-08-23,,1.3499999999999999,65.6923076923077,56.92857142857143,6.3,893.4166666666666,812.375,888.3333333333334,1412.75,726.375,28.004166666666666,34.824999999999996,1.1987166666666667
2004-08-24,,1.3791666666666667,83.69565217391305,91.65217391304348,7.2124999999999995,967.9583333333334,853.0416666666666,816.9583333333334,1468.6666666666667,808.2916666666666,27.987499999999997,35.99166666666667,1.2742833333333332
2004-08-25,,1.5166666666666666,75.21739130434783,89.26086956521739,7.720833333333334,1014.6666666666666,872.4583333333334,768.8333333333334,1595.8333333333333,812.9166666666666,28.612499999999997,42.145833333333336,1.5917833333333335
2004-08-26,,1.3565217391304347,70.43478260869566,78.56521739130434,3.5666666666666664,844.5,674.5,1010.1666666666666,1321.6666666666667,595.3333333333334,23.7,45.300000000000004,1.3099166666666666
2004-08-27,,1.6291666666666667,87.43478260869566,107.6086956521739,,,,,,,,,
2004-08-28,,0.9571428571428572,59.92307692307692,57.30769230769231,6.442857142857143,947.047619047619,822.3809523809524,838.6190476190476,1454.1904761904761,733.5238095238095,27.876190476190477,39.20952380952381,1.3530047619047618
2004-08-29,,,,,6.579166666666667,987.4166666666666,826.7083333333334,791.0833333333334,1531.125,756.0833333333334,27.520833333333332,44.987500000000004,1.5171875000000001
2004-08-30,,,,,10.720833333333333,1067.1666666666667,973.875,709.8333333333334,1671.7916666666667,905.9166666666666,27.079166666666666,46.15416666666667,1.5751
2004-08-31,,2.16,95.22222222222223,195.0,10.7875,1070.3333333333333,980.7916666666666,692.3333333333334,1684.9583333333333,928.9166666666666,27.3,46.18333333333334,1.5827333333333333
2004-09-01,,2.2375000000000003,109.34782608695652,257.95652173913044,12.916666666666666,1060.5833333333333,1050.25,678.5833333333334,1683.5416666666667,1021.5,27.070833333333336,42.09166666666667,1.3834833333333334
2004-09-02,,1.8399999999999999,77.55555555555556,195.77777777777777,13.479166666666666,1084.1666666666667,1072.75,668.9583333333334,1675.125,1137.2916666666667,28.916666666666668,38.06666666666667,1.3910166666666666
2004-09-03,,3.314285714285714,,,13.549999999999999,1129.6666666666667,1069.4166666666667,658.9583333333334,1689.9583333333333,1213.5833333333333,29.979166666666668,37.237500000000004,1.4423208333333333
2004-09-04,,1.7208333333333332,,,9.158333333333333,1076.2916666666667,938.3333333333334,716.5416666666666,1511.7916666666667,956.5416666666666,30.370833333333334,34.645833333333336,1.3665916666666666
2004-09-05,,1.3041666666666667,,,5.7124999999999995,928.125,762.0416666666666,976.1666666666666,1288.7916666666667,645.8333333333334,29.204166666666666,27.2375,1.0574291666666666
2004-09-06,,1.4217391304347828,,,6.058333333333334,978.5416666666666,794.7083333333334,875.5,1390.9583333333333,731.2083333333334,26.633333333333336,36.4125,1.2265041666666667
2004-09-07,,1.8909090909090909,72.66666666666667,193.5,9.71304347826087,1023.7826086956521,945.7391304347826,768.8260869565217,1473.5652173913043,927.3478260869565,27.52173913043478,33.4,1.1535565217391304
2004-09-08,,3.3285714285714287,159.83333333333334,383.5,19.514285714285712,1258.0,1268.2857142857142,884.4285714285714,1453.5714285714287,1462.857142857143,27.214285714285715,27.37142857142857,0.9562571428571428
2004-09-09,,2.2375000000000003,136.08695652173913,334.4347826086956,13.541666666666666,1113.4166666666667,1066.4583333333333,951.5833333333334,1460.3333333333333,1211.5416666666667,28.525000000000002,26.55,0.9646708333333334
2004-09-10,,1.95,124.08695652173913,290.9130434782609,11.591666666666667,1080.4583333333333,1009.5,910.8333333333334,1447.125,1020.2083333333334,27.912499999999998,30.6125,1.077275
2004-09-11,,1.6,101.0,176.0,9.1,1107.75,928.125,880.4166666666666,1427.4583333333333,942.25,27.208333333333332,35.550000000000004,1.2052791666666667
2004-09-12,,,,,8.1875,1158.8333333333333,884.3333333333334,837.2083333333334,1570.2083333333333,1017.9166666666666,24.65416666666667,55.24583333333334,1.6905625000000002
2004-09-13,,2.9692307692307693,140.0,438.0,15.516666666666666,1206.75,1126.7916666666667,731.2083333333334,1775.9166666666667,1260.125,26.258333333333336,50.0,1.5848250000000002
2004-09-14,,0.75,59.5,127.0,12.233333333333334,1148.4583333333333,1016.375,775.875,1716.25,1094.1666666666667,25.195833333333336,55.95416666666667,1.71355
2004-09-15,,3.6714285714285713,118.0,372.57142857142856,14.404166666666667,1205.375,1088.4583333333333,708.25,1846.6666666666667,1213.6666666666667,22.84166666666667,67.76666666666667,1.8466791666666669
2004-09-16,,2.1083333333333334,89.95238095238095,304.6190476190476,11.683333333333332,1072.0,1015.5,781.875,1656.9166666666667,1084.9166666666667,21.429166666666664,61.10833333333333,1.5256
2004-09-17,,1.5333333333333332,86.91304347826087,236.47826086956522,8.183333333333334,945.2083333333334,882.9583333333334,980.375,1440.0,830.4166666666666,21.8,48.52916666666667,1.2407291666666667
2004-09-18,,1.3695652173913044,86.21739130434783,180.43478260869566,6.2749999999999995,933.6666666666666,814.0833333333334,995.25,1331.875,732.375,24.025000000000002,38.858333333333334,1.1190083333333334
2004-09-19,,1.9666666666666668,101.95652173913044,215.52173913043478,9.541666666666666,1044.9583333333333,941.5416666666666,824.7916666666666,1492.9166666666667,961.9583333333334,24.829166666666666,43.92083333333333,1.2793333333333334
2004-09-20,,2.6913043478260867,123.13636363636364,307.3181818181818,14.970833333333333,1130.0,1095.3333333333333,747.375,1660.4583333333333,1151.9166666666667,25.570833333333336,43.262499999999996,1.3196291666666666
2004-09-21,,2.983333333333333,131.7826086956522,338.0869565217391,16.0,1181.875,1124.7083333333333,712.3333333333334,1726.0416666666667,1163.0833333333333,24.704166666666666,47.61666666666667,1.42305
2004-09-22,,2.7583333333333333,125.56521739130434,309.9130434782609,15.174999999999999,1166.7083333333333,1113.4583333333333,699.4583333333334,1728.0833333333333,1163.5833333333333,24.604166666666668,51.27916666666667,1.4947625
2004-09-23,,2.4869565217391307,113.52173913043478,256.60869565217394,13.745833333333332,1159.2916666666667,1075.1666666666667,713.1666666666666,1703.4166666666667,1102.4166666666667,25.495833333333334,50.7875,1.5961458333333332
2004-09-24,,2.3874999999999997,100.04347826086956,305.7391304347826,12.8375,1136.6666666666667,1021.5833333333334,787.125,1652.625,1052.625,21.133333333333333,58.612500000000004,1.4395749999999998
2004-09-25,,1.2416666666666667,38.04347826086956,109.08695652173913,5.258333333333334,853.125,751.1666666666666,1127.7083333333333,1183.875,640.2916666666666,17.849999999999998,40.99166666666667,0.8099208333333333
2004-09-26,,1.5434782608695652,78.52173913043478,196.7391304347826,6.470833333333334,910.75,821.2916666666666,968.625,1243.25,778.6666666666666,18.425,42.454166666666666,0.8547125000000001
2004-09-27,,2.15,108.21739130434783,306.5652173913044,10.741666666666667,997.5416666666666,982.9166666666666,813.7916666666666,1392.6666666666667,1013.125,19.020833333333332,42.44583333333333,0.8822375
2004-09-28,,2.8333333333333335,133.47826086956522,386.1304347826087,15.658333333333333,1086.6666666666667,1114.7916666666667,765.25,1511.8333333333333,1335.25,19.891666666666666,42.391666666666666,0.9168
2004-09-29,,2.773913043478261,131.2608695652174,343.2173913043478,14.891666666666666,1122.875,1092.4166666666667,749.7916666666666,1539.6666666666667,1225.5,20.995833333333334,44.05416666666667,1.0338375
2004-09-30,,3.146153846153846,125.0,325.0,16.0875,1267.875,1129.4166666666667,672.75,1657.9166666666667,1298.2916666666667,21.2875,53.0875,1.3287541666666667
2004-10-01,,2.7,104.94117647058823,352.8235294117647,16.208695652173912,1315.695652173913,1153.8695652173913,604.4782608695652,1769.9565217391305,1366.8695652173913,22.07391304347826,60.23478260869565,1.5639739130434784
2004-10-02,,,,,10.4375,1211.0416666666667,983.3333333333334,673.0833333333334,1598.4583333333333,1099.8333333333333,22.820833333333336,57.39166666666667,1.5603375
2004-10-03,,,,,8.270833333333334,1128.25,893.625,750.25,1525.4583333333333,982.0833333333334,23.0125,56.40833333333333,1.54145
2004-10-04,,,,,15.895833333333334,1198.5833333333333,1122.9166666666667,669.5833333333334,1729.2916666666667,1229.875,22.175,56.583333333333336,1.4520333333333333
2004-10-05,,,,,18.224999999999998,1267.4166666666667,1189.6666666666667,643.4166666666666,1763.3333333333333,1378.2083333333333,23.15833333333333,53.550000000000004,1.4494958333333334
2004-10-06,,,,,16.575,1295.4166666666667,1151.2916666666667,616.875,1736.4166666666667,1335.1666666666667,22.77916666666667,55.645833333333336,1.4917375
2004-10-07,,4.1875,98.375,373.125,16.1875,1307.6666666666667,1141.0416666666667,615.5833333333334,1744.3333333333333,1292.25,23.129166666666666,54.57083333333333,1.4954625000000001
2004-10-08,,2.595833333333333,80.95652173913044,317.1304347826087,15.85,1287.2916666666667,1144.125,611.1666666666666,1725.7083333333333,1310.1666666666667,23.287499999999998,54.93333333333334,1.5154083333333332
2004-10-09,,2.525,80.78260869565217,287.82608695652175,14.024999999999999,1340.2916666666667,1101.4166666666667,591.4583333333334,1724.0,1260.2916666666667,24.883333333333336,54.791666666666664,1.6757875
2004-10-10,,1.6173913043478263,66.73913043478261,197.7826086956522,7.2250000000000005,1112.1666666666667,858.375,762.9583333333334,1547.875,885.0833333333334,22.070833333333336,66.9125,1.7469999999999999
2004-10-11,,2.4541666666666666,71.73913043478261,304.0869565217391,13.325000000000001,1153.5416666666667,1053.625,705.75,1673.2916666666667,1089.1666666666667,19.933333333333334,67.12083333333334,1.5403166666666666
2004-10-12,,1.2666666666666666,63.0,199.375,7.570833333333333,941.1666666666666,863.3333333333334,859.625,1380.375,827.0,17.7375,57.20416666666667,1.1514875
2004-10-13,,1.35,75.0,283.5,5.25,875.6666666666666,748.9583333333334,1015.5,1231.75,708.0416666666666,15.375,54.916666666666664,0.9504791666666667
2004-10-14,,,,,8.333333333333334,1005.125,875.2916666666666,872.5833333333334,1400.2083333333333,915.25,17.804166666666667,55.78333333333333,1.1168625
2004-10-15,,,,,12.8375,1112.4583333333333,1039.2916666666667,730.3333333333334,1595.9583333333333,1057.0,18.333333333333332,64.60000000000001,1.3062708333333333
2004-10-16,,,,,7.104166666666667,982.4166666666666,851.5,859.0833333333334,1352.5416666666667,791.5833333333334,17.408333333333335,62.104166666666664,1.1790666666666667
2004-10-17,,,,,6.404166666666666,931.25,810.9583333333334,926.9583333333334,1315.0,692.75,17.970833333333335,55.38333333333333,1.0995208333333333
2004-10-18,,,,,16.220833333333335,1158.7083333333333,1130.0,698.0,1634.75,1204.7916666666667,17.345833333333335,60.387499999999996,1.1775333333333333
2004-10-19,,,,,18.224999999999998,1273.1666666666667,1216.4166666666667,587.6666666666666,1744.25,1383.4583333333333,18.216666666666665,67.02083333333333,1.3843500000000002
2004-10-20,,5.65,139.75,630.625,23.166666666666668,1472.3333333333333,1355.1666666666667,495.5833333333333,1959.375,1624.375,21.72083333333333,66.21666666666667,1.6928041666666667
2004-10-21,,3.178260869565217,96.13636363636364,365.3181818181818,17.829166666666666,1337.5833333333333,1213.0,558.6666666666666,1830.7916666666667,1368.7083333333333,23.820833333333336,60.47083333333333,1.743475
2004-10-22,,3.117391304347826,92.56521739130434,330.69565217391306,17.575,1300.7083333333333,1189.4583333333333,581.2916666666666,1799.7083333333333,1431.8333333333333,22.52916666666667,61.645833333333336,1.6456625
2004-10-23,,2.5739130434782607,88.6086956521739,331.8695652173913,13.4125,1235.8333333333333,1079.5,620.25,1667.2083333333333,1252.7916666666667,21.670833333333334,62.50833333333333,1.5782999999999998
2004-10-24,,2.0130434782608693,73.95652173913044,224.8695652173913,10.191666666666666,1139.9166666666667,972.1666666666666,680.75,1545.5833333333333,1161.75,21.358333333333334,62.800000000000004,1.5509833333333332
2004-10-25,,3.6608695652173915,95.3913043478261,484.5217391304348,20.045833333333334,1307.625,1249.5416666666667,563.625,1827.0,1482.2083333333333,18.658333333333335,69.75,1.4794416666666665
2004-10-26,,3.6739130434782608,109.65217391304348,468.5652173913044,19.933333333333334,1292.0416666666667,1243.4166666666667,582.4166666666666,1804.9166666666667,1426.625,19.529166666666665,66.21249999999999,1.4673333333333334
2004-10-27,,2.38695652173913,94.30434782608695,319.5652173913044,12.875,1141.9166666666667,1052.9583333333333,666.3333333333334,1638.9166666666667,1131.9166666666667,18.425,72.33333333333333,1.5125
2004-10-28,,2.6739130434782608,91.8695652173913,383.69565217391306,14.183333333333332,1148.625,1080.7083333333333,675.0833333333334,1610.0416666666667,1175.75,18.3875,67.8,1.4080083333333333
2004-10-29,,2.5521739130434784,104.21739130434783,331.30434782608694,12.241666666666667,1153.3333333333333,1020.0,710.7083333333334,1613.5833333333333,1041.2916666666667,19.454166666666666,73.89166666666667,1.650275
2004-10-30,,2.882608695652174,109.8695652173913,393.95652173913044,13.7875,1200.5833333333333,1091.6666666666667,635.375,1659.875,1188.0,19.5625,71.16666666666667,1.5899416666666666
2004-10-31,,2.1739130434782608,69.1304347826087,258.1304347826087,9.983333333333333,1109.9583333333333,938.7916666666666,764.4166666666666,1601.0416666666667,993.7083333333334,20.85833333333333,68.82916666666667,1.6735166666666668
2004-11-01,,2.747826086956522,74.65217391304348,325.17391304347825,13.525,1243.5,1094.5833333333333,604.4583333333334,1706.1666666666667,1495.625,21.229166666666668,70.09166666666667,1.7422583333333332
2004-11-02,,4.3304347826086955,102.21739130434783,500.39130434782606,22.55,1308.9166666666667,1297.25,596.9166666666666,1893.5416666666667,1430.0,20.666666666666668,64.5,1.53465
2004-11-03,,2.5521739130434784,81.65217391304348,308.17391304347825,13.691666666666668,1155.6666666666667,1081.6666666666667,654.1666666666666,1618.5833333333333,1169.5833333333333,21.537499999999998,58.012499999999996,1.4421625
2004-11-04,,2.70625,101.69565217391305,440.4782608695652,18.904166666666665,1281.2916666666667,1210.125,605.1666666666666,1747.5833333333333,1332.2916666666667,20.57916666666667,62.00416666666666,1.4643958333333333
2004-11-05,,3.091666666666667,97.08695652173913,405.2608695652174,17.920833333333334,1262.5416666666667,1178.9583333333333,619.0,1682.0416666666667,1313.7916666666667,19.345833333333335,62.23333333333333,1.3682583333333334
2004-11-06,,2.3291666666666666,88.65217391304348,329.4782608695652,12.158333333333333,1189.2916666666667,1034.4166666666667,653.9166666666666,1500.7083333333333,1144.5833333333333,18.291666666666668,63.487500000000004,1.3132
2004-11-07,,1.3347826086956522,67.65217391304348,151.2173913043478,5.195833333333334,876.5416666666666,747.8333333333334,1016.8333333333334,1113.9583333333333,673.0833333333334,15.883333333333333,45.86666666666667,0.8194916666666666
2004-11-08,,1.72,93.83333333333333,239.33333333333334,8.441666666666666,906.875,848.2083333333334,988.7916666666666,1155.8333333333333,804.9583333333334,11.116666666666667,50.62083333333334,0.6623208333333334
2004-11-09,,2.5999999999999996,,,10.375,1000.9166666666666,950.125,837.2083333333334,1233.2083333333333,1016.9583333333334,8.033333333333333,64.78750000000001,0.6867208333333333
2004-11-10,,1.7791666666666668,128.0,364.05,7.7625,961.4166666666666,843.25,948.375,1210.9166666666667,836.2916666666666,8.745833333333334,71.81666666666666,0.8065708333333333
2004-11-11,,2.9166666666666665,155.65217391304347,543.1304347826087,13.108333333333334,1134.5,1061.2916666666667,680.4583333333334,1416.0416666666667,1140.0833333333333,10.725,75.71249999999999,0.9764916666666666
2004-11-12,,1.9739130434782608,114.21739130434783,280.82608695652175,7.829166666666667,1009.625,858.2916666666666,840.9583333333334,1310.8333333333333,882.4166666666666,15.2875,61.90833333333333,1.0651875
2004-11-13,,1.9458333333333335,117.34782608695652,283.8695652173913,7.895833333333333,1053.4583333333333,869.375,800.25,1303.625,924.2916666666666,17.333333333333332,53.85,1.0489333333333333
2004-11-14,,0.6124999999999999,54.95652173913044,94.56521739130434,1.4166666666666667,724.75,524.625,1678.875,875.625,380.0416666666667,10.35,44.30833333333334,0.5514916666666667
2004-11-15,,1.691304347826087,110.6086956521739,265.2173913043478,6.258333333333333,842.125,776.0,1103.0,1010.9166666666666,716.0416666666666,11.9625,35.074999999999996,0.4886916666666667
2004-11-16,,2.3249999999999997,144.43478260869566,425.2173913043478,9.9375,996.8333333333334,926.2083333333334,910.5833333333334,1147.75,1023.9166666666666,13.3125,36.1875,0.5322791666666666
2004-11-17,,3.3739130434782605,173.9090909090909,578.0,14.754166666666668,1191.7916666666667,1074.0,731.0,1321.0416666666667,1389.375,10.941666666666668,51.699999999999996,0.6634041666666667
2004-11-18,,3.375,184.56521739130434,554.7826086956521,14.358333333333334,1226.6666666666667,1098.5833333333333,645.5833333333334,1419.375,1363.7916666666667,12.758333333333333,60.88333333333333,0.8927791666666667
2004-11-19,,3.920833333333333,151.43478260869566,422.2173913043478,12.5875,1166.0,1014.4166666666666,727.4166666666666,1422.1666666666667,1166.0,15.858333333333334,53.7875,0.974725
2004-11-20,,1.9434782608695653,151.69565217391303,364.4347826086956,8.9875,904.375,909.3333333333334,946.7916666666666,953.75,1015.9166666666666,10.799999999999999,26.425,0.3234625
2004-11-21,,1.0217391304347827,144.08695652173913,309.7826086956522,7.266666666666667,993.9166666666666,857.625,883.9166666666666,992.1666666666666,1147.75,7.6499999999999995,42.916666666666664,0.42687499999999995
2004-11-22,,2.7363636363636363,185.65217391304347,706.9565217391304,20.616666666666667,1265.9166666666667,1239.8333333333333,644.625,1333.0,1719.7916666666667,6.45,54.324999999999996,0.5300541666666666
2004-11-23,,5.060869565217391,163.0,847.4347826086956,23.84166666666667,1513.2916666666667,1353.1666666666667,512.0416666666666,1731.1666666666667,1795.4583333333333,10.733333333333334,75.325,0.9716541666666667
2004-11-24,,3.483333333333333,126.43478260869566,599.2608695652174,16.3,1294.7916666666667,1158.9166666666667,592.0416666666666,1518.3333333333333,1458.75,11.254166666666668,75.325,0.9964291666666667
2004-11-25,,2.9333333333333336,127.95652173913044,529.5652173913044,13.829166666666666,1177.125,1100.4166666666667,645.9166666666666,1322.0416666666667,1309.5833333333333,10.020833333333334,63.458333333333336,0.7452958333333334
2004-11-26,,4.643478260869565,159.7391304347826,760.0,20.479166666666668,1439.5833333333333,1268.0,568.9583333333334,1628.9583333333333,1698.125,12.516666666666666,66.79583333333333,0.9640083333333332
2004-11-27,,3.7458333333333336,130.7826086956522,594.6086956521739,15.65,1426.125,1157.3333333333333,629.4583333333334,1563.125,1519.2083333333333,13.770833333333334,75.32083333333334,1.1800208333333333
2004-11-28,,2.1956521739130435,94.26086956521739,300.2173913043478,7.1875,1090.375,839.5833333333334,834.4583333333334,1237.4583333333333,1025.2916666666667,10.65,72.65833333333333,0.9287041666666668
2004-11-29,,2.6791666666666667,111.17391304347827,406.5217391304348,11.629166666666668,1199.0416666666667,1000.375,813.2916666666666,1401.4166666666667,1233.7916666666667,13.770833333333334,67.26666666666667,1.0333666666666665
2004-11-30,,2.6166666666666667,112.78260869565217,329.95652173913044,10.895833333333334,1127.2083333333333,962.25,981.9583333333334,1395.7083333333333,1013.8333333333334,12.987499999999999,71.59583333333333,1.06585
2004-12-01,,3.2086956521739127,127.3913043478261,521.0,13.429166666666667,1173.375,1050.4583333333333,1490.3333333333333,1448.5416666666667,1196.3333333333333,10.891666666666666,77.0,1.0027958333333333
2004-12-02,,3.775,123.04347826086956,610.1304347826087,17.858333333333334,1305.5,1182.5416666666667,886.625,1640.0833333333333,1374.4166666666667,14.466666666666667,71.2375,1.1634291666666667
2004-12-03,,3.5375,121.65217391304348,531.4347826086956,16.099999999999998,1314.3333333333333,1147.9583333333333,595.125,1643.4583333333333,1349.125,15.237499999999999,76.97500000000001,1.3186583333333333
2004-12-04,,2.4347826086956523,100.3913043478261,420.60869565217394,9.120833333333334,1133.125,939.2083333333334,705.9583333333334,1371.5833333333333,1039.9166666666667,12.483333333333334,81.10833333333333,1.1709541666666665
2004-12-05,,1.3958333333333333,81.65217391304348,196.69565217391303,4.129166666666666,941.875,707.5416666666666,958.2083333333334,1175.5,774.0416666666666,12.416666666666666,71.875,1.030775
2004-12-06,,2.3875,104.6086956521739,355.60869565217394,11.204166666666666,1107.3333333333333,982.4166666666666,748.7916666666666,1419.9166666666667,1126.375,15.366666666666667,63.71666666666667,1.0901458333333334
2004-12-07,,2.382608695652174,102.82608695652173,350.17391304347825,10.970833333333333,1119.2916666666667,984.25,789.4166666666666,1369.7083333333333,1159.9166666666667,14.862499999999999,60.487500000000004,1.0074916666666667
2004-12-08,,1.8875,92.1304347826087,275.39130434782606,7.054166666666667,1092.9166666666667,849.125,840.9583333333334,1258.7916666666667,1010.75,14.354166666666666,64.54583333333333,1.0434833333333333
2004-12-09,,1.4000000000000001,89.0,209.17391304347825,4.883333333333334,934.4166666666666,732.2083333333334,1207.125,1140.125,749.2083333333334,14.5375,55.38333333333333,0.9126166666666666
2004-12-10,,1.7260869565217392,103.17391304347827,268.9130434782609,6.683333333333334,875.75,804.0,1452.1666666666667,975.5833333333334,764.4166666666666,14.299999999999999,29.641666666666666,0.4713875
2004-12-11,,1.9291666666666665,120.6086956521739,314.6521739130435,8.2875,998.0,895.5,859.5833333333334,1024.4583333333333,1031.3333333333333,13.441666666666668,31.162499999999998,0.45884166666666665
2004-12-12,,2.841666666666667,131.82608695652175,415.7826086956522,11.270833333333334,1159.6666666666667,1008.7083333333334,713.7083333333334,1185.25,1340.75,9.979166666666666,51.63333333333333,0.6170625
2004-12-13,,3.4956521739130437,152.7826086956522,571.4782608695652,17.008333333333333,1258.5,1149.5416666666667,768.4166666666666,1358.6666666666667,1560.2083333333333,10.108333333333333,56.7875,0.6927458333333334
2004-12-14,,3.6833333333333336,152.6086956521739,614.1304347826087,15.552941176470586,1226.6470588235295,1120.3529411764705,671.1176470588235,1391.5294117647059,1485.4117647058824,9.852941176470589,65.49411764705883,0.7834529411764706
2004-12-15,,3.0875,133.91304347826087,573.8695652173913,,,,,,,,,
2004-12-16,,4.426086956521739,162.95652173913044,786.304347826087,,,,,,,,,
2004-12-17,,3.4166666666666665,146.52173913043478,581.6521739130435,10.924999999999999,1218.0,999.0,675.0,1385.5,1141.25,12.925,72.9,1.082725
2004-12-18,,1.7625,112.0,311.0869565217391,7.729166666666667,967.8333333333334,864.375,952.5416666666666,1061.0416666666667,867.0833333333334,12.333333333333334,44.89166666666667,0.6207416666666666
2004-12-19,,2.7304347826086954,129.0,374.82608695652175,9.491666666666667,1086.0,934.0833333333334,808.0,1117.5833333333333,1086.0,5.2875000000000005,62.74583333333334,0.5617583333333334
2004-12-20,,2.3583333333333334,105.56521739130434,225.34782608695653,5.233333333333333,914.4166666666666,753.375,995.25,1015.1666666666666,756.0833333333334,8.704166666666667,53.708333333333336,0.6080416666666667
2004-12-21,,2.033333333333333,132.7826086956522,339.6521739130435,8.266666666666667,922.5,864.2916666666666,1009.0833333333334,976.4583333333334,878.2083333333334,6.683333333333334,38.65416666666667,0.3802291666666667
2004-12-22,,2.221739130434783,134.69565217391303,344.1304347826087,7.7875000000000005,974.2916666666666,870.1666666666666,911.7083333333334,960.7916666666666,988.7083333333334,6.616666666666667,40.775,0.395325
